"","date","NEM"
"918",2023-01-30,0.1127
"919",2023-01-31,0.1212
"920",2023-02-01,0.1257
"921",2023-02-02,0.1261
"922",2023-02-03,0.1237
"923",2023-02-06,0.1231
"924",2023-02-07,0.1265
"925",2023-02-08,0.1259
"926",2023-02-09,0.1047
"927",2023-02-10,0.0852
"928",2023-02-13,0.0758
"929",2023-02-14,0.0465
"930",2023-02-15,0.024
"931",2023-02-16,0.0199
"932",2023-02-17,0.0197
"933",2023-02-21,0.0668
"934",2023-02-22,0.0541
"935",2023-02-23,0.0781
"936",2023-02-24,0.0572
"937",2023-02-27,0.0464999999999999
"938",2023-02-28,0.0646
"939",2023-03-01,0.0507000000000001
"940",2023-03-02,0.0375
"941",2023-03-03,0.024
"942",2023-03-06,0.0187999999999999
"943",2023-03-07,0.0229
"944",2023-03-08,0.0227000000000001
"945",2023-03-09,0.0203
"946",2023-03-10,0.0167999999999999
"947",2023-03-13,0.0172000000000001
"948",2023-03-14,0.0184000000000001
"949",2023-03-15,0.0243
"950",2023-03-16,0.029
"951",2023-03-17,0.0263
"952",2023-03-20,0.0242
"953",2023-03-21,0.0286999999999999
"954",2023-03-22,0.0275
"955",2023-03-23,0.0317999999999999
"956",2023-03-24,0.0273000000000001
"957",2023-03-27,0.0197000000000001
"958",2023-03-28,0.0173
"959",2023-03-29,0.0205000000000001
"960",2023-03-30,0.0259
"961",2023-03-31,0.0297000000000001
"962",2023-04-03,0.0271
"963",2023-04-04,0.0281
"964",2023-04-05,0.0209
"965",2023-04-06,0.0227000000000001
"966",2023-04-10,0.0253
"967",2023-04-11,0.02
"968",2023-04-12,0.0195
"969",2023-04-13,0.0206999999999999
"970",2023-04-14,0.0243
"971",2023-04-17,0.0438
"972",2023-04-18,0.0824
"973",2023-04-19,0.1127
"974",2023-04-20,0.0973999999999999
"975",2023-04-21,0.0869
"976",2023-04-24,0.0615
"977",2023-04-25,0.0385
"978",2023-04-26,0.0348999999999999
"979",2023-04-27,0.0279
"980",2023-04-28,0.0295
"981",2023-05-01,0.0419
"982",2023-05-02,0.046
"983",2023-05-03,0.0697
"984",2023-05-04,0.0750000000000001
"985",2023-05-05,0.0938
"986",2023-05-08,0.1004
"987",2023-05-09,0.0982
"988",2023-05-10,0.1034
"989",2023-05-11,0.1054
"990",2023-05-12,0.0903
"991",2023-05-15,0.0948
"992",2023-05-16,0.0906
"993",2023-05-17,0.0953
"994",2023-05-18,0.0967
"995",2023-05-19,0.1182
"996",2023-05-22,0.1277
"997",2023-05-23,0.1387
"998",2023-05-24,0.1474
"999",2023-05-25,0.1342
"1000",2023-05-26,0.1319
"1001",2023-05-30,0.1227
"1002",2023-05-31,0.1273
"1003",2023-06-01,0.1445
"1004",2023-06-02,0.1466
"1005",2023-06-05,0.1563
"1006",2023-06-06,0.1355
"1007",2023-06-07,0.1403
"1008",2023-06-08,0.1377
"1009",2023-06-09,0.1288
"1010",2023-06-12,0.1359
"1011",2023-06-13,0.1333
"1012",2023-06-14,0.1163
"1013",2023-06-15,0.1156
"1014",2023-06-16,0.1049
"1015",2023-06-20,0.1153
"1016",2023-06-21,0.1201
"1017",2023-06-22,0.1256
"1018",2023-06-23,0.1233
"1019",2023-06-26,0.1073
"1020",2023-06-27,0.1052
"1021",2023-06-28,0.1082
"1022",2023-06-29,0.1043
