"","date","MPWR"
"933",2023-02-21,0.2481
"934",2023-02-22,0.2423
"935",2023-02-23,0.2382
"936",2023-02-24,0.237
"937",2023-02-27,0.2386
"938",2023-02-28,0.2533
"939",2023-03-01,0.2503
"940",2023-03-02,0.2536
"941",2023-03-03,0.2564
"942",2023-03-06,0.2597
"943",2023-03-07,0.2595
"944",2023-03-08,0.2623
"945",2023-03-09,0.2804
"946",2023-03-10,0.2638
"947",2023-03-13,0.2543
"948",2023-03-14,0.2445
"949",2023-03-15,0.2642
"950",2023-03-16,0.2958
"951",2023-03-17,0.2768
"952",2023-03-20,0.2664
"953",2023-03-21,0.2657
"954",2023-03-22,0.255
"955",2023-03-23,0.2517
"956",2023-03-24,0.2478
"957",2023-03-27,0.2453
"958",2023-03-28,0.2407
"959",2023-03-29,0.2167
"960",2023-03-30,0.2074
"961",2023-03-31,0.1969
"962",2023-04-03,0.1956
"963",2023-04-04,0.1893
"964",2023-04-05,0.2294
"965",2023-04-06,0.2082
"966",2023-04-10,0.2033
"967",2023-04-11,0.1961
"968",2023-04-12,0.1881
"969",2023-04-13,0.1878
"970",2023-04-14,0.1882
"971",2023-04-17,0.1925
"972",2023-04-18,0.202
"973",2023-04-19,0.2128
"974",2023-04-20,0.2144
"975",2023-04-21,0.2176
"976",2023-04-24,0.2136
"977",2023-04-25,0.2228
"978",2023-04-26,0.2333
"979",2023-04-27,0.235
"980",2023-04-28,0.2353
"981",2023-05-01,0.2272
"982",2023-05-02,0.2377
"983",2023-05-03,0.2353
"984",2023-05-04,0.242
"985",2023-05-05,0.2333
"986",2023-05-08,0.2291
"987",2023-05-09,0.2329
"988",2023-05-10,0.2354
"989",2023-05-11,0.2344
"990",2023-05-12,0.2304
"991",2023-05-15,0.2238
"992",2023-05-16,0.2379
"993",2023-05-17,0.2429
"994",2023-05-18,0.2508
"995",2023-05-19,0.2379
"996",2023-05-22,0.2284
"997",2023-05-23,0.2299
"998",2023-05-24,0.232
"999",2023-05-25,0.2342
"1000",2023-05-26,0.2324
"1001",2023-05-30,0.2328
"1002",2023-05-31,0.252
"1003",2023-06-01,0.2609
"1004",2023-06-02,0.2594
"1005",2023-06-05,0.2553
"1006",2023-06-06,0.2529
"1007",2023-06-07,0.2439
"1008",2023-06-08,0.2492
"1009",2023-06-09,0.249
"1010",2023-06-12,0.2567
"1011",2023-06-13,0.2558
"1012",2023-06-14,0.2633
"1013",2023-06-15,0.2623
"1014",2023-06-16,0.2662
"1015",2023-06-20,0.2625
"1016",2023-06-21,0.2585
"1017",2023-06-22,0.2487
"1018",2023-06-23,0.2489
"1019",2023-06-26,0.2554
"1020",2023-06-27,0.2412
"1021",2023-06-28,0.2344
"1022",2023-06-29,0.2378
