"","date","ETN"
"925",2023-02-08,0.0818
"926",2023-02-09,0.0769000000000001
"927",2023-02-10,0.0694
"928",2023-02-13,0.0647
"929",2023-02-14,0.0553999999999999
"930",2023-02-15,0.0496
"931",2023-02-16,0.0501
"932",2023-02-17,0.0447
"933",2023-02-21,0.0474
"934",2023-02-22,0.0502
"935",2023-02-23,0.0512
"936",2023-02-24,0.0436
"937",2023-02-27,0.025
"938",2023-02-28,0.0385
"939",2023-03-01,0.0274
"940",2023-03-02,0.0499999999999999
"941",2023-03-03,0.0650999999999999
"942",2023-03-06,0.0824
"943",2023-03-07,0.0780000000000001
"944",2023-03-08,0.0826
"945",2023-03-09,0.0705
"946",2023-03-10,0.0559999999999999
"947",2023-03-13,0.0460999999999999
"948",2023-03-14,0.0655
"949",2023-03-15,0.0659
"950",2023-03-16,0.0543
"951",2023-03-17,0.0519999999999999
"952",2023-03-20,0.0666
"953",2023-03-21,0.0715
"954",2023-03-22,0.0716000000000001
"955",2023-03-23,0.0583
"956",2023-03-24,0.0419
"957",2023-03-27,0.0279
"958",2023-03-28,0.0268
"959",2023-03-29,0.0387999999999999
"960",2023-03-30,0.0650000000000001
"961",2023-03-31,0.0613
"962",2023-04-03,0.0585
"963",2023-04-04,0.0519
"964",2023-04-05,0.0477
"965",2023-04-06,0.0455
"966",2023-04-10,0.0337
"967",2023-04-11,0.0275
"968",2023-04-12,0.0477000000000001
"969",2023-04-13,0.0306
"970",2023-04-14,0.0237000000000001
"971",2023-04-17,0.0269
"972",2023-04-18,0.0349
"973",2023-04-19,0.033
"974",2023-04-20,0.0419
"975",2023-04-21,0.0428
"976",2023-04-24,0.04
"977",2023-04-25,0.0452
"978",2023-04-26,0.0542
"979",2023-04-27,0.0527
"980",2023-04-28,0.0647
"981",2023-05-01,0.0533
"982",2023-05-02,0.0611999999999999
"983",2023-05-03,0.0588
"984",2023-05-04,0.0801000000000001
"985",2023-05-05,0.0809
"986",2023-05-08,0.0631
"987",2023-05-09,0.0603999999999999
"988",2023-05-10,0.057
"989",2023-05-11,0.0546
"990",2023-05-12,0.0517
"991",2023-05-15,0.0407
"992",2023-05-16,0.0483
"993",2023-05-17,0.0607
"994",2023-05-18,0.0478
"995",2023-05-19,0.0683
"996",2023-05-22,0.0815
"997",2023-05-23,0.0727
"998",2023-05-24,0.0639999999999999
"999",2023-05-25,0.0512
"1000",2023-05-26,0.0579
"1001",2023-05-30,0.0760000000000001
"1002",2023-05-31,0.0749
"1003",2023-06-01,0.0835
"1004",2023-06-02,0.0941
"1005",2023-06-05,0.0787
"1006",2023-06-06,0.0693999999999999
"1007",2023-06-07,0.0702999999999999
"1008",2023-06-08,0.0803999999999999
"1009",2023-06-09,0.0737
"1010",2023-06-12,0.0817
"1011",2023-06-13,0.0896
"1012",2023-06-14,0.0871000000000001
"1013",2023-06-15,0.0801000000000001
"1014",2023-06-16,0.0869
"1015",2023-06-20,0.0854
"1016",2023-06-21,0.0683
"1017",2023-06-22,0.0677
"1018",2023-06-23,0.0408000000000001
"1019",2023-06-26,0.0365
"1020",2023-06-27,0.0437
"1021",2023-06-28,0.0283
"1022",2023-06-29,0.0332
