date,NEM,ABEV3,FTNT,ENGI11,IDXX,LREN3,OXY,INTU,LLY,PANW,TOTS3,FCX,FANG,META,ALPA4,MPWR,ETN,AMD,CDNS
2021-07-30,0.2013,0.195,0.2953,0.1053,0.4246,0.0703,0.169,0.3989,0.3838,0.2728,0.1482,0.0755,0.1303,0.0445,0.2419,0.3993,0.1908,0.1026,0.4104
2021-08-02,0.1943,0.1907,0.3101,0.1002,0.42,0.0772,0.193,0.3968,0.3805,0.3072,0.147,0.0933,0.1453,0.0359,0.2278,0.4037,0.2164,0.0846,0.4272
2021-08-03,0.1851,0.2102,0.3165,0.0829000000000001,0.4234,0.0748,0.2591,0.4107,0.3567,0.3127,0.1389,0.124,0.1834,0.0602,0.2804,0.3938,0.2063,0.0879,0.4167
2021-08-04,0.1846,0.2362,0.3285,0.0784,0.4528,0.0938,0.322,0.4648,0.3378,0.3578,0.1126,0.1819,0.2363,0.116,0.3035,0.4039,0.253,0.1002,0.4289
2021-08-05,0.1869,0.2576,0.3483,0.0682,0.4887,0.1057,0.3871,0.4911,0.3117,0.4082,0.0866,0.1882,0.2992,0.1583,0.3372,0.4247,0.2744,0.1252,0.449
2021-08-06,0.1917,0.2738,0.3696,0.0817,0.5504,0.1294,0.4158,0.5489,0.3174,0.4066,0.0538999999999999,0.2641,0.3554,0.1803,0.3563,0.4297,0.3203,0.1236,0.4562
2021-08-09,0.1889,0.2998,0.3675,0.0918,0.5791,0.1608,0.3953,0.5759,0.317,0.3951,0.0807,0.2986,0.3654,0.2274,0.4079,0.425,0.354,0.1264,0.4631
2021-08-10,0.2112,0.3124,0.3389,0.1098,0.5961,0.1926,0.3045,0.6153,0.3358,0.3448,0.1416,0.3355,0.2886,0.2097,0.4267,0.4121,0.3988,0.1033,0.4538
2021-08-11,0.1577,0.3186,0.3255,0.1205,0.6143,0.1972,0.3084,0.6475,0.3468,0.342,0.1724,0.3637,0.309,0.2064,0.4392,0.4041,0.4281,0.1064,0.4486
2021-08-12,0.1029,0.3195,0.2816,0.1053,0.6591,0.2277,0.2823,0.6531,0.3652,0.2754,0.1715,0.3813,0.3007,0.1865,0.4206,0.4061,0.4606,0.0992999999999999,0.4449
2021-08-13,0.0721999999999999,0.3388,0.2292,0.1115,0.6668,0.2528,0.2907,0.6487,0.3571,0.2335,0.215,0.3373,0.2642,0.1548,0.4489,0.4239,0.4591,0.0718,0.4312
2021-08-16,0.0642,0.3362,0.2349,0.1702,0.6506,0.2677,0.3233,0.6445,0.3767,0.2365,0.2451,0.3382,0.2314,0.1547,0.4686,0.4286,0.4834,0.0787,0.4236
2021-08-17,0.0565,0.3912,0.2177,0.229,0.5203,0.3165,0.297,0.5726,0.3546,0.1794,0.2923,0.2684,0.1272,0.1145,0.5413,0.36,0.4258,0.0601999999999999,0.3619
2021-08-18,0.0694,0.4325,0.2216,0.2932,0.4329,0.3633,0.2814,0.5354,0.3646,0.1716,0.3476,0.2785,0.0659,0.1203,0.5701,0.3537,0.3893,0.0584,0.351
2021-08-19,0.0736,0.4388,0.2326,0.3369,0.3693,0.4422,0.2912,0.4942,0.2937,0.1841,0.4046,0.238,0.0648,0.1008,0.6146,0.3195,0.361,0.0735,0.3211
2021-08-20,0.0669,0.4297,0.2344,0.3955,0.3638,0.4907,0.2927,0.5168,0.2176,0.1637,0.4392,0.2681,0.0667,0.1078,0.6375,0.2936,0.3733,0.0915,0.3246
2021-08-23,0.0501999999999999,0.3964,0.2288,0.4364,0.4085,0.5142,0.3094,0.5211,0.1887,0.1634,0.4695,0.2412,0.0857000000000001,0.0969,0.6248,0.2966,0.3607,0.1212,0.3474
2021-08-24,0.0604,0.3562,0.2251,0.4671,0.4188,0.5379,0.2928,0.5168,0.1973,0.1852,0.4972,0.2537,0.0922,0.0803,0.5788,0.2393,0.3717,0.1265,0.3413
2021-08-25,0.0627,0.359,0.2153,0.4625,0.3288,0.5577,0.272,0.4446,0.2088,0.2082,0.4823,0.2285,0.0811,0.0888,0.596,0.1738,0.2636,0.1185,0.2995
2021-08-26,0.0841,0.3163,0.1716,0.4638,0.2738,0.5121,0.2662,0.4631,0.2218,0.2122,0.4038,0.2349,0.0765,0.087,0.4981,0.1884,0.2687,0.1268,0.3095
2021-08-27,0.0585,0.3117,0.1885,0.4857,0.2237,0.5187,0.2812,0.4608,0.2314,0.2189,0.3875,0.2089,0.0776,0.0582,0.5225,0.1882,0.2755,0.1298,0.2781
2021-08-30,0.0787,0.2987,0.1929,0.4408,0.2021,0.4906,0.2517,0.4032,0.2316,0.2581,0.3567,0.193,0.0716,0.0433,0.4998,0.1872,0.2909,0.1279,0.2872
2021-08-31,0.0962,0.2792,0.1729,0.4426,0.1791,0.4839,0.2804,0.4194,0.2256,0.2629,0.3645,0.1831,0.0814,0.0638,0.4285,0.182,0.2603,0.1128,0.2605
2021-09-01,0.1014,0.295,0.1694,0.3576,0.1888,0.4841,0.2708,0.4045,0.2464,0.2483,0.351,0.2208,0.0867000000000001,0.0602,0.4245,0.1878,0.2687,0.1019,0.2569
2021-09-02,0.1254,0.3012,0.1536,0.3211,0.1995,0.4959,0.2705,0.3814,0.22,0.2357,0.3661,0.2094,0.0882999999999999,0.0727,0.4115,0.1854,0.2682,0.1061,0.2494
2021-09-03,0.1602,0.2945,0.1475,0.3239,0.178,0.4831,0.254,0.3673,0.2203,0.231,0.3923,0.2221,0.056,0.074,0.3896,0.1878,0.2751,0.1094,0.2295
2021-09-08,0.2002,0.2854,0.1556,0.3716,0.1464,0.4733,0.2691,0.3572,0.2605,0.2748,0.3879,0.1572,0.075,0.0875,0.4228,0.1324,0.2389,0.1009,0.1935
2021-09-09,0.1859,0.2934,0.1566,0.3469,0.1668,0.4357,0.2717,0.3638,0.2542,0.2844,0.2878,0.1471,0.0821000000000001,0.0816,0.4097,0.1281,0.24,0.0875,0.1974
2021-09-10,0.1877,0.2809,0.1513,0.3465,0.1794,0.4312,0.2647,0.3477,0.2686,0.2694,0.2729,0.1781,0.1069,0.0686,0.4033,0.1313,0.2452,0.0758,0.185
2021-09-13,0.1628,0.2942,0.1501,0.3291,0.1724,0.4479,0.2698,0.3482,0.2564,0.2585,0.2769,0.1823,0.0677,0.0779,0.4275,0.1264,0.2541,0.0690000000000001,0.159
2021-09-14,0.1572,0.281,0.1541,0.3318,0.1561,0.4581,0.2753,0.3267,0.2573,0.2557,0.2897,0.1913,0.041,0.0742,0.3986,0.1083,0.2563,0.0527,0.1366
2021-09-15,0.1709,0.2799,0.1529,0.348,0.1646,0.45,0.2666,0.3287,0.2609,0.2753,0.2954,0.1883,0.018,0.0685,0.4114,0.1095,0.2388,0.0508,0.1115
2021-09-16,0.1698,0.2683,0.1384,0.3623,0.1639,0.4539,0.2373,0.3376,0.2738,0.2965,0.3256,0.2128,0.0152,0.064,0.3957,0.1102,0.2276,0.0539000000000001,0.1083
2021-09-17,0.1545,0.2642,0.139,0.3457,0.1567,0.423,0.2437,0.316,0.2581,0.3042,0.2698,0.1673,0.0165,0.0634,0.4118,0.1115,0.2446,0.0578,0.0878
2021-09-20,0.1543,0.2681,0.1465,0.356,0.1614,0.4277,0.2515,0.2879,0.2716,0.2467,0.2213,0.1901,0.0188,0.0745,0.4126,0.1157,0.2719,0.0482,0.0708
2021-09-21,0.14,0.2743,0.1208,0.3422,0.2,0.4124,0.2485,0.2919,0.2544,0.2542,0.2166,0.1789,0.0312,0.0995,0.4246,0.1246,0.2813,0.0543,0.0873
2021-09-22,0.1603,0.2772,0.0988000000000001,0.3277,0.2035,0.3963,0.2588,0.2961,0.2609,0.2804,0.2231,0.1803,0.0385,0.1165,0.3858,0.1309,0.2728,0.0541,0.1155
2021-09-23,0.124,0.2703,0.107,0.3505,0.2057,0.4063,0.2464,0.2724,0.2626,0.3015,0.207,0.1699,0.023,0.1134,0.3852,0.1163,0.2768,0.0613,0.1172
2021-09-24,0.1241,0.2533,0.1111,0.3542,0.2201,0.4137,0.2372,0.3052,0.265,0.2935,0.2109,0.1727,0.0491,0.1494,0.3721,0.1347,0.2715,0.0661,0.1397
2021-09-27,0.1258,0.2697,0.1572,0.3577,0.2059,0.4092,0.2436,0.3016,0.2615,0.2654,0.2463,0.1616,0.0447,0.1488,0.3978,0.1372,0.2583,0.0645,0.1027
2021-09-28,0.1514,0.2754,0.1913,0.3637,0.2061,0.3916,0.2461,0.3232,0.2752,0.294,0.2277,0.1812,0.0503,0.1481,0.3667,0.1409,0.2673,0.0621999999999999,0.1138
2021-09-29,0.1532,0.2729,0.2003,0.3383,0.196,0.3693,0.2524,0.3331,0.2667,0.3036,0.2196,0.1802,0.0349,0.1668,0.3785,0.145,0.2567,0.0506,0.1123
2021-09-30,0.1899,0.264,0.2279,0.3191,0.1936,0.3705,0.2411,0.2999,0.2686,0.3067,0.2284,0.2064,0.0285,0.1539,0.3849,0.1641,0.2787,0.0625,0.1286
2021-10-01,0.1611,0.247,0.2535,0.3167,0.2282,0.3822,0.2717,0.2801,0.2755,0.3061,0.2371,0.1925,0.0464,0.1341,0.3769,0.1575,0.2943,0.0502,0.1066
2021-10-04,0.12,0.2355,0.3023,0.3225,0.2274,0.3864,0.2452,0.2703,0.2899,0.2622,0.2798,0.2167,0.0488,0.1392,0.3905,0.143,0.3028,0.0488000000000001,0.091
