"","date","FCX"
"321",2022-02-17,0.0716
"322",2022-02-18,0.0740000000000001
"323",2022-02-22,0.0629
"324",2022-02-23,0.0640999999999999
"325",2022-02-24,0.047
"326",2022-02-25,0.0463
"327",2022-02-28,0.0475
"328",2022-03-01,0.0384
"329",2022-03-02,0.0471
"330",2022-03-03,0.0519999999999999
"331",2022-03-04,0.0473
"332",2022-03-07,0.0518999999999999
"333",2022-03-08,0.0529999999999999
"334",2022-03-09,0.0424
"335",2022-03-10,0.0377000000000001
"336",2022-03-11,0.0475000000000001
"337",2022-03-14,0.0424
"338",2022-03-15,0.0372
"339",2022-03-16,0.0438999999999999
"340",2022-03-17,0.0556
"341",2022-03-18,0.0545
"342",2022-03-21,0.0523
"343",2022-03-22,0.0315
"344",2022-03-23,0.0413
"345",2022-03-24,0.0447
"346",2022-03-25,0.0559000000000001
"347",2022-03-28,0.0492
"348",2022-03-29,0.0491999999999999
"349",2022-03-30,0.0422
"350",2022-03-31,0.0477
"351",2022-04-01,0.0609999999999999
"352",2022-04-04,0.073
"353",2022-04-05,0.0754
"354",2022-04-06,0.0823
"355",2022-04-07,0.0658
"356",2022-04-08,0.0747
"357",2022-04-11,0.0781999999999999
"358",2022-04-12,0.0698
"359",2022-04-13,0.0628
"360",2022-04-14,0.0679
"361",2022-04-18,0.0612
"362",2022-04-19,0.0704
"363",2022-04-20,0.078
"364",2022-04-21,0.0775
"365",2022-04-22,0.0814
"366",2022-04-25,0.1003
"367",2022-04-26,0.0939
"368",2022-04-27,0.0904
"369",2022-04-28,0.1026
"370",2022-04-29,0.1106
"371",2022-05-02,0.1019
"372",2022-05-03,0.1029
"373",2022-05-04,0.0976
"374",2022-05-05,0.1061
"375",2022-05-06,0.0967000000000001
"376",2022-05-09,0.1021
"377",2022-05-10,0.098
"378",2022-05-11,0.1039
"379",2022-05-12,0.1022
"380",2022-05-13,0.1185
"381",2022-05-16,0.1235
"382",2022-05-17,0.1168
"383",2022-05-18,0.1023
"384",2022-05-19,0.116
"385",2022-05-20,0.1009
"386",2022-05-23,0.101
"387",2022-05-24,0.0993
"388",2022-05-25,0.0893
"389",2022-05-26,0.092
"390",2022-05-27,0.0976
"391",2022-05-31,0.0932999999999999
"392",2022-06-01,0.1011
"393",2022-06-02,0.1035
"394",2022-06-03,0.1028
"395",2022-06-06,0.0911
"396",2022-06-07,0.0962999999999999
"397",2022-06-08,0.0787
"398",2022-06-09,0.0702
"399",2022-06-10,0.0672
"400",2022-06-13,0.0681
"401",2022-06-14,0.0625999999999999
"402",2022-06-15,0.0643
"403",2022-06-16,0.0474
"404",2022-06-17,0.0545
"405",2022-06-21,0.0581
"406",2022-06-22,0.0612
"407",2022-06-23,0.0561
"408",2022-06-24,0.0525
"409",2022-06-27,0.0529999999999999
"410",2022-06-28,0.0519
"411",2022-06-29,0.0564
"412",2022-06-30,0.0591
"413",2022-07-01,0.0496
"414",2022-07-05,0.0527
"415",2022-07-06,0.0294
"416",2022-07-07,0.0315
"417",2022-07-08,0.0485
"418",2022-07-11,0.0489
"419",2022-07-12,0.0412999999999999
"420",2022-07-13,0.0492
"421",2022-07-14,0.0396
"422",2022-07-15,0.0382
"423",2022-07-18,0.029
"424",2022-07-19,0.0281
"425",2022-07-20,0.0273
"426",2022-07-21,0.0306
"427",2022-07-22,0.0262
"428",2022-07-25,0.0273
"429",2022-07-26,0.0313
"430",2022-07-27,0.0394
"431",2022-07-28,0.033
"432",2022-07-29,0.0307999999999999
"433",2022-08-01,0.0348
"434",2022-08-02,0.0349
"435",2022-08-03,0.036
"436",2022-08-04,0.0366
"437",2022-08-05,0.0353000000000001
"438",2022-08-08,0.0368
"439",2022-08-09,0.0342
"440",2022-08-10,0.0306
"441",2022-08-11,0.036
"442",2022-08-12,0.038
"443",2022-08-15,0.0328000000000001
"444",2022-08-16,0.0393000000000001
"445",2022-08-17,0.0324
"446",2022-08-18,0.0316000000000001
"447",2022-08-19,0.0339
"448",2022-08-22,0.0347999999999999
"449",2022-08-23,0.0373
"450",2022-08-24,0.0586
"451",2022-08-25,0.0475
"452",2022-08-26,0.0485
"453",2022-08-29,0.0513
"454",2022-08-30,0.0481
"455",2022-08-31,0.0332999999999999
"456",2022-09-01,0.0411
"457",2022-09-02,0.0387
"458",2022-09-06,0.0342
"459",2022-09-07,0.0353
"460",2022-09-08,0.0381
"461",2022-09-09,0.0458
"462",2022-09-12,0.0516
"463",2022-09-13,0.039
"464",2022-09-14,0.0446
"465",2022-09-15,0.0439
"466",2022-09-16,0.0456
"467",2022-09-19,0.037
"468",2022-09-20,0.0365
"469",2022-09-21,0.0298
"470",2022-09-22,0.035
"471",2022-09-23,0.0371
"472",2022-09-26,0.0392
"473",2022-09-27,0.0346000000000001
"474",2022-09-28,0.0318
"475",2022-09-29,0.0322000000000001
"476",2022-09-30,0.0277000000000001
"477",2022-10-03,0.031
"478",2022-10-04,0.034
"479",2022-10-05,0.0386
"480",2022-10-06,0.0372
"481",2022-10-07,0.043
"482",2022-10-10,0.0455
"483",2022-10-11,0.0479000000000001
"484",2022-10-12,0.0506
"485",2022-10-13,0.0576
"486",2022-10-14,0.0468
"487",2022-10-17,0.0453
"488",2022-10-18,0.0449000000000001
"489",2022-10-19,0.0506
"490",2022-10-20,0.0424000000000001
"491",2022-10-21,0.0473
"492",2022-10-24,0.049
"493",2022-10-25,0.0585
"494",2022-10-26,0.0586
"495",2022-10-27,0.0649
"496",2022-10-28,0.0672999999999999
"497",2022-10-31,0.0702
"498",2022-11-01,0.0755
"499",2022-11-02,0.0865
"500",2022-11-03,0.0786
"501",2022-11-04,0.0802
"502",2022-11-07,0.0821
"503",2022-11-08,0.0944
"504",2022-11-09,0.0875
"505",2022-11-10,0.0906
"506",2022-11-11,0.0852
"507",2022-11-14,0.0875
"508",2022-11-15,0.0867
"509",2022-11-16,0.0871
"510",2022-11-17,0.0781
"511",2022-11-18,0.0774
"512",2022-11-21,0.0736
"513",2022-11-22,0.0717
"514",2022-11-23,0.0637000000000001
"515",2022-11-25,0.0675
"516",2022-11-28,0.0549000000000001
"517",2022-11-29,0.0568000000000001
"518",2022-11-30,0.0563
"519",2022-12-01,0.0514
"520",2022-12-02,0.0456
"521",2022-12-05,0.0464
"522",2022-12-06,0.0420999999999999
"523",2022-12-07,0.047
"524",2022-12-08,0.0437
"525",2022-12-09,0.0432
"526",2022-12-12,0.0317
"527",2022-12-13,0.0285
"528",2022-12-14,0.032
"529",2022-12-15,0.0307
"530",2022-12-16,0.0426
"531",2022-12-19,0.0484000000000001
"532",2022-12-20,0.0699
"533",2022-12-21,0.0808
"534",2022-12-22,0.1037
"535",2022-12-23,0.1084
"536",2022-12-27,0.1278
"537",2022-12-28,0.1479
"538",2022-12-29,0.1792
"539",2022-12-30,0.194
"540",2023-01-03,0.2252
"541",2023-01-04,0.2308
"542",2023-01-05,0.2347
"543",2023-01-06,0.2426
"544",2023-01-09,0.2592
"545",2023-01-10,0.2554
"546",2023-01-11,0.2607
"547",2023-01-12,0.2456
"548",2023-01-13,0.2289
"549",2023-01-17,0.2228
"550",2023-01-18,0.1969
"551",2023-01-19,0.162
"552",2023-01-20,0.1603
"553",2023-01-23,0.1281
"554",2023-01-24,0.1308
"555",2023-01-25,0.1172
"556",2023-01-26,0.1204
"557",2023-01-27,0.1132
"558",2023-01-30,0.107
"559",2023-01-31,0.0819
"560",2023-02-01,0.0875
"561",2023-02-02,0.0733
"562",2023-02-03,0.0692
"563",2023-02-06,0.0556
"564",2023-02-07,0.0633
"565",2023-02-08,0.0628
"566",2023-02-09,0.0604
"567",2023-02-10,0.052
"568",2023-02-13,0.0319
"569",2023-02-14,0.0302
"570",2023-02-15,0.045
"571",2023-02-16,0.0469
"572",2023-02-17,0.0513999999999999
"573",2023-02-21,0.0504
"574",2023-02-22,0.0645
"575",2023-02-23,0.0545
"576",2023-02-24,0.0615
"577",2023-02-27,0.0611
"578",2023-02-28,0.0632
"579",2023-03-01,0.0476
"580",2023-03-02,0.0515
"581",2023-03-03,0.0464
"582",2023-03-06,0.0533
"583",2023-03-07,0.0523
"584",2023-03-08,0.062
"585",2023-03-09,0.0574
"586",2023-03-10,0.067
"587",2023-03-13,0.0602
"588",2023-03-14,0.0638
"589",2023-03-15,0.0621
"590",2023-03-16,0.0657
"591",2023-03-17,0.0752
"592",2023-03-20,0.0835000000000001
"593",2023-03-21,0.0781
"594",2023-03-22,0.0854
"595",2023-03-23,0.0761
"596",2023-03-24,0.0757
"597",2023-03-27,0.0706
"598",2023-03-28,0.0814
"599",2023-03-29,0.0803
"600",2023-03-30,0.0864
"601",2023-03-31,0.0764
"602",2023-04-03,0.0754
"603",2023-04-04,0.0721
"604",2023-04-05,0.0857
"605",2023-04-06,0.0711
"606",2023-04-10,0.0691
"607",2023-04-11,0.0636
"608",2023-04-12,0.0658
"609",2023-04-13,0.0614
"610",2023-04-14,0.0734
"611",2023-04-17,0.0684
"612",2023-04-18,0.0733
"613",2023-04-19,0.0693
"614",2023-04-20,0.0714
"615",2023-04-21,0.0668
"616",2023-04-24,0.0745999999999999
"617",2023-04-25,0.0709
"618",2023-04-26,0.0780999999999999
"619",2023-04-27,0.0731999999999999
"620",2023-04-28,0.0812
"621",2023-05-01,0.0794
"622",2023-05-02,0.0859
"623",2023-05-03,0.079
"624",2023-05-04,0.0817000000000001
"625",2023-05-05,0.0772
"626",2023-05-08,0.0835
"627",2023-05-09,0.0765
"628",2023-05-10,0.0796
"629",2023-05-11,0.0798
"630",2023-05-12,0.0995
"631",2023-05-15,0.0936999999999999
"632",2023-05-16,0.0889
"633",2023-05-17,0.0832
"634",2023-05-18,0.0896
"635",2023-05-19,0.0816
"636",2023-05-22,0.0913
"637",2023-05-23,0.0926
"638",2023-05-24,0.0892
"639",2023-05-25,0.0829
"640",2023-05-26,0.0911
"641",2023-05-30,0.0862
"642",2023-05-31,0.0905
"643",2023-06-01,0.0891
"644",2023-06-02,0.0965
"645",2023-06-05,0.0911
"646",2023-06-06,0.1005
"647",2023-06-07,0.0974
"648",2023-06-08,0.1037
"649",2023-06-09,0.0982
"650",2023-06-12,0.103
"651",2023-06-13,0.1006
"652",2023-06-14,0.1035
"653",2023-06-15,0.0957
"654",2023-06-16,0.104
"655",2023-06-20,0.0959
"656",2023-06-21,0.0997
"657",2023-06-22,0.0947
"658",2023-06-23,0.1011
"659",2023-06-26,0.0992000000000001
"660",2023-06-27,0.1055
"661",2023-06-28,0.1037
"662",2023-06-29,0.1072
