"","date","BNB"
"932",2022-07-09,0.0688000000000001
"933",2022-07-10,0.0653
"934",2022-07-11,0.0574
"935",2022-07-12,0.0617000000000001
"936",2022-07-13,0.0644
"937",2022-07-14,0.0652999999999999
"938",2022-07-15,0.0639
"939",2022-07-16,0.0608
"940",2022-07-17,0.0680999999999999
"941",2022-07-18,0.0697
"942",2022-07-19,0.0705
"943",2022-07-20,0.0681999999999999
"944",2022-07-21,0.0641
"945",2022-07-22,0.0689
"946",2022-07-23,0.0683
"947",2022-07-24,0.0689
"948",2022-07-25,0.0684
"949",2022-07-26,0.0711000000000001
"950",2022-07-27,0.0665
"951",2022-07-28,0.0610999999999999
"952",2022-07-29,0.0603
"953",2022-07-30,0.0569000000000001
"954",2022-07-31,0.0588
"955",2022-08-01,0.0560999999999999
"956",2022-08-02,0.0507
"957",2022-08-03,0.0704
"958",2022-08-04,0.0823999999999999
"959",2022-08-05,0.0787
"960",2022-08-06,0.0877
"961",2022-08-07,0.0877
"962",2022-08-08,0.097
"963",2022-08-09,0.1089
"964",2022-08-10,0.0989
"965",2022-08-11,0.0966
"966",2022-08-12,0.0963000000000001
"967",2022-08-13,0.1111
"968",2022-08-14,0.1194
"969",2022-08-15,0.1103
"970",2022-08-16,0.1126
"971",2022-08-17,0.1336
"972",2022-08-18,0.1478
"973",2022-08-19,0.1553
"974",2022-08-20,0.1589
"975",2022-08-21,0.1594
"976",2022-08-22,0.1561
"977",2022-08-23,0.1647
"978",2022-08-24,0.1737
"979",2022-08-25,0.1719
"980",2022-08-26,0.1601
"981",2022-08-27,0.1629
"982",2022-08-28,0.1463
"983",2022-08-29,0.1478
"984",2022-08-30,0.1506
"985",2022-08-31,0.151
"986",2022-09-01,0.1669
"987",2022-09-02,0.1812
"988",2022-09-03,0.1782
"989",2022-09-04,0.1707
"990",2022-09-05,0.1808
"991",2022-09-06,0.1715
"992",2022-09-07,0.1678
"993",2022-09-08,0.1701
"994",2022-09-09,0.1706
"995",2022-09-10,0.1693
"996",2022-09-11,0.1673
"997",2022-09-12,0.1715
"998",2022-09-13,0.1833
"999",2022-09-14,0.1883
"1000",2022-09-15,0.1831
"1001",2022-09-16,0.1811
"1002",2022-09-17,0.1807
"1003",2022-09-18,0.1917
"1004",2022-09-19,0.1942
"1005",2022-09-20,0.1927
"1006",2022-09-21,0.1904
"1007",2022-09-22,0.203
"1008",2022-09-23,0.2021
"1009",2022-09-24,0.2027
"1010",2022-09-25,0.2139
"1011",2022-09-26,0.2247
"1012",2022-09-27,0.219
"1013",2022-09-28,0.2176
"1014",2022-09-29,0.2054
"1015",2022-09-30,0.1978
"1016",2022-10-01,0.203
"1017",2022-10-02,0.2209
"1018",2022-10-03,0.2173
"1019",2022-10-04,0.2089
"1020",2022-10-05,0.2202
"1021",2022-10-06,0.2244
"1022",2022-10-07,0.2345
"1023",2022-10-08,0.248
"1024",2022-10-09,0.2317
"1025",2022-10-10,0.2167
"1026",2022-10-11,0.2173
"1027",2022-10-12,0.2368
"1028",2022-10-13,0.2491
"1029",2022-10-14,0.2425
"1030",2022-10-15,0.2504
"1031",2022-10-16,0.245
"1032",2022-10-17,0.2494
"1033",2022-10-18,0.2533
"1034",2022-10-19,0.2689
"1035",2022-10-20,0.2684
"1036",2022-10-21,0.2714
"1037",2022-10-22,0.2826
"1038",2022-10-23,0.2814
"1039",2022-10-24,0.2835
"1040",2022-10-25,0.2724
"1041",2022-10-26,0.2717
"1042",2022-10-27,0.2856
"1043",2022-10-28,0.2948
"1044",2022-10-29,0.2999
"1045",2022-10-30,0.2795
"1046",2022-10-31,0.2702
"1047",2022-11-01,0.278
"1048",2022-11-02,0.2741
"1049",2022-11-03,0.2753
"1050",2022-11-04,0.2873
"1051",2022-11-05,0.3033
"1052",2022-11-06,0.3014
"1053",2022-11-07,0.305
"1054",2022-11-08,0.2981
"1055",2022-11-09,0.2887
"1056",2022-11-10,0.301
"1057",2022-11-11,0.3097
"1058",2022-11-12,0.3029
"1059",2022-11-13,0.3002
"1060",2022-11-14,0.2997
"1061",2022-11-15,0.2988
"1062",2022-11-16,0.2992
"1063",2022-11-17,0.3045
"1064",2022-11-18,0.293
"1065",2022-11-19,0.2784
"1066",2022-11-20,0.2786
"1067",2022-11-21,0.2854
"1068",2022-11-22,0.2863
"1069",2022-11-23,0.2894
"1070",2022-11-24,0.2919
"1071",2022-11-25,0.2927
"1072",2022-11-26,0.2861
"1073",2022-11-27,0.2795
"1074",2022-11-28,0.272
"1075",2022-11-29,0.2644
"1076",2022-11-30,0.2541
"1077",2022-12-01,0.2624
"1078",2022-12-02,0.2497
"1079",2022-12-03,0.2351
"1080",2022-12-04,0.2277
"1081",2022-12-05,0.2214
"1082",2022-12-06,0.2246
"1083",2022-12-07,0.224
"1084",2022-12-08,0.2122
"1085",2022-12-09,0.1872
"1086",2022-12-10,0.1835
"1087",2022-12-11,0.1934
"1088",2022-12-12,0.1922
"1089",2022-12-13,0.1793
"1090",2022-12-14,0.1717
"1091",2022-12-15,0.1643
"1092",2022-12-16,0.1656
"1093",2022-12-17,0.1639
"1094",2022-12-18,0.1608
"1095",2022-12-19,0.1487
"1096",2022-12-20,0.1383
"1097",2022-12-21,0.1278
"1098",2022-12-22,0.1194
"1099",2022-12-23,0.1176
"1100",2022-12-24,0.1131
"1101",2022-12-25,0.1056
"1102",2022-12-26,0.0898
"1103",2022-12-27,0.0927
"1104",2022-12-28,0.0911
"1105",2022-12-29,0.0834
"1106",2022-12-30,0.0837000000000001
"1107",2022-12-31,0.0932999999999999
"1108",2023-01-01,0.0933
"1109",2023-01-02,0.088
"1110",2023-01-03,0.0931
"1111",2023-01-04,0.0737
"1112",2023-01-05,0.0743
"1113",2023-01-06,0.0791000000000001
"1114",2023-01-07,0.0953000000000001
"1115",2023-01-08,0.0913
"1116",2023-01-09,0.0899
"1117",2023-01-10,0.0745
"1118",2023-01-11,0.0761000000000001
"1119",2023-01-12,0.077
"1120",2023-01-13,0.0806
"1121",2023-01-14,0.0698000000000001
"1122",2023-01-15,0.0735
"1123",2023-01-16,0.0714
"1124",2023-01-17,0.073
"1125",2023-01-18,0.087
"1126",2023-01-19,0.1024
"1127",2023-01-20,0.1164
"1128",2023-01-21,0.1429
"1129",2023-01-22,0.1441
"1130",2023-01-23,0.1643
"1131",2023-01-24,0.1591
"1132",2023-01-25,0.1794
"1133",2023-01-26,0.1946
"1134",2023-01-27,0.2062
"1135",2023-01-28,0.192
"1136",2023-01-29,0.1921
"1137",2023-01-30,0.2095
"1138",2023-01-31,0.2061
"1139",2023-02-01,0.2185
"1140",2023-02-02,0.2382
"1141",2023-02-03,0.2322
"1142",2023-02-04,0.2283
"1143",2023-02-05,0.2176
"1144",2023-02-06,0.1955
"1145",2023-02-07,0.1527
"1146",2023-02-08,0.1548
"1147",2023-02-09,0.1231
"1148",2023-02-10,0.1244
"1149",2023-02-11,0.1014
"1150",2023-02-12,0.095
"1151",2023-02-13,0.0797
"1152",2023-02-14,0.0905
"1153",2023-02-15,0.0949000000000001
"1154",2023-02-16,0.1067
"1155",2023-02-17,0.1029
"1156",2023-02-18,0.1302
"1157",2023-02-19,0.1273
"1158",2023-02-20,0.1372
"1159",2023-02-21,0.1216
"1160",2023-02-22,0.1092
"1161",2023-02-23,0.1068
"1162",2023-02-24,0.1091
"1163",2023-02-25,0.1113
"1164",2023-02-26,0.1296
"1165",2023-02-27,0.1206
"1166",2023-02-28,0.1494
"1167",2023-03-01,0.1508
"1168",2023-03-02,0.1443
"1169",2023-03-03,0.1399
"1170",2023-03-04,0.1526
"1171",2023-03-05,0.1339
"1172",2023-03-06,0.1559
"1173",2023-03-07,0.1528
"1174",2023-03-08,0.1589
"1175",2023-03-09,0.1384
"1176",2023-03-10,0.1678
"1177",2023-03-11,0.1791
"1178",2023-03-12,0.1924
"1179",2023-03-13,0.2098
"1180",2023-03-14,0.2216
"1181",2023-03-15,0.2209
"1182",2023-03-16,0.2367
"1183",2023-03-17,0.2365
"1184",2023-03-18,0.2458
"1185",2023-03-19,0.2428
"1186",2023-03-20,0.2587
"1187",2023-03-21,0.2467
"1188",2023-03-22,0.266
"1189",2023-03-23,0.276
"1190",2023-03-24,0.2835
"1191",2023-03-25,0.2794
"1192",2023-03-26,0.301
"1193",2023-03-27,0.2943
"1194",2023-03-28,0.2877
"1195",2023-03-29,0.2613
"1196",2023-03-30,0.2686
"1197",2023-03-31,0.2645
"1198",2023-04-01,0.2661
"1199",2023-04-02,0.2663
"1200",2023-04-03,0.2861
"1201",2023-04-04,0.253
"1202",2023-04-05,0.2568
"1203",2023-04-06,0.2612
"1204",2023-04-07,0.2693
"1205",2023-04-08,0.2689
"1206",2023-04-09,0.2747
"1207",2023-04-10,0.2508
"1208",2023-04-11,0.2494
"1209",2023-04-12,0.2472
"1210",2023-04-13,0.2553
"1211",2023-04-14,0.2499
"1212",2023-04-15,0.2543
"1213",2023-04-16,0.2433
"1214",2023-04-17,0.2518
"1215",2023-04-18,0.2304
"1216",2023-04-19,0.2343
"1217",2023-04-20,0.238
"1218",2023-04-21,0.248
"1219",2023-04-22,0.2461
"1220",2023-04-23,0.238
"1221",2023-04-24,0.2426
"1222",2023-04-25,0.2624
"1223",2023-04-26,0.263
"1224",2023-04-27,0.2749
"1225",2023-04-28,0.2834
"1226",2023-04-29,0.3063
"1227",2023-04-30,0.3183
"1228",2023-05-01,0.3502
"1229",2023-05-02,0.3569
"1230",2023-05-03,0.3763
"1231",2023-05-04,0.3729
"1232",2023-05-05,0.3764
"1233",2023-05-06,0.3505
"1234",2023-05-07,0.33
"1235",2023-05-08,0.2723
"1236",2023-05-09,0.2855
"1237",2023-05-10,0.2712
"1238",2023-05-11,0.2638
"1239",2023-05-12,0.2571
"1240",2023-05-13,0.2361
"1241",2023-05-14,0.2383
"1242",2023-05-15,0.2562
"1243",2023-05-16,0.2428
"1244",2023-05-17,0.2616
"1245",2023-05-18,0.2679
"1246",2023-05-19,0.2567
"1247",2023-05-20,0.2588
"1248",2023-05-21,0.2482
"1249",2023-05-22,0.2513
"1250",2023-05-23,0.2559
"1251",2023-05-24,0.2549
"1252",2023-05-25,0.2684
"1253",2023-05-26,0.2737
"1254",2023-05-27,0.2877
"1255",2023-05-28,0.2787
"1256",2023-05-29,0.2885
"1257",2023-05-30,0.3044
"1258",2023-05-31,0.3139
"1259",2023-06-01,0.3099
"1260",2023-06-02,0.3116
"1261",2023-06-03,0.3063
"1262",2023-06-04,0.3149
"1263",2023-06-05,0.3034
"1264",2023-06-06,0.314
"1265",2023-06-07,0.3146
"1266",2023-06-08,0.3271
"1267",2023-06-09,0.3203
"1268",2023-06-10,0.3147
"1269",2023-06-11,0.3123
"1270",2023-06-12,0.3078
"1271",2023-06-13,0.2923
"1272",2023-06-14,0.293
"1273",2023-06-15,0.2861
"1274",2023-06-16,0.2997
"1275",2023-06-17,0.3062
"1276",2023-06-18,0.3232
"1277",2023-06-19,0.3324
"1278",2023-06-20,0.3326
"1279",2023-06-21,0.3244
"1280",2023-06-22,0.3221
"1281",2023-06-23,0.3006
"1282",2023-06-24,0.3115
"1283",2023-06-25,0.2941
"1284",2023-06-26,0.2954
"1285",2023-06-27,0.2855
"1286",2023-06-28,0.2899
"1287",2023-06-29,0.2908
"1288",2023-06-30,0.2996
