"","date","BTC"
"939",2022-07-16,0.2083
"940",2022-07-17,0.1992
"941",2022-07-18,0.1977
"942",2022-07-19,0.1966
"943",2022-07-20,0.1966
"944",2022-07-21,0.2019
"945",2022-07-22,0.1914
"946",2022-07-23,0.1999
"947",2022-07-24,0.2058
"948",2022-07-25,0.2059
"949",2022-07-26,0.2023
"950",2022-07-27,0.2022
"951",2022-07-28,0.1907
"952",2022-07-29,0.1851
"953",2022-07-30,0.1914
"954",2022-07-31,0.2
"955",2022-08-01,0.1973
"956",2022-08-02,0.205
"957",2022-08-03,0.1963
"958",2022-08-04,0.1939
"959",2022-08-05,0.1956
"960",2022-08-06,0.1891
"961",2022-08-07,0.1858
"962",2022-08-08,0.1861
"963",2022-08-09,0.1818
"964",2022-08-10,0.1909
"965",2022-08-11,0.1906
"966",2022-08-12,0.1912
"967",2022-08-13,0.186
"968",2022-08-14,0.1966
"969",2022-08-15,0.194
"970",2022-08-16,0.1966
"971",2022-08-17,0.1904
"972",2022-08-18,0.1909
"973",2022-08-19,0.1888
"974",2022-08-20,0.1973
"975",2022-08-21,0.1867
"976",2022-08-22,0.1982
"977",2022-08-23,0.2244
"978",2022-08-24,0.2159
"979",2022-08-25,0.2122
"980",2022-08-26,0.2044
"981",2022-08-27,0.1937
"982",2022-08-28,0.1938
"983",2022-08-29,0.1978
"984",2022-08-30,0.2026
"985",2022-08-31,0.193
"986",2022-09-01,0.1962
"987",2022-09-02,0.1964
"988",2022-09-03,0.1993
"989",2022-09-04,0.1939
"990",2022-09-05,0.1879
"991",2022-09-06,0.1772
"992",2022-09-07,0.1789
"993",2022-09-08,0.1688
"994",2022-09-09,0.1767
"995",2022-09-10,0.173
"996",2022-09-11,0.1657
"997",2022-09-12,0.1696
"998",2022-09-13,0.1982
"999",2022-09-14,0.1945
"1000",2022-09-15,0.1807
"1001",2022-09-16,0.1752
"1002",2022-09-17,0.1729
"1003",2022-09-18,0.1709
"1004",2022-09-19,0.1884
"1005",2022-09-20,0.1882
"1006",2022-09-21,0.1945
"1007",2022-09-22,0.1909
"1008",2022-09-23,0.1857
"1009",2022-09-24,0.1885
"1010",2022-09-25,0.1975
"1011",2022-09-26,0.1858
"1012",2022-09-27,0.1849
"1013",2022-09-28,0.1802
"1014",2022-09-29,0.1825
"1015",2022-09-30,0.1675
"1016",2022-10-01,0.1728
"1017",2022-10-02,0.1758
"1018",2022-10-03,0.1708
"1019",2022-10-04,0.1695
"1020",2022-10-05,0.1738
"1021",2022-10-06,0.1706
"1022",2022-10-07,0.1713
"1023",2022-10-08,0.1724
"1024",2022-10-09,0.1775
"1025",2022-10-10,0.177
"1026",2022-10-11,0.1771
"1027",2022-10-12,0.1784
"1028",2022-10-13,0.1789
"1029",2022-10-14,0.1779
"1030",2022-10-15,0.1764
"1031",2022-10-16,0.1756
"1032",2022-10-17,0.1775
"1033",2022-10-18,0.1812
"1034",2022-10-19,0.195
"1035",2022-10-20,0.1824
"1036",2022-10-21,0.1909
"1037",2022-10-22,0.2054
"1038",2022-10-23,0.2085
"1039",2022-10-24,0.2197
"1040",2022-10-25,0.2076
"1041",2022-10-26,0.2024
"1042",2022-10-27,0.204
"1043",2022-10-28,0.2047
"1044",2022-10-29,0.2147
"1045",2022-10-30,0.2053
"1046",2022-10-31,0.1961
"1047",2022-11-01,0.1891
"1048",2022-11-02,0.1889
"1049",2022-11-03,0.1937
"1050",2022-11-04,0.2024
"1051",2022-11-05,0.2089
"1052",2022-11-06,0.2159
"1053",2022-11-07,0.2211
"1054",2022-11-08,0.2275
"1055",2022-11-09,0.2197
"1056",2022-11-10,0.215
"1057",2022-11-11,0.2214
"1058",2022-11-12,0.2032
"1059",2022-11-13,0.1987
"1060",2022-11-14,0.1918
"1061",2022-11-15,0.1868
"1062",2022-11-16,0.1844
"1063",2022-11-17,0.1748
"1064",2022-11-18,0.1784
"1065",2022-11-19,0.1706
"1066",2022-11-20,0.1726
"1067",2022-11-21,0.1723
"1068",2022-11-22,0.1656
"1069",2022-11-23,0.173
"1070",2022-11-24,0.1641
"1071",2022-11-25,0.1619
"1072",2022-11-26,0.1528
"1073",2022-11-27,0.1493
"1074",2022-11-28,0.1523
"1075",2022-11-29,0.1505
"1076",2022-11-30,0.1518
"1077",2022-12-01,0.1498
"1078",2022-12-02,0.1442
"1079",2022-12-03,0.1427
"1080",2022-12-04,0.1448
"1081",2022-12-05,0.1515
"1082",2022-12-06,0.155
"1083",2022-12-07,0.1554
"1084",2022-12-08,0.1521
"1085",2022-12-09,0.1438
"1086",2022-12-10,0.1472
"1087",2022-12-11,0.1627
"1088",2022-12-12,0.1599
"1089",2022-12-13,0.1453
"1090",2022-12-14,0.1446
"1091",2022-12-15,0.1514
"1092",2022-12-16,0.1456
"1093",2022-12-17,0.1619
"1094",2022-12-18,0.165
"1095",2022-12-19,0.1506
"1096",2022-12-20,0.154
"1097",2022-12-21,0.1546
"1098",2022-12-22,0.146
"1099",2022-12-23,0.1427
"1100",2022-12-24,0.1376
"1101",2022-12-25,0.1329
"1102",2022-12-26,0.1265
"1103",2022-12-27,0.133
"1104",2022-12-28,0.1393
"1105",2022-12-29,0.1378
"1106",2022-12-30,0.1423
"1107",2022-12-31,0.1531
"1108",2023-01-01,0.1527
"1109",2023-01-02,0.1573
"1110",2023-01-03,0.1618
"1111",2023-01-04,0.1707
"1112",2023-01-05,0.1615
"1113",2023-01-06,0.1658
"1114",2023-01-07,0.1666
"1115",2023-01-08,0.1825
"1116",2023-01-09,0.17
"1117",2023-01-10,0.1529
"1118",2023-01-11,0.1373
"1119",2023-01-12,0.1424
"1120",2023-01-13,0.1399
"1121",2023-01-14,0.1511
"1122",2023-01-15,0.1589
"1123",2023-01-16,0.1571
"1124",2023-01-17,0.1531
"1125",2023-01-18,0.1709
"1126",2023-01-19,0.1978
"1127",2023-01-20,0.2111
"1128",2023-01-21,0.2093
"1129",2023-01-22,0.2249
"1130",2023-01-23,0.2205
"1131",2023-01-24,0.2328
"1132",2023-01-25,0.2524
"1133",2023-01-26,0.2502
"1134",2023-01-27,0.2455
"1135",2023-01-28,0.2509
"1136",2023-01-29,0.2478
"1137",2023-01-30,0.2285
"1138",2023-01-31,0.2167
"1139",2023-02-01,0.2377
"1140",2023-02-02,0.2389
"1141",2023-02-03,0.2388
"1142",2023-02-04,0.2283
"1143",2023-02-05,0.2583
"1144",2023-02-06,0.2541
"1145",2023-02-07,0.2556
"1146",2023-02-08,0.275
"1147",2023-02-09,0.2675
"1148",2023-02-10,0.2475
"1149",2023-02-11,0.2225
"1150",2023-02-12,0.2291
"1151",2023-02-13,0.2487
"1152",2023-02-14,0.2568
"1153",2023-02-15,0.2526
"1154",2023-02-16,0.248
"1155",2023-02-17,0.2656
"1156",2023-02-18,0.259
"1157",2023-02-19,0.2565
"1158",2023-02-20,0.2497
"1159",2023-02-21,0.2491
"1160",2023-02-22,0.2469
"1161",2023-02-23,0.2377
"1162",2023-02-24,0.2508
"1163",2023-02-25,0.2605
"1164",2023-02-26,0.2666
"1165",2023-02-27,0.2951
"1166",2023-02-28,0.2747
"1167",2023-03-01,0.2662
"1168",2023-03-02,0.246
"1169",2023-03-03,0.2406
"1170",2023-03-04,0.2473
"1171",2023-03-05,0.2531
"1172",2023-03-06,0.2465
"1173",2023-03-07,0.2408
"1174",2023-03-08,0.24
"1175",2023-03-09,0.2417
"1176",2023-03-10,0.2456
"1177",2023-03-11,0.2337
"1178",2023-03-12,0.2273
"1179",2023-03-13,0.2343
"1180",2023-03-14,0.2265
"1181",2023-03-15,0.2334
"1182",2023-03-16,0.227
"1183",2023-03-17,0.2231
"1184",2023-03-18,0.23
"1185",2023-03-19,0.2569
"1186",2023-03-20,0.2753
"1187",2023-03-21,0.2652
"1188",2023-03-22,0.2359
"1189",2023-03-23,0.2181
"1190",2023-03-24,0.2036
"1191",2023-03-25,0.2138
"1192",2023-03-26,0.2122
"1193",2023-03-27,0.1931
"1194",2023-03-28,0.1801
"1195",2023-03-29,0.1939
"1196",2023-03-30,0.2009
"1197",2023-03-31,0.1948
"1198",2023-04-01,0.1991
"1199",2023-04-02,0.2168
"1200",2023-04-03,0.213
"1201",2023-04-04,0.2029
"1202",2023-04-05,0.2006
"1203",2023-04-06,0.2163
"1204",2023-04-07,0.2189
"1205",2023-04-08,0.2201
"1206",2023-04-09,0.2391
"1207",2023-04-10,0.2339
"1208",2023-04-11,0.2078
"1209",2023-04-12,0.1992
"1210",2023-04-13,0.2012
"1211",2023-04-14,0.2066
"1212",2023-04-15,0.2045
"1213",2023-04-16,0.2135
"1214",2023-04-17,0.1944
"1215",2023-04-18,0.2078
"1216",2023-04-19,0.2086
"1217",2023-04-20,0.2163
"1218",2023-04-21,0.2172
"1219",2023-04-22,0.2197
"1220",2023-04-23,0.2283
"1221",2023-04-24,0.2234
"1222",2023-04-25,0.2351
"1223",2023-04-26,0.2523
"1224",2023-04-27,0.2537
"1225",2023-04-28,0.2677
"1226",2023-04-29,0.2658
"1227",2023-04-30,0.2734
"1228",2023-05-01,0.2702
"1229",2023-05-02,0.2708
"1230",2023-05-03,0.2943
"1231",2023-05-04,0.2964
"1232",2023-05-05,0.2909
"1233",2023-05-06,0.2776
"1234",2023-05-07,0.2919
"1235",2023-05-08,0.3154
"1236",2023-05-09,0.3234
"1237",2023-05-10,0.3201
"1238",2023-05-11,0.2978
"1239",2023-05-12,0.3023
"1240",2023-05-13,0.2904
"1241",2023-05-14,0.2955
"1242",2023-05-15,0.3025
"1243",2023-05-16,0.3038
"1244",2023-05-17,0.2967
"1245",2023-05-18,0.3011
"1246",2023-05-19,0.301
"1247",2023-05-20,0.296
"1248",2023-05-21,0.286
"1249",2023-05-22,0.2861
"1250",2023-05-23,0.282
"1251",2023-05-24,0.3073
"1252",2023-05-25,0.3111
"1253",2023-05-26,0.3147
"1254",2023-05-27,0.3195
"1255",2023-05-28,0.3263
"1256",2023-05-29,0.3289
"1257",2023-05-30,0.3096
"1258",2023-05-31,0.3125
"1259",2023-06-01,0.3171
"1260",2023-06-02,0.3233
"1261",2023-06-03,0.3206
"1262",2023-06-04,0.3226
"1263",2023-06-05,0.3247
"1264",2023-06-06,0.3234
"1265",2023-06-07,0.3208
"1266",2023-06-08,0.3179
"1267",2023-06-09,0.3048
"1268",2023-06-10,0.2905
"1269",2023-06-11,0.3025
"1270",2023-06-12,0.3096
"1271",2023-06-13,0.3193
"1272",2023-06-14,0.3128
"1273",2023-06-15,0.3131
"1274",2023-06-16,0.3089
"1275",2023-06-17,0.3353
"1276",2023-06-18,0.3426
"1277",2023-06-19,0.3303
"1278",2023-06-20,0.3042
"1279",2023-06-21,0.292
"1280",2023-06-22,0.282
"1281",2023-06-23,0.2777
"1282",2023-06-24,0.2989
"1283",2023-06-25,0.3191
"1284",2023-06-26,0.3195
"1285",2023-06-27,0.3187
"1286",2023-06-28,0.3207
"1287",2023-06-29,0.3022
"1288",2023-06-30,0.2899
