"","date","BTC"
"939",2021-07-21,0.1817
"940",2021-07-22,0.1645
"941",2021-07-23,0.1651
"942",2021-07-24,0.1701
"943",2021-07-25,0.1862
"944",2021-07-26,0.1958
"945",2021-07-27,0.2053
"946",2021-07-28,0.2256
"947",2021-07-29,0.2408
"948",2021-07-30,0.2518
"949",2021-07-31,0.2617
"950",2021-08-01,0.2783
"951",2021-08-02,0.2575
"952",2021-08-03,0.2536
"953",2021-08-04,0.2775
"954",2021-08-05,0.2757
"955",2021-08-06,0.2908
"956",2021-08-07,0.322
"957",2021-08-08,0.3047
"958",2021-08-09,0.313
"959",2021-08-10,0.3274
"960",2021-08-11,0.3153
"961",2021-08-12,0.3048
"962",2021-08-13,0.3078
"963",2021-08-14,0.2864
"964",2021-08-15,0.2974
"965",2021-08-16,0.3264
"966",2021-08-17,0.3082
"967",2021-08-18,0.3022
"968",2021-08-19,0.3307
"969",2021-08-20,0.3204
"970",2021-08-21,0.3179
"971",2021-08-22,0.305
"972",2021-08-23,0.3122
"973",2021-08-24,0.2957
"974",2021-08-25,0.2971
"975",2021-08-26,0.2726
"976",2021-08-27,0.2623
"977",2021-08-28,0.2954
"978",2021-08-29,0.2979
"979",2021-08-30,0.3053
"980",2021-08-31,0.2915
"981",2021-09-01,0.2594
"982",2021-09-02,0.2685
"983",2021-09-03,0.2741
"984",2021-09-04,0.264
"985",2021-09-05,0.2509
"986",2021-09-06,0.2573
"987",2021-09-07,0.2572
"988",2021-09-08,0.2734
"989",2021-09-09,0.2643
"990",2021-09-10,0.2244
"991",2021-09-11,0.1964
"992",2021-09-12,0.1876
"993",2021-09-13,0.1459
"994",2021-09-14,0.1398
"995",2021-09-15,0.1384
"996",2021-09-16,0.1037
"997",2021-09-17,0.0943
"998",2021-09-18,0.194
"999",2021-09-19,0.1556
"1000",2021-09-20,0.1121
"1001",2021-09-21,0.0967
"1002",2021-09-22,0.0713
"1003",2021-09-23,0.0577
"1004",2021-09-24,0.077
"1005",2021-09-25,0.085
"1006",2021-09-26,0.0862999999999999
"1007",2021-09-27,0.0801
"1008",2021-09-28,0.0841
"1009",2021-09-29,0.0891
"1010",2021-09-30,0.1085
"1011",2021-10-01,0.0989
"1012",2021-10-02,0.1184
"1013",2021-10-03,0.12
"1014",2021-10-04,0.1249
"1015",2021-10-05,0.1191
"1016",2021-10-06,0.1372
"1017",2021-10-07,0.1383
"1018",2021-10-08,0.1387
"1019",2021-10-09,0.1678
"1020",2021-10-10,0.1776
"1021",2021-10-11,0.1779
"1022",2021-10-12,0.1982
"1023",2021-10-13,0.1851
"1024",2021-10-14,0.1867
"1025",2021-10-15,0.2546
"1026",2021-10-16,0.238
"1027",2021-10-17,0.236
"1028",2021-10-18,0.2392
"1029",2021-10-19,0.2291
"1030",2021-10-20,0.2184
"1031",2021-10-21,0.2091
"1032",2021-10-22,0.2182
"1033",2021-10-23,0.2154
"1034",2021-10-24,0.2332
"1035",2021-10-25,0.206
"1036",2021-10-26,0.2043
"1037",2021-10-27,0.2032
"1038",2021-10-28,0.2145
"1039",2021-10-29,0.2109
"1040",2021-10-30,0.2144
"1041",2021-10-31,0.2129
"1042",2021-11-01,0.2246
"1043",2021-11-02,0.2135
"1044",2021-11-03,0.2129
"1045",2021-11-04,0.2043
"1046",2021-11-05,0.2009
"1047",2021-11-06,0.1891
"1048",2021-11-07,0.1958
"1049",2021-11-08,0.2089
"1050",2021-11-09,0.1954
"1051",2021-11-10,0.1782
"1052",2021-11-11,0.1931
"1053",2021-11-12,0.1854
"1054",2021-11-13,0.1981
"1055",2021-11-14,0.208
"1056",2021-11-15,0.2126
"1057",2021-11-16,0.199
"1058",2021-11-17,0.2082
"1059",2021-11-18,0.1869
"1060",2021-11-19,0.1712
"1061",2021-11-20,0.1664
"1062",2021-11-21,0.1689
"1063",2021-11-22,0.1695
"1064",2021-11-23,0.1945
"1065",2021-11-24,0.1902
"1066",2021-11-25,0.1993
"1067",2021-11-26,0.2022
"1068",2021-11-27,0.1968
"1069",2021-11-28,0.1811
"1070",2021-11-29,0.1809
"1071",2021-11-30,0.1793
"1072",2021-12-01,0.1787
"1073",2021-12-02,0.1606
"1074",2021-12-03,0.1658
"1075",2021-12-04,0.172
"1076",2021-12-05,0.1968
"1077",2021-12-06,0.187
"1078",2021-12-07,0.1887
"1079",2021-12-08,0.1782
"1080",2021-12-09,0.1772
"1081",2021-12-10,0.1747
"1082",2021-12-11,0.2087
"1083",2021-12-12,0.1886
"1084",2021-12-13,0.1938
"1085",2021-12-14,0.2072
"1086",2021-12-15,0.2127
"1087",2021-12-16,0.2157
"1088",2021-12-17,0.2322
"1089",2021-12-18,0.2277
"1090",2021-12-19,0.2162
"1091",2021-12-20,0.2113
"1092",2021-12-21,0.2121
"1093",2021-12-22,0.2086
"1094",2021-12-23,0.2113
"1095",2021-12-24,0.1908
"1096",2021-12-25,0.2057
"1097",2021-12-26,0.2118
"1098",2021-12-27,0.2156
"1099",2021-12-28,0.2182
"1100",2021-12-29,0.2163
"1101",2021-12-30,0.1849
"1102",2021-12-31,0.1743
"1103",2022-01-01,0.1647
"1104",2022-01-02,0.1795
"1105",2022-01-03,0.1736
"1106",2022-01-04,0.1867
"1107",2022-01-05,0.1865
"1108",2022-01-06,0.1963
"1109",2022-01-07,0.1866
"1110",2022-01-08,0.1882
"1111",2022-01-09,0.1859
"1112",2022-01-10,0.1886
"1113",2022-01-11,0.1735
"1114",2022-01-12,0.1746
"1115",2022-01-13,0.1739
"1116",2022-01-14,0.1594
"1117",2022-01-15,0.1558
"1118",2022-01-16,0.1716
"1119",2022-01-17,0.1609
"1120",2022-01-18,0.1511
"1121",2022-01-19,0.1536
"1122",2022-01-20,0.1548
"1123",2022-01-21,0.1315
"1124",2022-01-22,0.148
"1125",2022-01-23,0.1366
"1126",2022-01-24,0.1443
"1127",2022-01-25,0.1618
"1128",2022-01-26,0.163
"1129",2022-01-27,0.1561
"1130",2022-01-28,0.1581
"1131",2022-01-29,0.1471
"1132",2022-01-30,0.1462
"1133",2022-01-31,0.1425
"1134",2022-02-01,0.168
"1135",2022-02-02,0.1056
"1136",2022-02-03,0.119
"1137",2022-02-04,0.1181
"1138",2022-02-05,0.1196
"1139",2022-02-06,0.1122
"1140",2022-02-07,0.1117
"1141",2022-02-08,0.1224
"1142",2022-02-09,0.1519
"1143",2022-02-10,0.1384
"1144",2022-02-11,0.1602
"1145",2022-02-12,0.124
"1146",2022-02-13,0.1463
"1147",2022-02-14,0.1375
"1148",2022-02-15,0.1481
"1149",2022-02-16,0.1167
"1150",2022-02-17,0.0983000000000001
"1151",2022-02-18,0.0936
"1152",2022-02-19,0.116
"1153",2022-02-20,0.1239
"1154",2022-02-21,0.1415
"1155",2022-02-22,0.0982999999999999
"1156",2022-02-23,0.0894
"1157",2022-02-24,0.0861
"1158",2022-02-25,0.0879
"1159",2022-02-26,0.0813
"1160",2022-02-27,0.0846999999999999
"1161",2022-02-28,0.0783
"1162",2022-03-01,0.0923
"1163",2022-03-02,0.1017
"1164",2022-03-03,0.141
"1165",2022-03-04,0.0931
"1166",2022-03-05,0.1063
"1167",2022-03-06,0.0969
"1168",2022-03-07,0.0987
"1169",2022-03-08,0.0898
"1170",2022-03-09,0.1027
"1171",2022-03-10,0.0871999999999999
"1172",2022-03-11,0.0946
"1173",2022-03-12,0.0924
"1174",2022-03-13,0.1327
"1175",2022-03-14,0.0941000000000001
"1176",2022-03-15,0.0880000000000001
"1177",2022-03-16,0.0942000000000001
"1178",2022-03-17,0.1036
"1179",2022-03-18,0.0934
"1180",2022-03-19,0.0881
"1181",2022-03-20,0.1098
"1182",2022-03-21,0.1299
"1183",2022-03-22,0.1159
"1184",2022-03-23,0.1551
"1185",2022-03-24,0.1242
"1186",2022-03-25,0.137
"1187",2022-03-26,0.1248
"1188",2022-03-27,0.1178
"1189",2022-03-28,0.1009
"1190",2022-03-29,0.118
"1191",2022-03-30,0.1177
"1192",2022-03-31,0.1346
"1193",2022-04-01,0.1342
"1194",2022-04-02,0.188
"1195",2022-04-03,0.1348
"1196",2022-04-04,0.1466
"1197",2022-04-05,0.1523
"1198",2022-04-06,0.1454
"1199",2022-04-07,0.1489
"1200",2022-04-08,0.1489
"1201",2022-04-09,0.1404
"1202",2022-04-10,0.145
"1203",2022-04-11,0.1355
"1204",2022-04-12,0.1612
"1205",2022-04-13,0.1238
"1206",2022-04-14,0.1492
"1207",2022-04-15,0.1587
"1208",2022-04-16,0.1764
"1209",2022-04-17,0.1576
"1210",2022-04-18,0.1617
"1211",2022-04-19,0.146
"1212",2022-04-20,0.1273
"1213",2022-04-21,0.1253
"1214",2022-04-22,0.1515
"1215",2022-04-23,0.1207
"1216",2022-04-24,0.1158
"1217",2022-04-25,0.1229
"1218",2022-04-26,0.1364
"1219",2022-04-27,0.1248
"1220",2022-04-28,0.1159
"1221",2022-04-29,0.1012
"1222",2022-04-30,0.1082
"1223",2022-05-01,0.1078
"1224",2022-05-02,0.145
"1225",2022-05-03,0.1306
"1226",2022-05-04,0.1507
"1227",2022-05-05,0.1696
"1228",2022-05-06,0.1692
"1229",2022-05-07,0.1611
"1230",2022-05-08,0.1805
"1231",2022-05-09,0.1537
"1232",2022-05-10,0.1629
"1233",2022-05-11,0.1453
"1234",2022-05-12,0.1572
"1235",2022-05-13,0.1158
"1236",2022-05-14,0.1258
"1237",2022-05-15,0.145
"1238",2022-05-16,0.14
"1239",2022-05-17,0.1339
"1240",2022-05-18,0.1347
"1241",2022-05-19,0.144
"1242",2022-05-20,0.1467
"1243",2022-05-21,0.1381
"1244",2022-05-22,0.162
"1245",2022-05-23,0.1304
"1246",2022-05-24,0.1333
"1247",2022-05-25,0.146
"1248",2022-05-26,0.137
"1249",2022-05-27,0.129
"1250",2022-05-28,0.1328
"1251",2022-05-29,0.1419
"1252",2022-05-30,0.148
"1253",2022-05-31,0.1369
"1254",2022-06-01,0.1788
"1255",2022-06-02,0.125
"1256",2022-06-03,0.1108
"1257",2022-06-04,0.1317
"1258",2022-06-05,0.138
"1259",2022-06-06,0.1337
"1260",2022-06-07,0.128
"1261",2022-06-08,0.1415
"1262",2022-06-09,0.1579
"1263",2022-06-10,0.1711
"1264",2022-06-11,0.1814
"1265",2022-06-12,0.1396
"1266",2022-06-13,0.157
"1267",2022-06-14,0.161
"1268",2022-06-15,0.1566
"1269",2022-06-16,0.1548
"1270",2022-06-17,0.1631
"1271",2022-06-18,0.1601
"1272",2022-06-19,0.1586
"1273",2022-06-20,0.1707
"1274",2022-06-21,0.2321
"1275",2022-06-22,0.1956
"1276",2022-06-23,0.2115
"1277",2022-06-24,0.216
"1278",2022-06-25,0.2212
"1279",2022-06-26,0.2024
"1280",2022-06-27,0.2044
"1281",2022-06-28,0.2125
"1282",2022-06-29,0.2087
"1283",2022-06-30,0.2094
"1284",2022-07-01,0.2428
"1285",2022-07-02,0.2271
"1286",2022-07-03,0.2341
"1287",2022-07-04,0.2252
"1288",2022-07-05,0.1971
"1289",2022-07-06,0.1764
"1290",2022-07-07,0.1978
"1291",2022-07-08,0.201
"1292",2022-07-09,0.2024
"1293",2022-07-10,0.2074
"1294",2022-07-11,0.2253
"1295",2022-07-12,0.1932
"1296",2022-07-13,0.2348
"1297",2022-07-14,0.2392
"1298",2022-07-15,0.2405
"1299",2022-07-16,0.227
"1300",2022-07-17,0.2212
"1301",2022-07-18,0.1974
"1302",2022-07-19,0.2064
"1303",2022-07-20,0.2015
"1304",2022-07-21,0.2291
"1305",2022-07-22,0.1945
"1306",2022-07-23,0.2122
"1307",2022-07-24,0.2279
"1308",2022-07-25,0.1964
"1309",2022-07-26,0.1927
"1310",2022-07-27,0.1812
"1311",2022-07-28,0.1794
"1312",2022-07-29,0.1692
"1313",2022-07-30,0.1716
"1314",2022-07-31,0.2204
"1315",2022-08-01,0.1768
"1316",2022-08-02,0.168
"1317",2022-08-03,0.1589
"1318",2022-08-04,0.1491
"1319",2022-08-05,0.1203
"1320",2022-08-06,0.1308
"1321",2022-08-07,0.1296
"1322",2022-08-08,0.1403
"1323",2022-08-09,0.1504
"1324",2022-08-10,0.1607
"1325",2022-08-11,0.1219
"1326",2022-08-12,0.1429
"1327",2022-08-13,0.1495
"1328",2022-08-14,0.1512
"1329",2022-08-15,0.1516
"1330",2022-08-16,0.1368
"1331",2022-08-17,0.1313
"1332",2022-08-18,0.1393
"1333",2022-08-19,0.1576
"1334",2022-08-20,0.1712
"1335",2022-08-21,0.1437
"1336",2022-08-22,0.145
"1337",2022-08-23,0.1469
"1338",2022-08-24,0.1623
"1339",2022-08-25,0.1552
"1340",2022-08-26,0.1712
"1341",2022-08-27,0.1617
"1342",2022-08-28,0.1641
"1343",2022-08-29,0.1648
"1344",2022-08-30,0.1813
"1345",2022-08-31,0.1637
"1346",2022-09-01,0.1757
"1347",2022-09-02,0.1924
"1348",2022-09-03,0.1852
"1349",2022-09-04,0.1864
"1350",2022-09-05,0.2102
"1351",2022-09-06,0.2143
"1352",2022-09-07,0.1946
"1353",2022-09-08,0.2026
"1354",2022-09-09,0.2134
"1355",2022-09-10,0.1613
"1356",2022-09-11,0.178
"1357",2022-09-12,0.1803
"1358",2022-09-13,0.1698
"1359",2022-09-14,0.1578
"1360",2022-09-15,0.1574
"1361",2022-09-16,0.1581
"1362",2022-09-17,0.1769
"1363",2022-09-18,0.1717
"1364",2022-09-19,0.1925
"1365",2022-09-20,0.1578
"1366",2022-09-21,0.1713
"1367",2022-09-22,0.1922
"1368",2022-09-23,0.2006
"1369",2022-09-24,0.2244
"1370",2022-09-25,0.2295
"1371",2022-09-26,0.2212
"1372",2022-09-27,0.2117
"1373",2022-09-28,0.2259
"1374",2022-09-29,0.264
"1375",2022-09-30,0.2474
"1376",2022-10-01,0.2467
"1377",2022-10-02,0.2514
"1378",2022-10-03,0.2201
"1379",2022-10-04,0.2212
"1380",2022-10-05,0.2353
"1381",2022-10-06,0.2347
"1382",2022-10-07,0.2245
"1383",2022-10-08,0.2177
"1384",2022-10-09,0.2439
"1385",2022-10-10,0.1834
"1386",2022-10-11,0.2207
"1387",2022-10-12,0.2232
"1388",2022-10-13,0.2215
"1389",2022-10-14,0.2296
"1390",2022-10-15,0.2366
"1391",2022-10-16,0.222
"1392",2022-10-17,0.1932
"1393",2022-10-18,0.2045
"1394",2022-10-19,0.2142
"1395",2022-10-20,0.2223
"1396",2022-10-21,0.2336
"1397",2022-10-22,0.2442
"1398",2022-10-23,0.2338
"1399",2022-10-24,0.2426
"1400",2022-10-25,0.2198
"1401",2022-10-26,0.2147
"1402",2022-10-27,0.2232
"1403",2022-10-28,0.2183
"1404",2022-10-29,0.2279
"1405",2022-10-30,0.2403
"1406",2022-10-31,0.2513
"1407",2022-11-01,0.2481
"1408",2022-11-02,0.2204
"1409",2022-11-03,0.2016
"1410",2022-11-04,0.2026
"1411",2022-11-05,0.2171
"1412",2022-11-06,0.215
"1413",2022-11-07,0.2248
"1414",2022-11-08,0.229
"1415",2022-11-09,0.2099
"1416",2022-11-10,0.2217
"1417",2022-11-11,0.2686
"1418",2022-11-12,0.2693
"1419",2022-11-13,0.2788
"1420",2022-11-14,0.2646
"1421",2022-11-15,0.2628
"1422",2022-11-16,0.2447
"1423",2022-11-17,0.2565
"1424",2022-11-18,0.2535
"1425",2022-11-19,0.2239
"1426",2022-11-20,0.2292
"1427",2022-11-21,0.2327
"1428",2022-11-22,0.2399
"1429",2022-11-23,0.2644
"1430",2022-11-24,0.2556
"1431",2022-11-25,0.2632
"1432",2022-11-26,0.2563
"1433",2022-11-27,0.2719
"1434",2022-11-28,0.3073
"1435",2022-11-29,0.2913
"1436",2022-11-30,0.2666
"1437",2022-12-01,0.2691
"1438",2022-12-02,0.2431
"1439",2022-12-03,0.2674
"1440",2022-12-04,0.2695
"1441",2022-12-05,0.2825
"1442",2022-12-06,0.2716
"1443",2022-12-07,0.2664
"1444",2022-12-08,0.287
"1445",2022-12-09,0.2991
"1446",2022-12-10,0.3142
"1447",2022-12-11,0.3482
"1448",2022-12-12,0.3265
"1449",2022-12-13,0.2992
"1450",2022-12-14,0.3095
"1451",2022-12-15,0.3348
"1452",2022-12-16,0.3172
"1453",2022-12-17,0.3364
"1454",2022-12-18,0.3477
"1455",2022-12-19,0.3499
"1456",2022-12-20,0.3656
"1457",2022-12-21,0.3728
"1458",2022-12-22,0.3708
"1459",2022-12-23,0.3725
"1460",2022-12-24,0.3584
"1461",2022-12-25,0.3484
"1462",2022-12-26,0.3274
"1463",2022-12-27,0.3428
"1464",2022-12-28,0.3496
"1465",2022-12-29,0.3915
"1466",2022-12-30,0.4096
"1467",2022-12-31,0.4533
"1468",2023-01-01,0.4616
"1469",2023-01-02,0.4652
"1470",2023-01-03,0.5024
"1471",2023-01-04,0.4999
"1472",2023-01-05,0.4907
"1473",2023-01-06,0.4736
"1474",2023-01-07,0.4985
"1475",2023-01-08,0.5595
"1476",2023-01-09,0.5621
"1477",2023-01-10,0.5621
"1478",2023-01-11,0.5043
"1479",2023-01-12,0.5217
"1480",2023-01-13,0.4917
"1481",2023-01-14,0.4784
"1482",2023-01-15,0.4854
"1483",2023-01-16,0.499
"1484",2023-01-17,0.5127
"1485",2023-01-18,0.5435
"1486",2023-01-19,0.5532
"1487",2023-01-20,0.5437
"1488",2023-01-21,0.4926
"1489",2023-01-22,0.4948
"1490",2023-01-23,0.4844
"1491",2023-01-24,0.506
"1492",2023-01-25,0.5226
"1493",2023-01-26,0.5273
"1494",2023-01-27,0.518
"1495",2023-01-28,0.5413
"1496",2023-01-29,0.5315
"1497",2023-01-30,0.4641
"1498",2023-01-31,0.455
"1499",2023-02-01,0.452
"1500",2023-02-02,0.4672
"1501",2023-02-03,0.4569
"1502",2023-02-04,0.4287
"1503",2023-02-05,0.4918
"1504",2023-02-06,0.48
"1505",2023-02-07,0.4952
"1506",2023-02-08,0.5253
"1507",2023-02-09,0.5293
"1508",2023-02-10,0.4627
"1509",2023-02-11,0.431
"1510",2023-02-12,0.4398
"1511",2023-02-13,0.4902
"1512",2023-02-14,0.4607
"1513",2023-02-15,0.4234
"1514",2023-02-16,0.4103
"1515",2023-02-17,0.4758
"1516",2023-02-18,0.4842
"1517",2023-02-19,0.4752
"1518",2023-02-20,0.4246
"1519",2023-02-21,0.3878
"1520",2023-02-22,0.3565
"1521",2023-02-23,0.3505
"1522",2023-02-24,0.39
"1523",2023-02-25,0.4191
"1524",2023-02-26,0.4227
"1525",2023-02-27,0.4471
"1526",2023-02-28,0.442
"1527",2023-03-01,0.4277
"1528",2023-03-02,0.4313
"1529",2023-03-03,0.4221
"1530",2023-03-04,0.4103
"1531",2023-03-05,0.412
"1532",2023-03-06,0.3989
"1533",2023-03-07,0.3928
"1534",2023-03-08,0.3816
"1535",2023-03-09,0.465
"1536",2023-03-10,0.4972
"1537",2023-03-11,0.4894
"1538",2023-03-12,0.4459
"1539",2023-03-13,0.4512
"1540",2023-03-14,0.4383
"1541",2023-03-15,0.4366
"1542",2023-03-16,0.4848
"1543",2023-03-17,0.504
"1544",2023-03-18,0.4823
"1545",2023-03-19,0.5069
"1546",2023-03-20,0.5296
"1547",2023-03-21,0.5408
"1548",2023-03-22,0.5287
"1549",2023-03-23,0.544
"1550",2023-03-24,0.5435
"1551",2023-03-25,0.5431
"1552",2023-03-26,0.5033
"1553",2023-03-27,0.4762
"1554",2023-03-28,0.4844
"1555",2023-03-29,0.5517
"1556",2023-03-30,0.5702
"1557",2023-03-31,0.5372
"1558",2023-04-01,0.5289
"1559",2023-04-02,0.5785
"1560",2023-04-03,0.5902
"1561",2023-04-04,0.5978
"1562",2023-04-05,0.5691
"1563",2023-04-06,0.5942
"1564",2023-04-07,0.5757
"1565",2023-04-08,0.5623
"1566",2023-04-09,0.5792
"1567",2023-04-10,0.5416
"1568",2023-04-11,0.5273
"1569",2023-04-12,0.5105
"1570",2023-04-13,0.5435
"1571",2023-04-14,0.5708
"1572",2023-04-15,0.5549
"1573",2023-04-16,0.5396
"1574",2023-04-17,0.5023
"1575",2023-04-18,0.5572
"1576",2023-04-19,0.556
"1577",2023-04-20,0.553
"1578",2023-04-21,0.5001
"1579",2023-04-22,0.469
"1580",2023-04-23,0.4786
"1581",2023-04-24,0.4922
"1582",2023-04-25,0.4911
"1583",2023-04-26,0.5121
"1584",2023-04-27,0.4908
"1585",2023-04-28,0.4878
"1586",2023-04-29,0.4627
"1587",2023-04-30,0.4673
"1588",2023-05-01,0.451
"1589",2023-05-02,0.4305
"1590",2023-05-03,0.436
"1591",2023-05-04,0.44
"1592",2023-05-05,0.427
"1593",2023-05-06,0.3982
"1594",2023-05-07,0.4554
"1595",2023-05-08,0.4899
"1596",2023-05-09,0.4735
"1597",2023-05-10,0.4299
"1598",2023-05-11,0.3757
"1599",2023-05-12,0.3851
"1600",2023-05-13,0.3662
"1601",2023-05-14,0.3749
"1602",2023-05-15,0.4033
"1603",2023-05-16,0.4101
"1604",2023-05-17,0.3861
"1605",2023-05-18,0.4246
"1606",2023-05-19,0.4308
"1607",2023-05-20,0.4195
"1608",2023-05-21,0.3733
"1609",2023-05-22,0.3389
"1610",2023-05-23,0.3206
"1611",2023-05-24,0.3274
"1612",2023-05-25,0.3511
"1613",2023-05-26,0.39
"1614",2023-05-27,0.398
"1615",2023-05-28,0.4388
"1616",2023-05-29,0.4523
"1617",2023-05-30,0.406
"1618",2023-05-31,0.3941
"1619",2023-06-01,0.4641
"1620",2023-06-02,0.5263
"1621",2023-06-03,0.5567
"1622",2023-06-04,0.5576
"1623",2023-06-05,0.5547
"1624",2023-06-06,0.5302
"1625",2023-06-07,0.522
"1626",2023-06-08,0.5392
"1627",2023-06-09,0.5206
"1628",2023-06-10,0.4799
"1629",2023-06-11,0.4378
"1630",2023-06-12,0.4374
"1631",2023-06-13,0.4742
"1632",2023-06-14,0.4802
"1633",2023-06-15,0.4849
"1634",2023-06-16,0.4623
"1635",2023-06-17,0.5254
"1636",2023-06-18,0.5186
"1637",2023-06-19,0.4693
"1638",2023-06-20,0.4449
"1639",2023-06-21,0.4403
"1640",2023-06-22,0.4344
"1641",2023-06-23,0.4023
"1642",2023-06-24,0.4082
"1643",2023-06-25,0.4354
"1644",2023-06-26,0.4231
"1645",2023-06-27,0.4518
"1646",2023-06-28,0.455
"1647",2023-06-29,0.4551
"1648",2023-06-30,0.4403
