"","date","ADA"
"929",2021-07-11,0.2666
"930",2021-07-12,0.2486
"931",2021-07-13,0.242
"932",2021-07-14,0.247
"933",2021-07-15,0.2429
"934",2021-07-16,0.2409
"935",2021-07-17,0.2355
"936",2021-07-18,0.2469
"937",2021-07-19,0.2731
"938",2021-07-20,0.2797
"939",2021-07-21,0.2858
"940",2021-07-22,0.2929
"941",2021-07-23,0.3082
"942",2021-07-24,0.3041
"943",2021-07-25,0.2971
"944",2021-07-26,0.2966
"945",2021-07-27,0.2821
"946",2021-07-28,0.2862
"947",2021-07-29,0.2874
"948",2021-07-30,0.3315
"949",2021-07-31,0.3176
"950",2021-08-01,0.3414
"951",2021-08-02,0.3421
"952",2021-08-03,0.3234
"953",2021-08-04,0.3448
"954",2021-08-05,0.3484
"955",2021-08-06,0.356
"956",2021-08-07,0.3493
"957",2021-08-08,0.3985
"958",2021-08-09,0.4559
"959",2021-08-10,0.3785
"960",2021-08-11,0.3657
"961",2021-08-12,0.337
"962",2021-08-13,0.3822
"963",2021-08-14,0.3672
"964",2021-08-15,0.3481
"965",2021-08-16,0.3239
"966",2021-08-17,0.305
"967",2021-08-18,0.2663
"968",2021-08-19,0.3741
"969",2021-08-20,0.3117
"970",2021-08-21,0.2767
"971",2021-08-22,0.2649
"972",2021-08-23,0.2632
"973",2021-08-24,0.2992
"974",2021-08-25,0.3278
"975",2021-08-26,0.3162
"976",2021-08-27,0.2905
"977",2021-08-28,0.2422
"978",2021-08-29,0.3134
"979",2021-08-30,0.3301
"980",2021-08-31,0.2422
"981",2021-09-01,0.2255
"982",2021-09-02,0.2115
"983",2021-09-03,0.2181
"984",2021-09-04,0.2315
"985",2021-09-05,0.2383
"986",2021-09-06,0.2783
"987",2021-09-07,0.2632
"988",2021-09-08,0.3381
"989",2021-09-09,0.3221
"990",2021-09-10,0.3782
"991",2021-09-11,0.3424
"992",2021-09-12,0.3671
"993",2021-09-13,0.3706
"994",2021-09-14,0.3796
"995",2021-09-15,0.3501
"996",2021-09-16,0.3092
"997",2021-09-17,0.2544
"998",2021-09-18,0.3931
"999",2021-09-19,0.4049
"1000",2021-09-20,0.3767
"1001",2021-09-21,0.4037
"1002",2021-09-22,0.3666
"1003",2021-09-23,0.3498
"1004",2021-09-24,0.3295
"1005",2021-09-25,0.3302
"1006",2021-09-26,0.3289
"1007",2021-09-27,0.3121
"1008",2021-09-28,0.342
"1009",2021-09-29,0.3544
"1010",2021-09-30,0.4015
"1011",2021-10-01,0.3624
"1012",2021-10-02,0.4237
"1013",2021-10-03,0.4294
"1014",2021-10-04,0.4258
"1015",2021-10-05,0.4018
"1016",2021-10-06,0.3702
"1017",2021-10-07,0.3247
"1018",2021-10-08,0.4065
"1019",2021-10-09,0.3567
"1020",2021-10-10,0.3143
"1021",2021-10-11,0.3063
"1022",2021-10-12,0.3069
"1023",2021-10-13,0.3619
"1024",2021-10-14,0.3428
"1025",2021-10-15,0.3461
"1026",2021-10-16,0.3967
"1027",2021-10-17,0.3934
"1028",2021-10-18,0.4683
"1029",2021-10-19,0.474
"1030",2021-10-20,0.4259
"1031",2021-10-21,0.3746
"1032",2021-10-22,0.4202
"1033",2021-10-23,0.4127
"1034",2021-10-24,0.4873
"1035",2021-10-25,0.4428
"1036",2021-10-26,0.4178
"1037",2021-10-27,0.3652
"1038",2021-10-28,0.4604
"1039",2021-10-29,0.4499
"1040",2021-10-30,0.4127
"1041",2021-10-31,0.4151
"1042",2021-11-01,0.4223
"1043",2021-11-02,0.4642
"1044",2021-11-03,0.4544
"1045",2021-11-04,0.4835
"1046",2021-11-05,0.4896
"1047",2021-11-06,0.4236
"1048",2021-11-07,0.472
"1049",2021-11-08,0.4652
"1050",2021-11-09,0.4313
"1051",2021-11-10,0.4455
"1052",2021-11-11,0.3837
"1053",2021-11-12,0.3606
"1054",2021-11-13,0.3629
"1055",2021-11-14,0.3372
"1056",2021-11-15,0.3618
"1057",2021-11-16,0.2979
"1058",2021-11-17,0.4228
"1059",2021-11-18,0.3692
"1060",2021-11-19,0.3752
"1061",2021-11-20,0.3089
"1062",2021-11-21,0.3017
"1063",2021-11-22,0.2777
"1064",2021-11-23,0.2708
"1065",2021-11-24,0.2744
"1066",2021-11-25,0.2839
"1067",2021-11-26,0.2677
"1068",2021-11-27,0.2958
"1069",2021-11-28,0.2842
"1070",2021-11-29,0.3304
"1071",2021-11-30,0.3413
"1072",2021-12-01,0.3163
"1073",2021-12-02,0.318
"1074",2021-12-03,0.3086
"1075",2021-12-04,0.3018
"1076",2021-12-05,0.2863
"1077",2021-12-06,0.298
"1078",2021-12-07,0.3727
"1079",2021-12-08,0.3117
"1080",2021-12-09,0.2909
"1081",2021-12-10,0.2704
"1082",2021-12-11,0.2962
"1083",2021-12-12,0.3101
"1084",2021-12-13,0.3276
"1085",2021-12-14,0.2883
"1086",2021-12-15,0.2775
"1087",2021-12-16,0.257
"1088",2021-12-17,0.336
"1089",2021-12-18,0.3698
"1090",2021-12-19,0.3586
"1091",2021-12-20,0.2926
"1092",2021-12-21,0.2697
"1093",2021-12-22,0.2609
"1094",2021-12-23,0.3136
"1095",2021-12-24,0.2643
"1096",2021-12-25,0.2658
"1097",2021-12-26,0.2334
"1098",2021-12-27,0.2729
"1099",2021-12-28,0.2415
"1100",2021-12-29,0.2454
"1101",2021-12-30,0.1955
"1102",2021-12-31,0.1751
"1103",2022-01-01,0.173
"1104",2022-01-02,0.1988
"1105",2022-01-03,0.2101
"1106",2022-01-04,0.244
"1107",2022-01-05,0.214
"1108",2022-01-06,0.2306
"1109",2022-01-07,0.1857
"1110",2022-01-08,0.1665
"1111",2022-01-09,0.1939
"1112",2022-01-10,0.1112
"1113",2022-01-11,0.1052
"1114",2022-01-12,0.0966
"1115",2022-01-13,0.0881999999999999
"1116",2022-01-14,0.1328
"1117",2022-01-15,0.103
"1118",2022-01-16,0.2294
"1119",2022-01-17,0.2004
"1120",2022-01-18,0.1641
"1121",2022-01-19,0.0943000000000001
"1122",2022-01-20,0.1535
"1123",2022-01-21,0.136
"1124",2022-01-22,0.1134
"1125",2022-01-23,0.1106
"1126",2022-01-24,0.1517
"1127",2022-01-25,0.1464
"1128",2022-01-26,0.2598
"1129",2022-01-27,0.2665
"1130",2022-01-28,0.3236
"1131",2022-01-29,0.3163
"1132",2022-01-30,0.3132
"1133",2022-01-31,0.3417
"1134",2022-02-01,0.2927
"1135",2022-02-02,0.2962
"1136",2022-02-03,0.2889
"1137",2022-02-04,0.2434
"1138",2022-02-05,0.3104
"1139",2022-02-06,0.2917
"1140",2022-02-07,0.274
"1141",2022-02-08,0.2715
"1142",2022-02-09,0.3059
"1143",2022-02-10,0.2926
"1144",2022-02-11,0.3487
"1145",2022-02-12,0.3232
"1146",2022-02-13,0.329
"1147",2022-02-14,0.291
"1148",2022-02-15,0.3395
"1149",2022-02-16,0.3401
"1150",2022-02-17,0.3009
"1151",2022-02-18,0.2357
"1152",2022-02-19,0.2344
"1153",2022-02-20,0.2471
"1154",2022-02-21,0.3049
"1155",2022-02-22,0.3474
"1156",2022-02-23,0.3165
"1157",2022-02-24,0.2256
"1158",2022-02-25,0.301
"1159",2022-02-26,0.2673
"1160",2022-02-27,0.2428
"1161",2022-02-28,0.2625
"1162",2022-03-01,0.2678
"1163",2022-03-02,0.2421
"1164",2022-03-03,0.2422
"1165",2022-03-04,0.2363
"1166",2022-03-05,0.2848
"1167",2022-03-06,0.2246
"1168",2022-03-07,0.2822
"1169",2022-03-08,0.2446
"1170",2022-03-09,0.2562
"1171",2022-03-10,0.2674
"1172",2022-03-11,0.2642
"1173",2022-03-12,0.2291
"1174",2022-03-13,0.2274
"1175",2022-03-14,0.2111
"1176",2022-03-15,0.2029
"1177",2022-03-16,0.2145
"1178",2022-03-17,0.3036
"1179",2022-03-18,0.2926
"1180",2022-03-19,0.2624
"1181",2022-03-20,0.2425
"1182",2022-03-21,0.2402
"1183",2022-03-22,0.2472
"1184",2022-03-23,0.2414
"1185",2022-03-24,0.2371
"1186",2022-03-25,0.2476
"1187",2022-03-26,0.208
"1188",2022-03-27,0.3035
"1189",2022-03-28,0.2471
"1190",2022-03-29,0.2344
"1191",2022-03-30,0.2036
"1192",2022-03-31,0.2213
"1193",2022-04-01,0.1978
"1194",2022-04-02,0.2347
"1195",2022-04-03,0.2337
"1196",2022-04-04,0.2356
"1197",2022-04-05,0.2139
"1198",2022-04-06,0.2796
"1199",2022-04-07,0.2572
"1200",2022-04-08,0.2306
"1201",2022-04-09,0.207
"1202",2022-04-10,0.2269
"1203",2022-04-11,0.224
"1204",2022-04-12,0.1986
"1205",2022-04-13,0.1689
"1206",2022-04-14,0.173
"1207",2022-04-15,0.1515
"1208",2022-04-16,0.2073
"1209",2022-04-17,0.2245
"1210",2022-04-18,0.2524
"1211",2022-04-19,0.2062
"1212",2022-04-20,0.2011
"1213",2022-04-21,0.2193
"1214",2022-04-22,0.266
"1215",2022-04-23,0.2465
"1216",2022-04-24,0.2659
"1217",2022-04-25,0.2193
"1218",2022-04-26,0.2818
"1219",2022-04-27,0.2749
"1220",2022-04-28,0.2593
"1221",2022-04-29,0.2697
"1222",2022-04-30,0.2337
"1223",2022-05-01,0.2512
"1224",2022-05-02,0.2588
"1225",2022-05-03,0.2753
"1226",2022-05-04,0.3253
"1227",2022-05-05,0.2991
"1228",2022-05-06,0.342
"1229",2022-05-07,0.2632
"1230",2022-05-08,0.2856
"1231",2022-05-09,0.3048
"1232",2022-05-10,0.3221
"1233",2022-05-11,0.2945
"1234",2022-05-12,0.2768
"1235",2022-05-13,0.2205
"1236",2022-05-14,0.2082
"1237",2022-05-15,0.195
"1238",2022-05-16,0.2858
"1239",2022-05-17,0.2587
"1240",2022-05-18,0.2145
"1241",2022-05-19,0.1876
"1242",2022-05-20,0.1982
"1243",2022-05-21,0.2319
"1244",2022-05-22,0.2061
"1245",2022-05-23,0.1944
"1246",2022-05-24,0.1634
"1247",2022-05-25,0.1411
"1248",2022-05-26,0.1616
"1249",2022-05-27,0.1655
"1250",2022-05-28,0.1596
"1251",2022-05-29,0.1375
"1252",2022-05-30,0.1175
"1253",2022-05-31,0.1198
"1254",2022-06-01,0.1426
"1255",2022-06-02,0.1174
"1256",2022-06-03,0.1016
"1257",2022-06-04,0.0977
"1258",2022-06-05,0.1606
"1259",2022-06-06,0.151
"1260",2022-06-07,0.1215
"1261",2022-06-08,0.1156
"1262",2022-06-09,0.1408
"1263",2022-06-10,0.1476
"1264",2022-06-11,0.15
"1265",2022-06-12,0.1706
"1266",2022-06-13,0.1579
"1267",2022-06-14,0.1363
"1268",2022-06-15,0.1767
"1269",2022-06-16,0.1874
"1270",2022-06-17,0.1724
"1271",2022-06-18,0.1135
"1272",2022-06-19,0.1176
"1273",2022-06-20,0.1323
"1274",2022-06-21,0.1656
"1275",2022-06-22,0.1783
"1276",2022-06-23,0.2181
"1277",2022-06-24,0.1613
"1278",2022-06-25,0.1919
"1279",2022-06-26,0.2006
"1280",2022-06-27,0.1663
"1281",2022-06-28,0.1911
"1282",2022-06-29,0.1765
"1283",2022-06-30,0.1774
"1284",2022-07-01,0.1776
"1285",2022-07-02,0.1892
"1286",2022-07-03,0.2094
"1287",2022-07-04,0.2215
"1288",2022-07-05,0.2281
"1289",2022-07-06,0.2158
"1290",2022-07-07,0.1794
"1291",2022-07-08,0.1776
"1292",2022-07-09,0.1376
"1293",2022-07-10,0.1321
"1294",2022-07-11,0.1258
"1295",2022-07-12,0.1173
"1296",2022-07-13,0.1148
"1297",2022-07-14,0.0971
"1298",2022-07-15,0.3298
"1299",2022-07-16,0.2692
"1300",2022-07-17,0.2256
"1301",2022-07-18,0.1889
"1302",2022-07-19,0.1537
"1303",2022-07-20,0.1402
"1304",2022-07-21,0.1308
"1305",2022-07-22,0.1301
"1306",2022-07-23,0.1239
"1307",2022-07-24,0.1133
"1308",2022-07-25,0.1243
"1309",2022-07-26,0.1291
"1310",2022-07-27,0.1407
"1311",2022-07-28,0.1745
"1312",2022-07-29,0.188
"1313",2022-07-30,0.1917
"1314",2022-07-31,0.2214
"1315",2022-08-01,0.2702
"1316",2022-08-02,0.3023
"1317",2022-08-03,0.3028
"1318",2022-08-04,0.309
"1319",2022-08-05,0.3279
"1320",2022-08-06,0.3198
"1321",2022-08-07,0.3167
"1322",2022-08-08,0.3218
"1323",2022-08-09,0.335
"1324",2022-08-10,0.3415
"1325",2022-08-11,0.3146
"1326",2022-08-12,0.2843
"1327",2022-08-13,0.2572
"1328",2022-08-14,0.2506
"1329",2022-08-15,0.2435
"1330",2022-08-16,0.2266
"1331",2022-08-17,0.2109
"1332",2022-08-18,0.205
"1333",2022-08-19,0.2134
"1334",2022-08-20,0.2149
"1335",2022-08-21,0.2107
"1336",2022-08-22,0.2056
"1337",2022-08-23,0.1829
"1338",2022-08-24,0.1859
"1339",2022-08-25,0.2081
"1340",2022-08-26,0.2119
"1341",2022-08-27,0.2072
"1342",2022-08-28,0.1938
"1343",2022-08-29,0.17
"1344",2022-08-30,0.1618
"1345",2022-08-31,0.1427
"1346",2022-09-01,0.117
"1347",2022-09-02,0.1197
"1348",2022-09-03,0.1176
"1349",2022-09-04,0.1201
"1350",2022-09-05,0.1268
"1351",2022-09-06,0.131
"1352",2022-09-07,0.1367
"1353",2022-09-08,0.1627
"1354",2022-09-09,0.1738
"1355",2022-09-10,0.1596
"1356",2022-09-11,0.1776
"1357",2022-09-12,0.1658
"1358",2022-09-13,0.1539
"1359",2022-09-14,0.1709
"1360",2022-09-15,0.1816
"1361",2022-09-16,0.1703
"1362",2022-09-17,0.1772
"1363",2022-09-18,0.2047
"1364",2022-09-19,0.2015
"1365",2022-09-20,0.2126
"1366",2022-09-21,0.2172
"1367",2022-09-22,0.2073
"1368",2022-09-23,0.2066
"1369",2022-09-24,0.2366
"1370",2022-09-25,0.3019
"1371",2022-09-26,0.2883
"1372",2022-09-27,0.2859
"1373",2022-09-28,0.2874
"1374",2022-09-29,0.2997
"1375",2022-09-30,0.2941
"1376",2022-10-01,0.3062
"1377",2022-10-02,0.3059
"1378",2022-10-03,0.3108
"1379",2022-10-04,0.2779
"1380",2022-10-05,0.2525
"1381",2022-10-06,0.253
"1382",2022-10-07,0.2711
"1383",2022-10-08,0.2807
"1384",2022-10-09,0.2887
"1385",2022-10-10,0.2918
"1386",2022-10-11,0.3166
"1387",2022-10-12,0.2909
"1388",2022-10-13,0.2867
"1389",2022-10-14,0.2728
"1390",2022-10-15,0.2865
"1391",2022-10-16,0.2557
"1392",2022-10-17,0.2794
"1393",2022-10-18,0.2897
"1394",2022-10-19,0.2731
"1395",2022-10-20,0.2688
"1396",2022-10-21,0.3373
"1397",2022-10-22,0.3072
"1398",2022-10-23,0.2963
"1399",2022-10-24,0.2937
"1400",2022-10-25,0.2795
"1401",2022-10-26,0.2859
"1402",2022-10-27,0.3155
"1403",2022-10-28,0.305
"1404",2022-10-29,0.3052
"1405",2022-10-30,0.3076
"1406",2022-10-31,0.3437
"1407",2022-11-01,0.3638
"1408",2022-11-02,0.3422
"1409",2022-11-03,0.2756
"1410",2022-11-04,0.2604
"1411",2022-11-05,0.2644
"1412",2022-11-06,0.2617
"1413",2022-11-07,0.2739
"1414",2022-11-08,0.3026
"1415",2022-11-09,0.2638
"1416",2022-11-10,0.2946
"1417",2022-11-11,0.3058
"1418",2022-11-12,0.3518
"1419",2022-11-13,0.3304
"1420",2022-11-14,0.2997
"1421",2022-11-15,0.2726
"1422",2022-11-16,0.2641
"1423",2022-11-17,0.2568
"1424",2022-11-18,0.228
"1425",2022-11-19,0.2127
"1426",2022-11-20,0.2651
"1427",2022-11-21,0.2298
"1428",2022-11-22,0.242
"1429",2022-11-23,0.2592
"1430",2022-11-24,0.2248
"1431",2022-11-25,0.2225
"1432",2022-11-26,0.2339
"1433",2022-11-27,0.2261
"1434",2022-11-28,0.2244
"1435",2022-11-29,0.2082
"1436",2022-11-30,0.2317
"1437",2022-12-01,0.2405
"1438",2022-12-02,0.2495
"1439",2022-12-03,0.2131
"1440",2022-12-04,0.2392
"1441",2022-12-05,0.2222
"1442",2022-12-06,0.207
"1443",2022-12-07,0.2262
"1444",2022-12-08,0.2399
"1445",2022-12-09,0.2475
"1446",2022-12-10,0.2598
"1447",2022-12-11,0.2589
"1448",2022-12-12,0.254
"1449",2022-12-13,0.2778
"1450",2022-12-14,0.299
"1451",2022-12-15,0.2975
"1452",2022-12-16,0.2529
"1453",2022-12-17,0.2615
"1454",2022-12-18,0.2798
"1455",2022-12-19,0.2976
"1456",2022-12-20,0.3585
"1457",2022-12-21,0.3424
"1458",2022-12-22,0.3457
"1459",2022-12-23,0.3581
"1460",2022-12-24,0.3114
"1461",2022-12-25,0.3067
"1462",2022-12-26,0.3326
"1463",2022-12-27,0.3138
"1464",2022-12-28,0.3005
"1465",2022-12-29,0.3378
"1466",2022-12-30,0.3616
"1467",2022-12-31,0.3595
"1468",2023-01-01,0.3658
"1469",2023-01-02,0.3528
"1470",2023-01-03,0.3587
"1471",2023-01-04,0.3596
"1472",2023-01-05,0.3413
"1473",2023-01-06,0.3736
"1474",2023-01-07,0.3537
"1475",2023-01-08,0.3181
"1476",2023-01-09,0.3017
"1477",2023-01-10,0.3082
"1478",2023-01-11,0.3229
"1479",2023-01-12,0.3154
"1480",2023-01-13,0.3046
"1481",2023-01-14,0.3064
"1482",2023-01-15,0.2998
"1483",2023-01-16,0.3147
"1484",2023-01-17,0.3191
"1485",2023-01-18,0.3262
"1486",2023-01-19,0.3495
"1487",2023-01-20,0.333
"1488",2023-01-21,0.3344
"1489",2023-01-22,0.3368
"1490",2023-01-23,0.303
"1491",2023-01-24,0.2975
"1492",2023-01-25,0.2687
"1493",2023-01-26,0.2479
"1494",2023-01-27,0.2421
"1495",2023-01-28,0.2804
"1496",2023-01-29,0.3003
"1497",2023-01-30,0.2977
"1498",2023-01-31,0.3208
"1499",2023-02-01,0.283
"1500",2023-02-02,0.2699
"1501",2023-02-03,0.2937
"1502",2023-02-04,0.2973
"1503",2023-02-05,0.3153
"1504",2023-02-06,0.2945
"1505",2023-02-07,0.2871
"1506",2023-02-08,0.3237
"1507",2023-02-09,0.3097
"1508",2023-02-10,0.2715
"1509",2023-02-11,0.2958
"1510",2023-02-12,0.305
"1511",2023-02-13,0.2823
"1512",2023-02-14,0.2305
"1513",2023-02-15,0.2301
"1514",2023-02-16,0.2229
"1515",2023-02-17,0.2306
"1516",2023-02-18,0.2622
"1517",2023-02-19,0.2705
"1518",2023-02-20,0.2428
"1519",2023-02-21,0.2221
"1520",2023-02-22,0.2098
"1521",2023-02-23,0.2146
"1522",2023-02-24,0.2212
"1523",2023-02-25,0.2035
"1524",2023-02-26,0.1699
"1525",2023-02-27,0.1712
"1526",2023-02-28,0.1534
"1527",2023-03-01,0.1478
"1528",2023-03-02,0.1893
"1529",2023-03-03,0.1897
"1530",2023-03-04,0.179
"1531",2023-03-05,0.1963
"1532",2023-03-06,0.2001
"1533",2023-03-07,0.2604
"1534",2023-03-08,0.2911
"1535",2023-03-09,0.2994
"1536",2023-03-10,0.3382
"1537",2023-03-11,0.346
"1538",2023-03-12,0.3534
"1539",2023-03-13,0.3602
"1540",2023-03-14,0.3565
"1541",2023-03-15,0.3424
"1542",2023-03-16,0.3442
"1543",2023-03-17,0.3657
"1544",2023-03-18,0.3661
"1545",2023-03-19,0.3906
"1546",2023-03-20,0.4189
"1547",2023-03-21,0.41
"1548",2023-03-22,0.3747
"1549",2023-03-23,0.3724
"1550",2023-03-24,0.3819
"1551",2023-03-25,0.3653
"1552",2023-03-26,0.3398
"1553",2023-03-27,0.3388
"1554",2023-03-28,0.3547
"1555",2023-03-29,0.3821
"1556",2023-03-30,0.3795
"1557",2023-03-31,0.3854
"1558",2023-04-01,0.3777
"1559",2023-04-02,0.3379
"1560",2023-04-03,0.3175
"1561",2023-04-04,0.3563
"1562",2023-04-05,0.324
"1563",2023-04-06,0.3208
"1564",2023-04-07,0.3225
"1565",2023-04-08,0.2945
"1566",2023-04-09,0.3433
"1567",2023-04-10,0.3418
"1568",2023-04-11,0.3405
"1569",2023-04-12,0.3286
"1570",2023-04-13,0.329
"1571",2023-04-14,0.3268
"1572",2023-04-15,0.3205
"1573",2023-04-16,0.3272
"1574",2023-04-17,0.3174
"1575",2023-04-18,0.3382
"1576",2023-04-19,0.3637
"1577",2023-04-20,0.3734
"1578",2023-04-21,0.358
"1579",2023-04-22,0.3418
"1580",2023-04-23,0.3393
"1581",2023-04-24,0.3589
"1582",2023-04-25,0.3651
"1583",2023-04-26,0.3821
"1584",2023-04-27,0.3823
"1585",2023-04-28,0.4077
"1586",2023-04-29,0.4569
"1587",2023-04-30,0.462
"1588",2023-05-01,0.4459
"1589",2023-05-02,0.4153
"1590",2023-05-03,0.3669
"1591",2023-05-04,0.3371
"1592",2023-05-05,0.2953
"1593",2023-05-06,0.3155
"1594",2023-05-07,0.3297
"1595",2023-05-08,0.3114
"1596",2023-05-09,0.3246
"1597",2023-05-10,0.3272
"1598",2023-05-11,0.3324
"1599",2023-05-12,0.3256
"1600",2023-05-13,0.3509
"1601",2023-05-14,0.344
"1602",2023-05-15,0.3537
"1603",2023-05-16,0.3624
"1604",2023-05-17,0.3372
"1605",2023-05-18,0.372
"1606",2023-05-19,0.3987
"1607",2023-05-20,0.3876
"1608",2023-05-21,0.3993
"1609",2023-05-22,0.3712
"1610",2023-05-23,0.3513
"1611",2023-05-24,0.3049
"1612",2023-05-25,0.3003
"1613",2023-05-26,0.3159
"1614",2023-05-27,0.3274
"1615",2023-05-28,0.3269
"1616",2023-05-29,0.3557
"1617",2023-05-30,0.3368
"1618",2023-05-31,0.3288
"1619",2023-06-01,0.3171
"1620",2023-06-02,0.3131
"1621",2023-06-03,0.3205
"1622",2023-06-04,0.3095
"1623",2023-06-05,0.2749
"1624",2023-06-06,0.2601
"1625",2023-06-07,0.2393
"1626",2023-06-08,0.2559
"1627",2023-06-09,0.2671
"1628",2023-06-10,0.2691
"1629",2023-06-11,0.2707
"1630",2023-06-12,0.2797
"1631",2023-06-13,0.2769
"1632",2023-06-14,0.28
"1633",2023-06-15,0.272
"1634",2023-06-16,0.2739
"1635",2023-06-17,0.2816
"1636",2023-06-18,0.2897
"1637",2023-06-19,0.2778
"1638",2023-06-20,0.2975
"1639",2023-06-21,0.2663
"1640",2023-06-22,0.2657
"1641",2023-06-23,0.292
"1642",2023-06-24,0.3001
"1643",2023-06-25,0.2975
"1644",2023-06-26,0.2879
"1645",2023-06-27,0.2888
"1646",2023-06-28,0.3156
"1647",2023-06-29,0.2938
"1648",2023-06-30,0.3039
