"","date","BNB"
"911",2023-06-13,0.1026
"912",2023-06-14,0.1062
"913",2023-06-15,0.1143
"914",2023-06-16,0.1254
"915",2023-06-17,0.1212
"916",2023-06-18,0.1289
"917",2023-06-19,0.137
"918",2023-06-20,0.1403
"919",2023-06-21,0.1287
"920",2023-06-22,0.1247
"921",2023-06-23,0.1124
"922",2023-06-24,0.1238
"923",2023-06-25,0.1258
"924",2023-06-26,0.1288
"925",2023-06-27,0.1163
"926",2023-06-28,0.1187
"927",2023-06-29,0.1159
"928",2023-06-30,0.1218
