"","date","XRP"
"939",2022-07-16,0.3277
"940",2022-07-17,0.3188
"941",2022-07-18,0.3164
"942",2022-07-19,0.3236
"943",2022-07-20,0.3225
"944",2022-07-21,0.3209
"945",2022-07-22,0.33
"946",2022-07-23,0.3404
"947",2022-07-24,0.338
"948",2022-07-25,0.3401
"949",2022-07-26,0.3392
"950",2022-07-27,0.3335
"951",2022-07-28,0.3316
"952",2022-07-29,0.3223
"953",2022-07-30,0.3377
"954",2022-07-31,0.3398
"955",2022-08-01,0.3372
"956",2022-08-02,0.3363
"957",2022-08-03,0.3345
"958",2022-08-04,0.3296
"959",2022-08-05,0.327
"960",2022-08-06,0.3226
"961",2022-08-07,0.3189
"962",2022-08-08,0.3175
"963",2022-08-09,0.3207
"964",2022-08-10,0.3185
"965",2022-08-11,0.3184
"966",2022-08-12,0.3217
"967",2022-08-13,0.3162
"968",2022-08-14,0.3296
"969",2022-08-15,0.3425
"970",2022-08-16,0.3434
"971",2022-08-17,0.3398
"972",2022-08-18,0.3397
"973",2022-08-19,0.3203
"974",2022-08-20,0.3203
"975",2022-08-21,0.324
"976",2022-08-22,0.3375
"977",2022-08-23,0.3631
"978",2022-08-24,0.3616
"979",2022-08-25,0.3855
"980",2022-08-26,0.3618
"981",2022-08-27,0.3524
"982",2022-08-28,0.3349
"983",2022-08-29,0.3304
"984",2022-08-30,0.3342
"985",2022-08-31,0.3329
"986",2022-09-01,0.3327
"987",2022-09-02,0.3352
"988",2022-09-03,0.3314
"989",2022-09-04,0.3277
"990",2022-09-05,0.3239
"991",2022-09-06,0.3037
"992",2022-09-07,0.2981
"993",2022-09-08,0.2969
"994",2022-09-09,0.2989
"995",2022-09-10,0.3038
"996",2022-09-11,0.2915
"997",2022-09-12,0.2863
"998",2022-09-13,0.3097
"999",2022-09-14,0.3111
"1000",2022-09-15,0.2998
"1001",2022-09-16,0.2947
"1002",2022-09-17,0.2892
"1003",2022-09-18,0.2785
"1004",2022-09-19,0.2698
"1005",2022-09-20,0.2713
"1006",2022-09-21,0.2617
"1007",2022-09-22,0.2607
"1008",2022-09-23,0.2816
"1009",2022-09-24,0.2718
"1010",2022-09-25,0.2736
"1011",2022-09-26,0.2691
"1012",2022-09-27,0.2594
"1013",2022-09-28,0.2473
"1014",2022-09-29,0.243
"1015",2022-09-30,0.2397
"1016",2022-10-01,0.2384
"1017",2022-10-02,0.2388
"1018",2022-10-03,0.2374
"1019",2022-10-04,0.2445
"1020",2022-10-05,0.2337
"1021",2022-10-06,0.2079
"1022",2022-10-07,0.2055
"1023",2022-10-08,0.2202
"1024",2022-10-09,0.221
"1025",2022-10-10,0.2377
"1026",2022-10-11,0.2403
"1027",2022-10-12,0.2298
"1028",2022-10-13,0.2268
"1029",2022-10-14,0.239
"1030",2022-10-15,0.2248
"1031",2022-10-16,0.2244
"1032",2022-10-17,0.2233
"1033",2022-10-18,0.2083
"1034",2022-10-19,0.2088
"1035",2022-10-20,0.2007
"1036",2022-10-21,0.1971
"1037",2022-10-22,0.1986
"1038",2022-10-23,0.2121
"1039",2022-10-24,0.231
"1040",2022-10-25,0.2382
"1041",2022-10-26,0.2442
"1042",2022-10-27,0.232
"1043",2022-10-28,0.2389
"1044",2022-10-29,0.2508
"1045",2022-10-30,0.2519
"1046",2022-10-31,0.2506
"1047",2022-11-01,0.2402
"1048",2022-11-02,0.233
"1049",2022-11-03,0.2399
"1050",2022-11-04,0.2412
"1051",2022-11-05,0.2446
"1052",2022-11-06,0.2342
"1053",2022-11-07,0.2338
"1054",2022-11-08,0.2161
"1055",2022-11-09,0.1895
"1056",2022-11-10,0.1712
"1057",2022-11-11,0.1634
"1058",2022-11-12,0.1554
"1059",2022-11-13,0.1629
"1060",2022-11-14,0.178
"1061",2022-11-15,0.1953
"1062",2022-11-16,0.2024
"1063",2022-11-17,0.1929
"1064",2022-11-18,0.1902
"1065",2022-11-19,0.1962
"1066",2022-11-20,0.1853
"1067",2022-11-21,0.1969
"1068",2022-11-22,0.1912
"1069",2022-11-23,0.1956
"1070",2022-11-24,0.2026
"1071",2022-11-25,0.2183
"1072",2022-11-26,0.2277
"1073",2022-11-27,0.2389
"1074",2022-11-28,0.2448
"1075",2022-11-29,0.2669
"1076",2022-11-30,0.2777
"1077",2022-12-01,0.2724
"1078",2022-12-02,0.2746
"1079",2022-12-03,0.2906
"1080",2022-12-04,0.3015
"1081",2022-12-05,0.2973
"1082",2022-12-06,0.3103
"1083",2022-12-07,0.3324
"1084",2022-12-08,0.3308
"1085",2022-12-09,0.3259
"1086",2022-12-10,0.3242
"1087",2022-12-11,0.318
"1088",2022-12-12,0.3116
"1089",2022-12-13,0.321
"1090",2022-12-14,0.313
"1091",2022-12-15,0.3003
"1092",2022-12-16,0.2902
"1093",2022-12-17,0.2832
"1094",2022-12-18,0.2887
"1095",2022-12-19,0.2831
"1096",2022-12-20,0.2884
"1097",2022-12-21,0.2962
"1098",2022-12-22,0.2852
"1099",2022-12-23,0.2767
"1100",2022-12-24,0.2751
"1101",2022-12-25,0.271
"1102",2022-12-26,0.2609
"1103",2022-12-27,0.269
"1104",2022-12-28,0.266
"1105",2022-12-29,0.2615
"1106",2022-12-30,0.2628
"1107",2022-12-31,0.2606
"1108",2023-01-01,0.2516
"1109",2023-01-02,0.2525
"1110",2023-01-03,0.2414
"1111",2023-01-04,0.2425
"1112",2023-01-05,0.2376
"1113",2023-01-06,0.2441
"1114",2023-01-07,0.2545
"1115",2023-01-08,0.2552
"1116",2023-01-09,0.2582
"1117",2023-01-10,0.2494
"1118",2023-01-11,0.24
"1119",2023-01-12,0.2364
"1120",2023-01-13,0.2299
"1121",2023-01-14,0.2208
"1122",2023-01-15,0.2203
"1123",2023-01-16,0.2132
"1124",2023-01-17,0.2103
"1125",2023-01-18,0.2024
"1126",2023-01-19,0.1896
"1127",2023-01-20,0.1853
"1128",2023-01-21,0.1865
"1129",2023-01-22,0.2017
"1130",2023-01-23,0.1963
"1131",2023-01-24,0.1979
"1132",2023-01-25,0.1795
"1133",2023-01-26,0.1802
"1134",2023-01-27,0.1701
"1135",2023-01-28,0.1685
"1136",2023-01-29,0.1626
"1137",2023-01-30,0.1618
"1138",2023-01-31,0.1517
"1139",2023-02-01,0.1463
"1140",2023-02-02,0.1359
"1141",2023-02-03,0.1408
"1142",2023-02-04,0.1389
"1143",2023-02-05,0.1419
"1144",2023-02-06,0.1457
"1145",2023-02-07,0.1452
"1146",2023-02-08,0.1414
"1147",2023-02-09,0.1259
"1148",2023-02-10,0.1298
"1149",2023-02-11,0.1205
"1150",2023-02-12,0.1149
"1151",2023-02-13,0.1146
"1152",2023-02-14,0.109
"1153",2023-02-15,0.0921
"1154",2023-02-16,0.084
"1155",2023-02-17,0.0882999999999999
"1156",2023-02-18,0.0850000000000001
"1157",2023-02-19,0.0871999999999999
"1158",2023-02-20,0.0921000000000001
"1159",2023-02-21,0.1081
"1160",2023-02-22,0.1105
"1161",2023-02-23,0.109
"1162",2023-02-24,0.1042
"1163",2023-02-25,0.1124
"1164",2023-02-26,0.115
"1165",2023-02-27,0.1144
"1166",2023-02-28,0.1171
"1167",2023-03-01,0.1183
"1168",2023-03-02,0.1091
"1169",2023-03-03,0.1221
"1170",2023-03-04,0.1395
"1171",2023-03-05,0.1516
"1172",2023-03-06,0.1631
"1173",2023-03-07,0.174
"1174",2023-03-08,0.175
"1175",2023-03-09,0.1805
"1176",2023-03-10,0.1947
"1177",2023-03-11,0.2109
"1178",2023-03-12,0.2212
"1179",2023-03-13,0.2355
"1180",2023-03-14,0.2509
"1181",2023-03-15,0.274
"1182",2023-03-16,0.2783
"1183",2023-03-17,0.2842
"1184",2023-03-18,0.3041
"1185",2023-03-19,0.3141
"1186",2023-03-20,0.3388
"1187",2023-03-21,0.3381
"1188",2023-03-22,0.3473
"1189",2023-03-23,0.3462
"1190",2023-03-24,0.3328
"1191",2023-03-25,0.3053
"1192",2023-03-26,0.2975
"1193",2023-03-27,0.295
"1194",2023-03-28,0.2856
"1195",2023-03-29,0.2814
"1196",2023-03-30,0.2529
"1197",2023-03-31,0.2478
"1198",2023-04-01,0.2421
"1199",2023-04-02,0.2445
"1200",2023-04-03,0.2466
"1201",2023-04-04,0.2323
"1202",2023-04-05,0.228
"1203",2023-04-06,0.2184
"1204",2023-04-07,0.2121
"1205",2023-04-08,0.2048
"1206",2023-04-09,0.2152
"1207",2023-04-10,0.2024
"1208",2023-04-11,0.2108
"1209",2023-04-12,0.2089
"1210",2023-04-13,0.1984
"1211",2023-04-14,0.1838
"1212",2023-04-15,0.1587
"1213",2023-04-16,0.1533
"1214",2023-04-17,0.1509
"1215",2023-04-18,0.1539
"1216",2023-04-19,0.1495
"1217",2023-04-20,0.1424
"1218",2023-04-21,0.138
"1219",2023-04-22,0.1437
"1220",2023-04-23,0.1549
"1221",2023-04-24,0.1536
"1222",2023-04-25,0.1529
"1223",2023-04-26,0.1517
"1224",2023-04-27,0.1624
"1225",2023-04-28,0.1721
"1226",2023-04-29,0.1926
"1227",2023-04-30,0.1929
"1228",2023-05-01,0.2003
"1229",2023-05-02,0.2061
"1230",2023-05-03,0.2175
"1231",2023-05-04,0.2205
"1232",2023-05-05,0.2338
"1233",2023-05-06,0.2415
"1234",2023-05-07,0.2347
"1235",2023-05-08,0.2029
"1236",2023-05-09,0.213
"1237",2023-05-10,0.2127
"1238",2023-05-11,0.2097
"1239",2023-05-12,0.2145
"1240",2023-05-13,0.2017
"1241",2023-05-14,0.2133
"1242",2023-05-15,0.219
"1243",2023-05-16,0.2233
"1244",2023-05-17,0.2255
"1245",2023-05-18,0.2159
"1246",2023-05-19,0.2081
"1247",2023-05-20,0.2098
"1248",2023-05-21,0.2176
"1249",2023-05-22,0.2259
"1250",2023-05-23,0.2406
"1251",2023-05-24,0.2496
"1252",2023-05-25,0.2481
"1253",2023-05-26,0.2423
"1254",2023-05-27,0.2522
"1255",2023-05-28,0.2564
"1256",2023-05-29,0.2587
"1257",2023-05-30,0.2604
"1258",2023-05-31,0.2606
"1259",2023-06-01,0.2645
"1260",2023-06-02,0.2701
"1261",2023-06-03,0.2665
"1262",2023-06-04,0.2693
"1263",2023-06-05,0.2687
"1264",2023-06-06,0.2622
"1265",2023-06-07,0.2574
"1266",2023-06-08,0.2465
"1267",2023-06-09,0.2325
"1268",2023-06-10,0.2249
"1269",2023-06-11,0.234
"1270",2023-06-12,0.2364
"1271",2023-06-13,0.2454
"1272",2023-06-14,0.2452
"1273",2023-06-15,0.2371
"1274",2023-06-16,0.2435
"1275",2023-06-17,0.2373
"1276",2023-06-18,0.2375
"1277",2023-06-19,0.2266
"1278",2023-06-20,0.2202
"1279",2023-06-21,0.214
"1280",2023-06-22,0.2128
"1281",2023-06-23,0.2129
"1282",2023-06-24,0.2085
"1283",2023-06-25,0.2051
"1284",2023-06-26,0.2048
"1285",2023-06-27,0.2088
"1286",2023-06-28,0.2055
"1287",2023-06-29,0.199
"1288",2023-06-30,0.1888
