"","date","ADA"
"917",2022-06-24,0.1379
"918",2022-06-25,0.1693
"919",2022-06-26,0.1638
"920",2022-06-27,0.1619
"921",2022-06-28,0.1578
"922",2022-06-29,0.1498
"923",2022-06-30,0.1538
"924",2022-07-01,0.1753
"925",2022-07-02,0.1554
"926",2022-07-03,0.1581
"927",2022-07-04,0.1534
"928",2022-07-05,0.1804
"929",2022-07-06,0.1701
"930",2022-07-07,0.1636
"931",2022-07-08,0.1595
"932",2022-07-09,0.1566
"933",2022-07-10,0.1602
"934",2022-07-11,0.1707
"935",2022-07-12,0.1769
"936",2022-07-13,0.1755
"937",2022-07-14,0.1843
"938",2022-07-15,0.2268
"939",2022-07-16,0.2108
"940",2022-07-17,0.2026
"941",2022-07-18,0.1901
"942",2022-07-19,0.1672
"943",2022-07-20,0.1695
"944",2022-07-21,0.1659
"945",2022-07-22,0.1688
"946",2022-07-23,0.1908
"947",2022-07-24,0.172
"948",2022-07-25,0.1848
"949",2022-07-26,0.1827
"950",2022-07-27,0.1996
"951",2022-07-28,0.1986
"952",2022-07-29,0.1913
"953",2022-07-30,0.2014
"954",2022-07-31,0.2143
"955",2022-08-01,0.2037
"956",2022-08-02,0.2039
"957",2022-08-03,0.2078
"958",2022-08-04,0.2239
"959",2022-08-05,0.2012
"960",2022-08-06,0.1884
"961",2022-08-07,0.182
"962",2022-08-08,0.1996
"963",2022-08-09,0.2002
"964",2022-08-10,0.201
"965",2022-08-11,0.1845
"966",2022-08-12,0.18
"967",2022-08-13,0.1686
"968",2022-08-14,0.2052
"969",2022-08-15,0.1922
"970",2022-08-16,0.182
"971",2022-08-17,0.1813
"972",2022-08-18,0.1671
"973",2022-08-19,0.1762
"974",2022-08-20,0.1948
"975",2022-08-21,0.2029
"976",2022-08-22,0.209
"977",2022-08-23,0.1836
"978",2022-08-24,0.21
"979",2022-08-25,0.2098
"980",2022-08-26,0.1718
"981",2022-08-27,0.1518
"982",2022-08-28,0.142
"983",2022-08-29,0.1424
"984",2022-08-30,0.1447
"985",2022-08-31,0.1529
"986",2022-09-01,0.1676
"987",2022-09-02,0.1596
"988",2022-09-03,0.1812
"989",2022-09-04,0.1695
"990",2022-09-05,0.1813
"991",2022-09-06,0.1631
"992",2022-09-07,0.168
"993",2022-09-08,0.1604
"994",2022-09-09,0.1542
"995",2022-09-10,0.1471
"996",2022-09-11,0.1406
"997",2022-09-12,0.1185
"998",2022-09-13,0.1573
"999",2022-09-14,0.1571
"1000",2022-09-15,0.1507
"1001",2022-09-16,0.1518
"1002",2022-09-17,0.1422
"1003",2022-09-18,0.1385
"1004",2022-09-19,0.1318
"1005",2022-09-20,0.1351
"1006",2022-09-21,0.131
"1007",2022-09-22,0.1169
"1008",2022-09-23,0.1291
"1009",2022-09-24,0.1477
"1010",2022-09-25,0.1643
"1011",2022-09-26,0.1544
"1012",2022-09-27,0.1684
"1013",2022-09-28,0.1598
"1014",2022-09-29,0.1567
"1015",2022-09-30,0.1562
"1016",2022-10-01,0.1648
"1017",2022-10-02,0.1524
"1018",2022-10-03,0.1909
"1019",2022-10-04,0.1695
"1020",2022-10-05,0.1614
"1021",2022-10-06,0.1585
"1022",2022-10-07,0.1734
"1023",2022-10-08,0.184
"1024",2022-10-09,0.1834
"1025",2022-10-10,0.1752
"1026",2022-10-11,0.1983
"1027",2022-10-12,0.1898
"1028",2022-10-13,0.2159
"1029",2022-10-14,0.2165
"1030",2022-10-15,0.2066
"1031",2022-10-16,0.1833
"1032",2022-10-17,0.1952
"1033",2022-10-18,0.1946
"1034",2022-10-19,0.2106
"1035",2022-10-20,0.194
"1036",2022-10-21,0.1989
"1037",2022-10-22,0.1848
"1038",2022-10-23,0.2111
"1039",2022-10-24,0.2123
"1040",2022-10-25,0.1974
"1041",2022-10-26,0.1937
"1042",2022-10-27,0.2073
"1043",2022-10-28,0.2101
"1044",2022-10-29,0.2107
"1045",2022-10-30,0.2073
"1046",2022-10-31,0.2105
"1047",2022-11-01,0.1818
"1048",2022-11-02,0.1908
"1049",2022-11-03,0.1816
"1050",2022-11-04,0.171
"1051",2022-11-05,0.1799
"1052",2022-11-06,0.1662
"1053",2022-11-07,0.1659
"1054",2022-11-08,0.1755
"1055",2022-11-09,0.1665
"1056",2022-11-10,0.1822
"1057",2022-11-11,0.1572
"1058",2022-11-12,0.1905
"1059",2022-11-13,0.1723
"1060",2022-11-14,0.1745
"1061",2022-11-15,0.1458
"1062",2022-11-16,0.1489
"1063",2022-11-17,0.1422
"1064",2022-11-18,0.1342
"1065",2022-11-19,0.1321
"1066",2022-11-20,0.1624
"1067",2022-11-21,0.1428
"1068",2022-11-22,0.1426
"1069",2022-11-23,0.1321
"1070",2022-11-24,0.1354
"1071",2022-11-25,0.1357
"1072",2022-11-26,0.1246
"1073",2022-11-27,0.1168
"1074",2022-11-28,0.1106
"1075",2022-11-29,0.1069
"1076",2022-11-30,0.1099
"1077",2022-12-01,0.1195
"1078",2022-12-02,0.1372
"1079",2022-12-03,0.1054
"1080",2022-12-04,0.0920000000000001
"1081",2022-12-05,0.0909
"1082",2022-12-06,0.0962999999999999
"1083",2022-12-07,0.0934
"1084",2022-12-08,0.097
"1085",2022-12-09,0.0741000000000001
"1086",2022-12-10,0.0796
"1087",2022-12-11,0.0768
"1088",2022-12-12,0.1029
"1089",2022-12-13,0.1089
"1090",2022-12-14,0.108
"1091",2022-12-15,0.0918
"1092",2022-12-16,0.0779
"1093",2022-12-17,0.0833999999999999
"1094",2022-12-18,0.099
"1095",2022-12-19,0.1009
"1096",2022-12-20,0.1206
"1097",2022-12-21,0.1085
"1098",2022-12-22,0.1115
"1099",2022-12-23,0.1061
"1100",2022-12-24,0.1003
"1101",2022-12-25,0.0890000000000001
"1102",2022-12-26,0.0931
"1103",2022-12-27,0.0850000000000001
"1104",2022-12-28,0.0948
"1105",2022-12-29,0.1021
"1106",2022-12-30,0.1216
"1107",2022-12-31,0.113
"1108",2023-01-01,0.1148
"1109",2023-01-02,0.1056
"1110",2023-01-03,0.1045
"1111",2023-01-04,0.1129
"1112",2023-01-05,0.084
"1113",2023-01-06,0.0995
"1114",2023-01-07,0.107
"1115",2023-01-08,0.0957
"1116",2023-01-09,0.1023
"1117",2023-01-10,0.0938
"1118",2023-01-11,0.1318
"1119",2023-01-12,0.1237
"1120",2023-01-13,0.1204
"1121",2023-01-14,0.1098
"1122",2023-01-15,0.122
"1123",2023-01-16,0.1202
"1124",2023-01-17,0.1205
"1125",2023-01-18,0.1298
"1126",2023-01-19,0.1621
"1127",2023-01-20,0.1623
"1128",2023-01-21,0.1859
"1129",2023-01-22,0.1871
"1130",2023-01-23,0.1848
"1131",2023-01-24,0.1804
"1132",2023-01-25,0.1814
"1133",2023-01-26,0.1824
"1134",2023-01-27,0.1682
"1135",2023-01-28,0.1735
"1136",2023-01-29,0.1832
"1137",2023-01-30,0.1739
"1138",2023-01-31,0.1906
"1139",2023-02-01,0.1813
"1140",2023-02-02,0.1586
"1141",2023-02-03,0.1604
"1142",2023-02-04,0.174
"1143",2023-02-05,0.1818
"1144",2023-02-06,0.2008
"1145",2023-02-07,0.1914
"1146",2023-02-08,0.2079
"1147",2023-02-09,0.1994
"1148",2023-02-10,0.2052
"1149",2023-02-11,0.197
"1150",2023-02-12,0.194
"1151",2023-02-13,0.1713
"1152",2023-02-14,0.1596
"1153",2023-02-15,0.1617
"1154",2023-02-16,0.1828
"1155",2023-02-17,0.1965
"1156",2023-02-18,0.2016
"1157",2023-02-19,0.1797
"1158",2023-02-20,0.1986
"1159",2023-02-21,0.1944
"1160",2023-02-22,0.1843
"1161",2023-02-23,0.1877
"1162",2023-02-24,0.1887
"1163",2023-02-25,0.1779
"1164",2023-02-26,0.1753
"1165",2023-02-27,0.1933
"1166",2023-02-28,0.2102
"1167",2023-03-01,0.1881
"1168",2023-03-02,0.1907
"1169",2023-03-03,0.1748
"1170",2023-03-04,0.1748
"1171",2023-03-05,0.1751
"1172",2023-03-06,0.171
"1173",2023-03-07,0.1661
"1174",2023-03-08,0.1629
"1175",2023-03-09,0.1473
"1176",2023-03-10,0.1637
"1177",2023-03-11,0.1661
"1178",2023-03-12,0.1761
"1179",2023-03-13,0.175
"1180",2023-03-14,0.1667
"1181",2023-03-15,0.1616
"1182",2023-03-16,0.1565
"1183",2023-03-17,0.1621
"1184",2023-03-18,0.1639
"1185",2023-03-19,0.1574
"1186",2023-03-20,0.1753
"1187",2023-03-21,0.1627
"1188",2023-03-22,0.1716
"1189",2023-03-23,0.1549
"1190",2023-03-24,0.1523
"1191",2023-03-25,0.1399
"1192",2023-03-26,0.1467
"1193",2023-03-27,0.1493
"1194",2023-03-28,0.161
"1195",2023-03-29,0.1601
"1196",2023-03-30,0.1641
"1197",2023-03-31,0.1656
"1198",2023-04-01,0.1884
"1199",2023-04-02,0.1767
"1200",2023-04-03,0.1587
"1201",2023-04-04,0.1479
"1202",2023-04-05,0.1546
"1203",2023-04-06,0.1573
"1204",2023-04-07,0.1504
"1205",2023-04-08,0.1361
"1206",2023-04-09,0.1501
"1207",2023-04-10,0.1528
"1208",2023-04-11,0.1639
"1209",2023-04-12,0.1822
"1210",2023-04-13,0.1903
"1211",2023-04-14,0.1695
"1212",2023-04-15,0.1604
"1213",2023-04-16,0.1671
"1214",2023-04-17,0.1736
"1215",2023-04-18,0.1686
"1216",2023-04-19,0.1877
"1217",2023-04-20,0.1734
"1218",2023-04-21,0.1724
"1219",2023-04-22,0.1654
"1220",2023-04-23,0.1533
"1221",2023-04-24,0.1528
"1222",2023-04-25,0.1475
"1223",2023-04-26,0.1498
"1224",2023-04-27,0.1457
"1225",2023-04-28,0.1565
"1226",2023-04-29,0.1738
"1227",2023-04-30,0.1565
"1228",2023-05-01,0.1653
"1229",2023-05-02,0.1371
"1230",2023-05-03,0.1481
"1231",2023-05-04,0.1619
"1232",2023-05-05,0.1671
"1233",2023-05-06,0.161
"1234",2023-05-07,0.1704
"1235",2023-05-08,0.1576
"1236",2023-05-09,0.1575
"1237",2023-05-10,0.1498
"1238",2023-05-11,0.1606
"1239",2023-05-12,0.155
"1240",2023-05-13,0.1338
"1241",2023-05-14,0.1284
"1242",2023-05-15,0.1341
"1243",2023-05-16,0.1412
"1244",2023-05-17,0.1377
"1245",2023-05-18,0.1448
"1246",2023-05-19,0.153
"1247",2023-05-20,0.1521
"1248",2023-05-21,0.1585
"1249",2023-05-22,0.1666
"1250",2023-05-23,0.1686
"1251",2023-05-24,0.1679
"1252",2023-05-25,0.1573
"1253",2023-05-26,0.166
"1254",2023-05-27,0.1705
"1255",2023-05-28,0.1581
"1256",2023-05-29,0.1675
"1257",2023-05-30,0.1718
"1258",2023-05-31,0.1922
"1259",2023-06-01,0.1816
"1260",2023-06-02,0.1661
"1261",2023-06-03,0.1609
"1262",2023-06-04,0.168
"1263",2023-06-05,0.1743
"1264",2023-06-06,0.1812
"1265",2023-06-07,0.1694
"1266",2023-06-08,0.1647
"1267",2023-06-09,0.1581
"1268",2023-06-10,0.1554
"1269",2023-06-11,0.162
"1270",2023-06-12,0.1567
"1271",2023-06-13,0.1306
"1272",2023-06-14,0.1221
"1273",2023-06-15,0.1199
"1274",2023-06-16,0.1297
"1275",2023-06-17,0.1329
"1276",2023-06-18,0.153
"1277",2023-06-19,0.1404
"1278",2023-06-20,0.1469
"1279",2023-06-21,0.1433
"1280",2023-06-22,0.1335
"1281",2023-06-23,0.1353
"1282",2023-06-24,0.1275
"1283",2023-06-25,0.1135
"1284",2023-06-26,0.1018
"1285",2023-06-27,0.102
"1286",2023-06-28,0.1116
"1287",2023-06-29,0.1011
"1288",2023-06-30,0.0952999999999999
