"","date","TRX"
"938",2021-07-20,0.2572
"939",2021-07-21,0.2587
"940",2021-07-22,0.2812
"941",2021-07-23,0.3005
"942",2021-07-24,0.318
"943",2021-07-25,0.3226
"944",2021-07-26,0.3333
"945",2021-07-27,0.3113
"946",2021-07-28,0.2927
"947",2021-07-29,0.2915
"948",2021-07-30,0.3352
"949",2021-07-31,0.3318
"950",2021-08-01,0.3421
"951",2021-08-02,0.3376
"952",2021-08-03,0.3489
"953",2021-08-04,0.3759
"954",2021-08-05,0.3976
"955",2021-08-06,0.3806
"956",2021-08-07,0.3913
"957",2021-08-08,0.4128
"958",2021-08-09,0.4234
"959",2021-08-10,0.4324
"960",2021-08-11,0.4365
"961",2021-08-12,0.4195
"962",2021-08-13,0.439
"963",2021-08-14,0.4329
"964",2021-08-15,0.4254
"965",2021-08-16,0.4235
"966",2021-08-17,0.4131
"967",2021-08-18,0.4197
"968",2021-08-19,0.4989
"969",2021-08-20,0.4513
"970",2021-08-21,0.4352
"971",2021-08-22,0.4254
"972",2021-08-23,0.4249
"973",2021-08-24,0.4054
"974",2021-08-25,0.4067
"975",2021-08-26,0.3949
"976",2021-08-27,0.399
"977",2021-08-28,0.4024
"978",2021-08-29,0.371
"979",2021-08-30,0.363
"980",2021-08-31,0.3273
"981",2021-09-01,0.3133
"982",2021-09-02,0.2903
"983",2021-09-03,0.2664
"984",2021-09-04,0.2484
"985",2021-09-05,0.2233
"986",2021-09-06,0.205
"987",2021-09-07,0.1573
"988",2021-09-08,0.1577
"989",2021-09-09,0.1442
"990",2021-09-10,0.1531
"991",2021-09-11,0.1417
"992",2021-09-12,0.1509
"993",2021-09-13,0.118
"994",2021-09-14,0.1234
"995",2021-09-15,0.1113
"996",2021-09-16,0.1296
"997",2021-09-17,0.1244
"998",2021-09-18,0.2242
"999",2021-09-19,0.2374
"1000",2021-09-20,0.2119
"1001",2021-09-21,0.255
"1002",2021-09-22,0.2435
"1003",2021-09-23,0.2306
"1004",2021-09-24,0.2345
"1005",2021-09-25,0.2146
"1006",2021-09-26,0.2106
"1007",2021-09-27,0.2376
"1008",2021-09-28,0.2944
"1009",2021-09-29,0.2966
"1010",2021-09-30,0.2858
"1011",2021-10-01,0.2919
"1012",2021-10-02,0.3377
"1013",2021-10-03,0.3221
"1014",2021-10-04,0.2949
"1015",2021-10-05,0.2624
"1016",2021-10-06,0.2563
"1017",2021-10-07,0.2352
"1018",2021-10-08,0.2709
"1019",2021-10-09,0.2877
"1020",2021-10-10,0.2972
"1021",2021-10-11,0.2659
"1022",2021-10-12,0.2884
"1023",2021-10-13,0.3205
"1024",2021-10-14,0.3114
"1025",2021-10-15,0.3123
"1026",2021-10-16,0.2852
"1027",2021-10-17,0.2712
"1028",2021-10-18,0.2874
"1029",2021-10-19,0.2775
"1030",2021-10-20,0.2516
"1031",2021-10-21,0.2464
"1032",2021-10-22,0.2685
"1033",2021-10-23,0.2819
"1034",2021-10-24,0.3353
"1035",2021-10-25,0.304
"1036",2021-10-26,0.2952
"1037",2021-10-27,0.267
"1038",2021-10-28,0.314
"1039",2021-10-29,0.3071
"1040",2021-10-30,0.2839
"1041",2021-10-31,0.2919
"1042",2021-11-01,0.292
"1043",2021-11-02,0.2842
"1044",2021-11-03,0.2909
"1045",2021-11-04,0.2918
"1046",2021-11-05,0.2726
"1047",2021-11-06,0.2587
"1048",2021-11-07,0.2729
"1049",2021-11-08,0.2885
"1050",2021-11-09,0.2409
"1051",2021-11-10,0.2634
"1052",2021-11-11,0.2408
"1053",2021-11-12,0.2387
"1054",2021-11-13,0.2462
"1055",2021-11-14,0.2645
"1056",2021-11-15,0.3034
"1057",2021-11-16,0.2831
"1058",2021-11-17,0.3501
"1059",2021-11-18,0.3223
"1060",2021-11-19,0.2848
"1061",2021-11-20,0.2471
"1062",2021-11-21,0.2493
"1063",2021-11-22,0.2548
"1064",2021-11-23,0.2758
"1065",2021-11-24,0.2661
"1066",2021-11-25,0.2775
"1067",2021-11-26,0.2906
"1068",2021-11-27,0.302
"1069",2021-11-28,0.2886
"1070",2021-11-29,0.2619
"1071",2021-11-30,0.2873
"1072",2021-12-01,0.2656
"1073",2021-12-02,0.2622
"1074",2021-12-03,0.2399
"1075",2021-12-04,0.2446
"1076",2021-12-05,0.2414
"1077",2021-12-06,0.2365
"1078",2021-12-07,0.269
"1079",2021-12-08,0.2522
"1080",2021-12-09,0.2167
"1081",2021-12-10,0.1967
"1082",2021-12-11,0.193
"1083",2021-12-12,0.2038
"1084",2021-12-13,0.2098
"1085",2021-12-14,0.1887
"1086",2021-12-15,0.1772
"1087",2021-12-16,0.1891
"1088",2021-12-17,0.2508
"1089",2021-12-18,0.2681
"1090",2021-12-19,0.2246
"1091",2021-12-20,0.1884
"1092",2021-12-21,0.1815
"1093",2021-12-22,0.1782
"1094",2021-12-23,0.2018
"1095",2021-12-24,0.1927
"1096",2021-12-25,0.2053
"1097",2021-12-26,0.2148
"1098",2021-12-27,0.2451
"1099",2021-12-28,0.2742
"1100",2021-12-29,0.2927
"1101",2021-12-30,0.2699
"1102",2021-12-31,0.2504
"1103",2022-01-01,0.2748
"1104",2022-01-02,0.276
"1105",2022-01-03,0.2751
"1106",2022-01-04,0.3079
"1107",2022-01-05,0.3209
"1108",2022-01-06,0.3382
"1109",2022-01-07,0.3265
"1110",2022-01-08,0.3052
"1111",2022-01-09,0.3351
"1112",2022-01-10,0.2909
"1113",2022-01-11,0.2914
"1114",2022-01-12,0.2751
"1115",2022-01-13,0.2815
"1116",2022-01-14,0.3145
"1117",2022-01-15,0.3064
"1118",2022-01-16,0.3407
"1119",2022-01-17,0.3346
"1120",2022-01-18,0.2988
"1121",2022-01-19,0.2841
"1122",2022-01-20,0.3071
"1123",2022-01-21,0.2965
"1124",2022-01-22,0.2903
"1125",2022-01-23,0.2541
"1126",2022-01-24,0.264
"1127",2022-01-25,0.2602
"1128",2022-01-26,0.3058
"1129",2022-01-27,0.3157
"1130",2022-01-28,0.2968
"1131",2022-01-29,0.2914
"1132",2022-01-30,0.2811
"1133",2022-01-31,0.2861
"1134",2022-02-01,0.2232
"1135",2022-02-02,0.2083
"1136",2022-02-03,0.1909
"1137",2022-02-04,0.167
"1138",2022-02-05,0.1822
"1139",2022-02-06,0.2177
"1140",2022-02-07,0.1991
"1141",2022-02-08,0.2114
"1142",2022-02-09,0.2329
"1143",2022-02-10,0.2399
"1144",2022-02-11,0.2613
"1145",2022-02-12,0.2183
"1146",2022-02-13,0.2069
"1147",2022-02-14,0.1876
"1148",2022-02-15,0.2405
"1149",2022-02-16,0.2386
"1150",2022-02-17,0.2052
"1151",2022-02-18,0.1851
"1152",2022-02-19,0.1845
"1153",2022-02-20,0.1873
"1154",2022-02-21,0.1865
"1155",2022-02-22,0.209
"1156",2022-02-23,0.1585
"1157",2022-02-24,0.1099
"1158",2022-02-25,0.1208
"1159",2022-02-26,0.1064
"1160",2022-02-27,0.0645
"1161",2022-02-28,0.0660000000000001
"1162",2022-03-01,0.0569000000000001
"1163",2022-03-02,0.0534
"1164",2022-03-03,0.056
"1165",2022-03-04,0.0690999999999999
"1166",2022-03-05,0.0845
"1167",2022-03-06,0.0794999999999999
"1168",2022-03-07,0.1024
"1169",2022-03-08,0.1041
"1170",2022-03-09,0.11
"1171",2022-03-10,0.104
"1172",2022-03-11,0.0899
"1173",2022-03-12,0.091
"1174",2022-03-13,0.077
"1175",2022-03-14,0.0780000000000001
"1176",2022-03-15,0.0687000000000001
"1177",2022-03-16,0.0945
"1178",2022-03-17,0.1285
"1179",2022-03-18,0.1382
"1180",2022-03-19,0.1265
"1181",2022-03-20,0.1625
"1182",2022-03-21,0.1908
"1183",2022-03-22,0.2313
"1184",2022-03-23,0.2794
"1185",2022-03-24,0.2886
"1186",2022-03-25,0.3241
"1187",2022-03-26,0.3468
"1188",2022-03-27,0.3947
"1189",2022-03-28,0.3889
"1190",2022-03-29,0.4141
"1191",2022-03-30,0.3971
"1192",2022-03-31,0.4227
"1193",2022-04-01,0.4175
"1194",2022-04-02,0.4445
"1195",2022-04-03,0.4287
"1196",2022-04-04,0.4337
"1197",2022-04-05,0.4184
"1198",2022-04-06,0.4405
"1199",2022-04-07,0.4609
"1200",2022-04-08,0.4592
"1201",2022-04-09,0.4634
"1202",2022-04-10,0.4741
"1203",2022-04-11,0.4559
"1204",2022-04-12,0.4361
"1205",2022-04-13,0.4062
"1206",2022-04-14,0.4182
"1207",2022-04-15,0.3949
"1208",2022-04-16,0.4183
"1209",2022-04-17,0.4161
"1210",2022-04-18,0.4381
"1211",2022-04-19,0.4368
"1212",2022-04-20,0.4418
"1213",2022-04-21,0.4193
"1214",2022-04-22,0.4271
"1215",2022-04-23,0.3929
"1216",2022-04-24,0.3991
"1217",2022-04-25,0.4098
"1218",2022-04-26,0.4345
"1219",2022-04-27,0.4185
"1220",2022-04-28,0.409
"1221",2022-04-29,0.3588
"1222",2022-04-30,0.3597
"1223",2022-05-01,0.3692
"1224",2022-05-02,0.3621
"1225",2022-05-03,0.3601
"1226",2022-05-04,0.4044
"1227",2022-05-05,0.4105
"1228",2022-05-06,0.4574
"1229",2022-05-07,0.4668
"1230",2022-05-08,0.483
"1231",2022-05-09,0.5106
"1232",2022-05-10,0.5618
"1233",2022-05-11,0.529
"1234",2022-05-12,0.5194
"1235",2022-05-13,0.4518
"1236",2022-05-14,0.4364
"1237",2022-05-15,0.4154
"1238",2022-05-16,0.4626
"1239",2022-05-17,0.446
"1240",2022-05-18,0.4044
"1241",2022-05-19,0.3943
"1242",2022-05-20,0.4248
"1243",2022-05-21,0.4312
"1244",2022-05-22,0.404
"1245",2022-05-23,0.3694
"1246",2022-05-24,0.3535
"1247",2022-05-25,0.3303
"1248",2022-05-26,0.3362
"1249",2022-05-27,0.3336
"1250",2022-05-28,0.3466
"1251",2022-05-29,0.3423
"1252",2022-05-30,0.3562
"1253",2022-05-31,0.367
"1254",2022-06-01,0.3801
"1255",2022-06-02,0.3418
"1256",2022-06-03,0.3657
"1257",2022-06-04,0.3502
"1258",2022-06-05,0.3776
"1259",2022-06-06,0.3755
"1260",2022-06-07,0.3517
"1261",2022-06-08,0.3577
"1262",2022-06-09,0.3816
"1263",2022-06-10,0.3755
"1264",2022-06-11,0.3853
"1265",2022-06-12,0.3965
"1266",2022-06-13,0.3958
"1267",2022-06-14,0.3837
"1268",2022-06-15,0.4022
"1269",2022-06-16,0.3916
"1270",2022-06-17,0.3901
"1271",2022-06-18,0.3949
"1272",2022-06-19,0.3953
"1273",2022-06-20,0.3655
"1274",2022-06-21,0.3839
"1275",2022-06-22,0.3842
"1276",2022-06-23,0.4194
"1277",2022-06-24,0.4263
"1278",2022-06-25,0.4455
"1279",2022-06-26,0.4363
"1280",2022-06-27,0.4294
"1281",2022-06-28,0.4259
"1282",2022-06-29,0.4513
"1283",2022-06-30,0.4577
"1284",2022-07-01,0.4327
"1285",2022-07-02,0.4182
"1286",2022-07-03,0.4439
"1287",2022-07-04,0.4573
"1288",2022-07-05,0.4562
"1289",2022-07-06,0.4587
"1290",2022-07-07,0.4476
"1291",2022-07-08,0.4407
"1292",2022-07-09,0.4616
"1293",2022-07-10,0.4166
"1294",2022-07-11,0.4125
"1295",2022-07-12,0.3991
"1296",2022-07-13,0.3814
"1297",2022-07-14,0.392
"1298",2022-07-15,0.4805
"1299",2022-07-16,0.4567
"1300",2022-07-17,0.4425
"1301",2022-07-18,0.4252
"1302",2022-07-19,0.4388
"1303",2022-07-20,0.418
"1304",2022-07-21,0.4181
"1305",2022-07-22,0.3981
"1306",2022-07-23,0.4069
"1307",2022-07-24,0.4224
"1308",2022-07-25,0.4292
"1309",2022-07-26,0.4261
"1310",2022-07-27,0.4388
"1311",2022-07-28,0.4425
"1312",2022-07-29,0.4518
"1313",2022-07-30,0.4427
"1314",2022-07-31,0.446
"1315",2022-08-01,0.4495
"1316",2022-08-02,0.4628
"1317",2022-08-03,0.4457
"1318",2022-08-04,0.4344
"1319",2022-08-05,0.443
"1320",2022-08-06,0.441
"1321",2022-08-07,0.4693
"1322",2022-08-08,0.5094
"1323",2022-08-09,0.478
"1324",2022-08-10,0.4584
"1325",2022-08-11,0.4485
"1326",2022-08-12,0.4625
"1327",2022-08-13,0.4679
"1328",2022-08-14,0.4931
"1329",2022-08-15,0.4881
"1330",2022-08-16,0.5046
"1331",2022-08-17,0.5013
"1332",2022-08-18,0.5081
"1333",2022-08-19,0.5186
"1334",2022-08-20,0.5126
"1335",2022-08-21,0.4789
"1336",2022-08-22,0.4769
"1337",2022-08-23,0.4788
"1338",2022-08-24,0.482
"1339",2022-08-25,0.4975
"1340",2022-08-26,0.4849
"1341",2022-08-27,0.4895
"1342",2022-08-28,0.5034
"1343",2022-08-29,0.4958
"1344",2022-08-30,0.4978
"1345",2022-08-31,0.4973
"1346",2022-09-01,0.5248
"1347",2022-09-02,0.5496
"1348",2022-09-03,0.5487
"1349",2022-09-04,0.5352
"1350",2022-09-05,0.5138
"1351",2022-09-06,0.4733
"1352",2022-09-07,0.491
"1353",2022-09-08,0.4458
"1354",2022-09-09,0.4717
"1355",2022-09-10,0.45
"1356",2022-09-11,0.4246
"1357",2022-09-12,0.4252
"1358",2022-09-13,0.4263
"1359",2022-09-14,0.3996
"1360",2022-09-15,0.4098
"1361",2022-09-16,0.4166
"1362",2022-09-17,0.4289
"1363",2022-09-18,0.4316
"1364",2022-09-19,0.4159
"1365",2022-09-20,0.414
"1366",2022-09-21,0.415
"1367",2022-09-22,0.4149
"1368",2022-09-23,0.389
"1369",2022-09-24,0.3897
"1370",2022-09-25,0.4118
"1371",2022-09-26,0.404
"1372",2022-09-27,0.3999
"1373",2022-09-28,0.3781
"1374",2022-09-29,0.3611
"1375",2022-09-30,0.3511
"1376",2022-10-01,0.3584
"1377",2022-10-02,0.3563
"1378",2022-10-03,0.349
"1379",2022-10-04,0.3376
"1380",2022-10-05,0.3505
"1381",2022-10-06,0.3649
"1382",2022-10-07,0.3817
"1383",2022-10-08,0.3697
"1384",2022-10-09,0.358
"1385",2022-10-10,0.3312
"1386",2022-10-11,0.3306
"1387",2022-10-12,0.347
"1388",2022-10-13,0.3543
"1389",2022-10-14,0.3318
"1390",2022-10-15,0.3262
"1391",2022-10-16,0.324
"1392",2022-10-17,0.331
"1393",2022-10-18,0.3374
"1394",2022-10-19,0.3184
"1395",2022-10-20,0.2907
"1396",2022-10-21,0.3123
"1397",2022-10-22,0.3284
"1398",2022-10-23,0.341
"1399",2022-10-24,0.3678
"1400",2022-10-25,0.3668
"1401",2022-10-26,0.3511
"1402",2022-10-27,0.3635
"1403",2022-10-28,0.3573
"1404",2022-10-29,0.338
"1405",2022-10-30,0.3113
"1406",2022-10-31,0.3183
"1407",2022-11-01,0.3306
"1408",2022-11-02,0.313
"1409",2022-11-03,0.3264
"1410",2022-11-04,0.3308
"1411",2022-11-05,0.3475
"1412",2022-11-06,0.3553
"1413",2022-11-07,0.3573
"1414",2022-11-08,0.3468
"1415",2022-11-09,0.3262
"1416",2022-11-10,0.3071
"1417",2022-11-11,0.3261
"1418",2022-11-12,0.3569
"1419",2022-11-13,0.3506
"1420",2022-11-14,0.3353
"1421",2022-11-15,0.3347
"1422",2022-11-16,0.3411
"1423",2022-11-17,0.3473
"1424",2022-11-18,0.3555
"1425",2022-11-19,0.3534
"1426",2022-11-20,0.349
"1427",2022-11-21,0.3475
"1428",2022-11-22,0.3511
"1429",2022-11-23,0.3778
"1430",2022-11-24,0.3826
"1431",2022-11-25,0.3683
"1432",2022-11-26,0.3803
"1433",2022-11-27,0.3668
"1434",2022-11-28,0.3605
"1435",2022-11-29,0.367
"1436",2022-11-30,0.375
"1437",2022-12-01,0.3903
"1438",2022-12-02,0.391
"1439",2022-12-03,0.3999
"1440",2022-12-04,0.3974
"1441",2022-12-05,0.4003
"1442",2022-12-06,0.4037
"1443",2022-12-07,0.4169
"1444",2022-12-08,0.3954
"1445",2022-12-09,0.3903
"1446",2022-12-10,0.3823
"1447",2022-12-11,0.4086
"1448",2022-12-12,0.423
"1449",2022-12-13,0.4029
"1450",2022-12-14,0.4077
"1451",2022-12-15,0.4295
"1452",2022-12-16,0.4284
"1453",2022-12-17,0.4184
"1454",2022-12-18,0.4112
"1455",2022-12-19,0.3767
"1456",2022-12-20,0.378
"1457",2022-12-21,0.3721
"1458",2022-12-22,0.3919
"1459",2022-12-23,0.4126
"1460",2022-12-24,0.3994
"1461",2022-12-25,0.402
"1462",2022-12-26,0.4073
"1463",2022-12-27,0.3948
"1464",2022-12-28,0.3721
"1465",2022-12-29,0.3714
"1466",2022-12-30,0.3911
"1467",2022-12-31,0.398
"1468",2023-01-01,0.3926
"1469",2023-01-02,0.3898
"1470",2023-01-03,0.3769
"1471",2023-01-04,0.3941
"1472",2023-01-05,0.3892
"1473",2023-01-06,0.3828
"1474",2023-01-07,0.3845
"1475",2023-01-08,0.366
"1476",2023-01-09,0.3669
"1477",2023-01-10,0.3793
"1478",2023-01-11,0.3824
"1479",2023-01-12,0.384
"1480",2023-01-13,0.3667
"1481",2023-01-14,0.352
"1482",2023-01-15,0.3434
"1483",2023-01-16,0.3436
"1484",2023-01-17,0.3497
"1485",2023-01-18,0.3359
"1486",2023-01-19,0.3209
"1487",2023-01-20,0.328
"1488",2023-01-21,0.3266
"1489",2023-01-22,0.3439
"1490",2023-01-23,0.3696
"1491",2023-01-24,0.3741
"1492",2023-01-25,0.3738
"1493",2023-01-26,0.3647
"1494",2023-01-27,0.3479
"1495",2023-01-28,0.3567
"1496",2023-01-29,0.3513
"1497",2023-01-30,0.3332
"1498",2023-01-31,0.3478
"1499",2023-02-01,0.3439
"1500",2023-02-02,0.3461
"1501",2023-02-03,0.3796
"1502",2023-02-04,0.3938
"1503",2023-02-05,0.3987
"1504",2023-02-06,0.3778
"1505",2023-02-07,0.3462
"1506",2023-02-08,0.3641
"1507",2023-02-09,0.3957
"1508",2023-02-10,0.4014
"1509",2023-02-11,0.398
"1510",2023-02-12,0.3829
"1511",2023-02-13,0.3894
"1512",2023-02-14,0.3863
"1513",2023-02-15,0.3735
"1514",2023-02-16,0.3748
"1515",2023-02-17,0.3778
"1516",2023-02-18,0.3831
"1517",2023-02-19,0.3888
"1518",2023-02-20,0.398
"1519",2023-02-21,0.4106
"1520",2023-02-22,0.3934
"1521",2023-02-23,0.3952
"1522",2023-02-24,0.3972
"1523",2023-02-25,0.4075
"1524",2023-02-26,0.3987
"1525",2023-02-27,0.3853
"1526",2023-02-28,0.3962
"1527",2023-03-01,0.3925
"1528",2023-03-02,0.3997
"1529",2023-03-03,0.4016
"1530",2023-03-04,0.39
"1531",2023-03-05,0.4232
"1532",2023-03-06,0.4288
"1533",2023-03-07,0.4169
"1534",2023-03-08,0.4071
"1535",2023-03-09,0.3991
"1536",2023-03-10,0.407
"1537",2023-03-11,0.4131
"1538",2023-03-12,0.4187
"1539",2023-03-13,0.4186
"1540",2023-03-14,0.4015
"1541",2023-03-15,0.3991
"1542",2023-03-16,0.4061
"1543",2023-03-17,0.4191
"1544",2023-03-18,0.394
"1545",2023-03-19,0.3767
"1546",2023-03-20,0.3705
"1547",2023-03-21,0.3637
"1548",2023-03-22,0.3464
"1549",2023-03-23,0.3586
"1550",2023-03-24,0.3639
"1551",2023-03-25,0.3798
"1552",2023-03-26,0.3629
"1553",2023-03-27,0.3421
"1554",2023-03-28,0.333
"1555",2023-03-29,0.3449
"1556",2023-03-30,0.3399
"1557",2023-03-31,0.3403
"1558",2023-04-01,0.3362
"1559",2023-04-02,0.3072
"1560",2023-04-03,0.2945
"1561",2023-04-04,0.2962
"1562",2023-04-05,0.3108
"1563",2023-04-06,0.3001
"1564",2023-04-07,0.2927
"1565",2023-04-08,0.2726
"1566",2023-04-09,0.2726
"1567",2023-04-10,0.2908
"1568",2023-04-11,0.3147
"1569",2023-04-12,0.2977
"1570",2023-04-13,0.2859
"1571",2023-04-14,0.3107
"1572",2023-04-15,0.3213
"1573",2023-04-16,0.326
"1574",2023-04-17,0.3214
"1575",2023-04-18,0.326
"1576",2023-04-19,0.3301
"1577",2023-04-20,0.3308
"1578",2023-04-21,0.3649
"1579",2023-04-22,0.3995
"1580",2023-04-23,0.4113
"1581",2023-04-24,0.4177
"1582",2023-04-25,0.4022
"1583",2023-04-26,0.414
"1584",2023-04-27,0.4139
"1585",2023-04-28,0.4102
"1586",2023-04-29,0.4011
"1587",2023-04-30,0.4019
"1588",2023-05-01,0.4071
"1589",2023-05-02,0.399
"1590",2023-05-03,0.38
"1591",2023-05-04,0.3982
"1592",2023-05-05,0.381
"1593",2023-05-06,0.368
"1594",2023-05-07,0.3772
"1595",2023-05-08,0.3637
"1596",2023-05-09,0.3725
"1597",2023-05-10,0.3982
"1598",2023-05-11,0.4123
"1599",2023-05-12,0.4019
"1600",2023-05-13,0.4005
"1601",2023-05-14,0.413
"1602",2023-05-15,0.402
"1603",2023-05-16,0.3979
"1604",2023-05-17,0.3829
"1605",2023-05-18,0.3688
"1606",2023-05-19,0.353
"1607",2023-05-20,0.3533
"1608",2023-05-21,0.3556
"1609",2023-05-22,0.3598
"1610",2023-05-23,0.3621
"1611",2023-05-24,0.3684
"1612",2023-05-25,0.3683
"1613",2023-05-26,0.3796
"1614",2023-05-27,0.3936
"1615",2023-05-28,0.4288
"1616",2023-05-29,0.4513
"1617",2023-05-30,0.4695
"1618",2023-05-31,0.4915
"1619",2023-06-01,0.5205
"1620",2023-06-02,0.5731
"1621",2023-06-03,0.6163
"1622",2023-06-04,0.6226
"1623",2023-06-05,0.5942
"1624",2023-06-06,0.5209
"1625",2023-06-07,0.3815
"1626",2023-06-08,0.3648
"1627",2023-06-09,0.3663
"1628",2023-06-10,0.3952
"1629",2023-06-11,0.3908
"1630",2023-06-12,0.3765
"1631",2023-06-13,0.3798
"1632",2023-06-14,0.375
"1633",2023-06-15,0.3758
"1634",2023-06-16,0.36
"1635",2023-06-17,0.3952
"1636",2023-06-18,0.4006
"1637",2023-06-19,0.3956
"1638",2023-06-20,0.4093
"1639",2023-06-21,0.4247
"1640",2023-06-22,0.4145
"1641",2023-06-23,0.3911
"1642",2023-06-24,0.381
"1643",2023-06-25,0.3758
"1644",2023-06-26,0.371
"1645",2023-06-27,0.3889
"1646",2023-06-28,0.3831
"1647",2023-06-29,0.3937
"1648",2023-06-30,0.4086
