"","date","DOGE"
"939",2021-07-21,0.5154
"940",2021-07-22,0.494
"941",2021-07-23,0.5088
"942",2021-07-24,0.4549
"943",2021-07-25,0.438
"944",2021-07-26,0.3935
"945",2021-07-27,0.3983
"946",2021-07-28,0.4302
"947",2021-07-29,0.4656
"948",2021-07-30,0.4356
"949",2021-07-31,0.4398
"950",2021-08-01,0.4673
"951",2021-08-02,0.4907
"952",2021-08-03,0.4983
"953",2021-08-04,0.5148
"954",2021-08-05,0.4881
"955",2021-08-06,0.4926
"956",2021-08-07,0.4908
"957",2021-08-08,0.5404
"958",2021-08-09,0.5607
"959",2021-08-10,0.5693
"960",2021-08-11,0.5898
"961",2021-08-12,0.5694
"962",2021-08-13,0.5579
"963",2021-08-14,0.5374
"964",2021-08-15,0.522
"965",2021-08-16,0.5797
"966",2021-08-17,0.5818
"967",2021-08-18,0.5356
"968",2021-08-19,0.4747
"969",2021-08-20,0.527
"970",2021-08-21,0.5014
"971",2021-08-22,0.5522
"972",2021-08-23,0.5694
"973",2021-08-24,0.4995
"974",2021-08-25,0.4425
"975",2021-08-26,0.4541
"976",2021-08-27,0.4115
"977",2021-08-28,0.4149
"978",2021-08-29,0.3998
"979",2021-08-30,0.4653
"980",2021-08-31,0.4883
"981",2021-09-01,0.4625
"982",2021-09-02,0.5284
"983",2021-09-03,0.5605
"984",2021-09-04,0.5454
"985",2021-09-05,0.5486
"986",2021-09-06,0.5921
"987",2021-09-07,0.6131
"988",2021-09-08,0.6184
"989",2021-09-09,0.6213
"990",2021-09-10,0.6186
"991",2021-09-11,0.6125
"992",2021-09-12,0.5703
"993",2021-09-13,0.6074
"994",2021-09-14,0.5703
"995",2021-09-15,0.6636
"996",2021-09-16,0.675
"997",2021-09-17,0.6522
"998",2021-09-18,0.7197
"999",2021-09-19,0.7795
"1000",2021-09-20,0.7702
"1001",2021-09-21,0.8014
"1002",2021-09-22,0.8307
"1003",2021-09-23,0.7704
"1004",2021-09-24,0.7571
"1005",2021-09-25,0.7831
"1006",2021-09-26,0.8302
"1007",2021-09-27,0.8072
"1008",2021-09-28,0.8391
"1009",2021-09-29,0.8153
"1010",2021-09-30,0.8087
"1011",2021-10-01,0.7744
"1012",2021-10-02,0.7974
"1013",2021-10-03,0.8313
"1014",2021-10-04,0.7804
"1015",2021-10-05,0.7763
"1016",2021-10-06,0.7811
"1017",2021-10-07,0.8148
"1018",2021-10-08,0.8161
"1019",2021-10-09,0.8691
"1020",2021-10-10,0.7951
"1021",2021-10-11,0.7822
"1022",2021-10-12,0.7299
"1023",2021-10-13,0.6776
"1024",2021-10-14,0.6306
"1025",2021-10-15,0.6276
"1026",2021-10-16,0.6552
"1027",2021-10-17,0.6426
"1028",2021-10-18,0.6176
"1029",2021-10-19,0.605
"1030",2021-10-20,0.6033
"1031",2021-10-21,0.5783
"1032",2021-10-22,0.6098
"1033",2021-10-23,0.591
"1034",2021-10-24,0.602
"1035",2021-10-25,0.6152
"1036",2021-10-26,0.5932
"1037",2021-10-27,0.591
"1038",2021-10-28,0.6076
"1039",2021-10-29,0.5815
"1040",2021-10-30,0.5654
"1041",2021-10-31,0.5698
"1042",2021-11-01,0.6057
"1043",2021-11-02,0.6113
"1044",2021-11-03,0.5324
"1045",2021-11-04,0.542
"1046",2021-11-05,0.5082
"1047",2021-11-06,0.4774
"1048",2021-11-07,0.4769
"1049",2021-11-08,0.5124
"1050",2021-11-09,0.5112
"1051",2021-11-10,0.5134
"1052",2021-11-11,0.4719
"1053",2021-11-12,0.4787
"1054",2021-11-13,0.4662
"1055",2021-11-14,0.4865
"1056",2021-11-15,0.4949
"1057",2021-11-16,0.48
"1058",2021-11-17,0.4607
"1059",2021-11-18,0.448
"1060",2021-11-19,0.4904
"1061",2021-11-20,0.4815
"1062",2021-11-21,0.4823
"1063",2021-11-22,0.4913
"1064",2021-11-23,0.4361
"1065",2021-11-24,0.4495
"1066",2021-11-25,0.4756
"1067",2021-11-26,0.4997
"1068",2021-11-27,0.4845
"1069",2021-11-28,0.458
"1070",2021-11-29,0.4725
"1071",2021-11-30,0.4946
"1072",2021-12-01,0.445
"1073",2021-12-02,0.4629
"1074",2021-12-03,0.4359
"1075",2021-12-04,0.4464
"1076",2021-12-05,0.4257
"1077",2021-12-06,0.4404
"1078",2021-12-07,0.4703
"1079",2021-12-08,0.4583
"1080",2021-12-09,0.4282
"1081",2021-12-10,0.4274
"1082",2021-12-11,0.4325
"1083",2021-12-12,0.4281
"1084",2021-12-13,0.4055
"1085",2021-12-14,0.3985
"1086",2021-12-15,0.4039
"1087",2021-12-16,0.3978
"1088",2021-12-17,0.3831
"1089",2021-12-18,0.4038
"1090",2021-12-19,0.3822
"1091",2021-12-20,0.3642
"1092",2021-12-21,0.3717
"1093",2021-12-22,0.3987
"1094",2021-12-23,0.37
"1095",2021-12-24,0.3486
"1096",2021-12-25,0.3362
"1097",2021-12-26,0.3428
"1098",2021-12-27,0.368
"1099",2021-12-28,0.3804
"1100",2021-12-29,0.3696
"1101",2021-12-30,0.3663
"1102",2021-12-31,0.3462
"1103",2022-01-01,0.3622
"1104",2022-01-02,0.3428
"1105",2022-01-03,0.3504
"1106",2022-01-04,0.3663
"1107",2022-01-05,0.3599
"1108",2022-01-06,0.3565
"1109",2022-01-07,0.3538
"1110",2022-01-08,0.3456
"1111",2022-01-09,0.349
"1112",2022-01-10,0.3572
"1113",2022-01-11,0.345
"1114",2022-01-12,0.3471
"1115",2022-01-13,0.3677
"1116",2022-01-14,0.3685
"1117",2022-01-15,0.3629
"1118",2022-01-16,0.3752
"1119",2022-01-17,0.4013
"1120",2022-01-18,0.4174
"1121",2022-01-19,0.4352
"1122",2022-01-20,0.4574
"1123",2022-01-21,0.4185
"1124",2022-01-22,0.2723
"1125",2022-01-23,0.2699
"1126",2022-01-24,0.2797
"1127",2022-01-25,0.3034
"1128",2022-01-26,0.3042
"1129",2022-01-27,0.2788
"1130",2022-01-28,0.2536
"1131",2022-01-29,0.2354
"1132",2022-01-30,0.2238
"1133",2022-01-31,0.2419
"1134",2022-02-01,0.1998
"1135",2022-02-02,0.1692
"1136",2022-02-03,0.1513
"1137",2022-02-04,0.1693
"1138",2022-02-05,0.2053
"1139",2022-02-06,0.2203
"1140",2022-02-07,0.1872
"1141",2022-02-08,0.1553
"1142",2022-02-09,0.1566
"1143",2022-02-10,0.1962
"1144",2022-02-11,0.2022
"1145",2022-02-12,0.1781
"1146",2022-02-13,0.1803
"1147",2022-02-14,0.1629
"1148",2022-02-15,0.1929
"1149",2022-02-16,0.1922
"1150",2022-02-17,0.1851
"1151",2022-02-18,0.1683
"1152",2022-02-19,0.1756
"1153",2022-02-20,0.1821
"1154",2022-02-21,0.1813
"1155",2022-02-22,0.1991
"1156",2022-02-23,0.1766
"1157",2022-02-24,0.1656
"1158",2022-02-25,0.1799
"1159",2022-02-26,0.1975
"1160",2022-02-27,0.1794
"1161",2022-02-28,0.1674
"1162",2022-03-01,0.15
"1163",2022-03-02,0.1692
"1164",2022-03-03,0.1813
"1165",2022-03-04,0.1615
"1166",2022-03-05,0.1558
"1167",2022-03-06,0.1653
"1168",2022-03-07,0.1586
"1169",2022-03-08,0.1586
"1170",2022-03-09,0.1691
"1171",2022-03-10,0.1493
"1172",2022-03-11,0.1417
"1173",2022-03-12,0.1489
"1174",2022-03-13,0.1411
"1175",2022-03-14,0.1363
"1176",2022-03-15,0.1287
"1177",2022-03-16,0.1318
"1178",2022-03-17,0.1282
"1179",2022-03-18,0.1154
"1180",2022-03-19,0.113
"1181",2022-03-20,0.1067
"1182",2022-03-21,0.1036
"1183",2022-03-22,0.1
"1184",2022-03-23,0.1026
"1185",2022-03-24,0.1253
"1186",2022-03-25,0.1243
"1187",2022-03-26,0.1295
"1188",2022-03-27,0.1202
"1189",2022-03-28,0.1307
"1190",2022-03-29,0.1187
"1191",2022-03-30,0.1252
"1192",2022-03-31,0.1081
"1193",2022-04-01,0.1189
"1194",2022-04-02,0.1385
"1195",2022-04-03,0.1608
"1196",2022-04-04,0.1992
"1197",2022-04-05,0.2535
"1198",2022-04-06,0.2982
"1199",2022-04-07,0.317
"1200",2022-04-08,0.2819
"1201",2022-04-09,0.2041
"1202",2022-04-10,0.176
"1203",2022-04-11,0.1745
"1204",2022-04-12,0.1746
"1205",2022-04-13,0.1963
"1206",2022-04-14,0.16
"1207",2022-04-15,0.1315
"1208",2022-04-16,0.1447
"1209",2022-04-17,0.1669
"1210",2022-04-18,0.2148
"1211",2022-04-19,0.2531
"1212",2022-04-20,0.2984
"1213",2022-04-21,0.3276
"1214",2022-04-22,0.3746
"1215",2022-04-23,0.3855
"1216",2022-04-24,0.4113
"1217",2022-04-25,0.3747
"1218",2022-04-26,0.3721
"1219",2022-04-27,0.3214
"1220",2022-04-28,0.2739
"1221",2022-04-29,0.2659
"1222",2022-04-30,0.2688
"1223",2022-05-01,0.2847
"1224",2022-05-02,0.2981
"1225",2022-05-03,0.3035
"1226",2022-05-04,0.3154
"1227",2022-05-05,0.2901
"1228",2022-05-06,0.2964
"1229",2022-05-07,0.2913
"1230",2022-05-08,0.3026
"1231",2022-05-09,0.2989
"1232",2022-05-10,0.3206
"1233",2022-05-11,0.3003
"1234",2022-05-12,0.2905
"1235",2022-05-13,0.2656
"1236",2022-05-14,0.2825
"1237",2022-05-15,0.2479
"1238",2022-05-16,0.2472
"1239",2022-05-17,0.2568
"1240",2022-05-18,0.2202
"1241",2022-05-19,0.203
"1242",2022-05-20,0.2215
"1243",2022-05-21,0.2239
"1244",2022-05-22,0.2237
"1245",2022-05-23,0.2111
"1246",2022-05-24,0.1959
"1247",2022-05-25,0.1619
"1248",2022-05-26,0.1389
"1249",2022-05-27,0.1443
"1250",2022-05-28,0.1433
"1251",2022-05-29,0.1232
"1252",2022-05-30,0.1245
"1253",2022-05-31,0.1277
"1254",2022-06-01,0.1357
"1255",2022-06-02,0.1167
"1256",2022-06-03,0.1221
"1257",2022-06-04,0.1171
"1258",2022-06-05,0.1439
"1259",2022-06-06,0.1644
"1260",2022-06-07,0.1626
"1261",2022-06-08,0.1719
"1262",2022-06-09,0.1956
"1263",2022-06-10,0.2066
"1264",2022-06-11,0.1991
"1265",2022-06-12,0.1916
"1266",2022-06-13,0.174
"1267",2022-06-14,0.1406
"1268",2022-06-15,0.1222
"1269",2022-06-16,0.0835
"1270",2022-06-17,0.0448000000000001
"1271",2022-06-18,0.0483
"1272",2022-06-19,0.0659999999999999
"1273",2022-06-20,0.0607
"1274",2022-06-21,0.0937
"1275",2022-06-22,0.0953000000000001
"1276",2022-06-23,0.1079
"1277",2022-06-24,0.091
"1278",2022-06-25,0.1095
"1279",2022-06-26,0.118
"1280",2022-06-27,0.1218
"1281",2022-06-28,0.1257
"1282",2022-06-29,0.1203
"1283",2022-06-30,0.1122
"1284",2022-07-01,0.1083
"1285",2022-07-02,0.1114
"1286",2022-07-03,0.1224
"1287",2022-07-04,0.1102
"1288",2022-07-05,0.1034
"1289",2022-07-06,0.1105
"1290",2022-07-07,0.0992
"1291",2022-07-08,0.0888
"1292",2022-07-09,0.0846
"1293",2022-07-10,0.0747
"1294",2022-07-11,0.0788
"1295",2022-07-12,0.0898
"1296",2022-07-13,0.1095
"1297",2022-07-14,0.0989
"1298",2022-07-15,0.1255
"1299",2022-07-16,0.116
"1300",2022-07-17,0.1031
"1301",2022-07-18,0.1047
"1302",2022-07-19,0.1241
"1303",2022-07-20,0.1107
"1304",2022-07-21,0.1094
"1305",2022-07-22,0.0937999999999999
"1306",2022-07-23,0.1054
"1307",2022-07-24,0.1132
"1308",2022-07-25,0.1312
"1309",2022-07-26,0.158
"1310",2022-07-27,0.1557
"1311",2022-07-28,0.1692
"1312",2022-07-29,0.1889
"1313",2022-07-30,0.2065
"1314",2022-07-31,0.2331
"1315",2022-08-01,0.2296
"1316",2022-08-02,0.2315
"1317",2022-08-03,0.207
"1318",2022-08-04,0.1991
"1319",2022-08-05,0.2115
"1320",2022-08-06,0.2113
"1321",2022-08-07,0.2111
"1322",2022-08-08,0.2371
"1323",2022-08-09,0.2404
"1324",2022-08-10,0.226
"1325",2022-08-11,0.2236
"1326",2022-08-12,0.238
"1327",2022-08-13,0.2534
"1328",2022-08-14,0.2249
"1329",2022-08-15,0.2321
"1330",2022-08-16,0.2165
"1331",2022-08-17,0.2186
"1332",2022-08-18,0.2348
"1333",2022-08-19,0.2682
"1334",2022-08-20,0.2724
"1335",2022-08-21,0.2648
"1336",2022-08-22,0.2316
"1337",2022-08-23,0.2179
"1338",2022-08-24,0.1921
"1339",2022-08-25,0.2092
"1340",2022-08-26,0.2094
"1341",2022-08-27,0.2163
"1342",2022-08-28,0.2116
"1343",2022-08-29,0.2001
"1344",2022-08-30,0.2166
"1345",2022-08-31,0.2303
"1346",2022-09-01,0.2372
"1347",2022-09-02,0.2314
"1348",2022-09-03,0.2048
"1349",2022-09-04,0.2108
"1350",2022-09-05,0.1876
"1351",2022-09-06,0.2056
"1352",2022-09-07,0.1761
"1353",2022-09-08,0.1789
"1354",2022-09-09,0.1948
"1355",2022-09-10,0.1984
"1356",2022-09-11,0.2132
"1357",2022-09-12,0.205
"1358",2022-09-13,0.1543
"1359",2022-09-14,0.1612
"1360",2022-09-15,0.1455
"1361",2022-09-16,0.1532
"1362",2022-09-17,0.1767
"1363",2022-09-18,0.1912
"1364",2022-09-19,0.1722
"1365",2022-09-20,0.1824
"1366",2022-09-21,0.1895
"1367",2022-09-22,0.2031
"1368",2022-09-23,0.1782
"1369",2022-09-24,0.1883
"1370",2022-09-25,0.188
"1371",2022-09-26,0.1751
"1372",2022-09-27,0.1802
"1373",2022-09-28,0.2
"1374",2022-09-29,0.2072
"1375",2022-09-30,0.2239
"1376",2022-10-01,0.2157
"1377",2022-10-02,0.2324
"1378",2022-10-03,0.233
"1379",2022-10-04,0.2623
"1380",2022-10-05,0.2491
"1381",2022-10-06,0.2384
"1382",2022-10-07,0.2188
"1383",2022-10-08,0.2159
"1384",2022-10-09,0.2216
"1385",2022-10-10,0.2341
"1386",2022-10-11,0.2619
"1387",2022-10-12,0.2762
"1388",2022-10-13,0.2507
"1389",2022-10-14,0.2496
"1390",2022-10-15,0.2447
"1391",2022-10-16,0.231
"1392",2022-10-17,0.2246
"1393",2022-10-18,0.2323
"1394",2022-10-19,0.2397
"1395",2022-10-20,0.246
"1396",2022-10-21,0.274
"1397",2022-10-22,0.2928
"1398",2022-10-23,0.2963
"1399",2022-10-24,0.3236
"1400",2022-10-25,0.2811
"1401",2022-10-26,0.2604
"1402",2022-10-27,0.256
"1403",2022-10-28,0.2551
"1404",2022-10-29,0.2967
"1405",2022-10-30,0.3258
"1406",2022-10-31,0.3591
"1407",2022-11-01,0.3764
"1408",2022-11-02,0.3692
"1409",2022-11-03,0.3485
"1410",2022-11-04,0.3333
"1411",2022-11-05,0.3492
"1412",2022-11-06,0.3601
"1413",2022-11-07,0.3714
"1414",2022-11-08,0.4364
"1415",2022-11-09,0.427
"1416",2022-11-10,0.4169
"1417",2022-11-11,0.4407
"1418",2022-11-12,0.4467
"1419",2022-11-13,0.4638
"1420",2022-11-14,0.4471
"1421",2022-11-15,0.4451
"1422",2022-11-16,0.448
"1423",2022-11-17,0.4467
"1424",2022-11-18,0.429
"1425",2022-11-19,0.397
"1426",2022-11-20,0.4068
"1427",2022-11-21,0.3922
"1428",2022-11-22,0.4113
"1429",2022-11-23,0.4513
"1430",2022-11-24,0.4268
"1431",2022-11-25,0.4164
"1432",2022-11-26,0.4199
"1433",2022-11-27,0.399
"1434",2022-11-28,0.4543
"1435",2022-11-29,0.4531
"1436",2022-11-30,0.4372
"1437",2022-12-01,0.4106
"1438",2022-12-02,0.3918
"1439",2022-12-03,0.4083
"1440",2022-12-04,0.3858
"1441",2022-12-05,0.3446
"1442",2022-12-06,0.3293
"1443",2022-12-07,0.3032
"1444",2022-12-08,0.3447
"1445",2022-12-09,0.3706
"1446",2022-12-10,0.3415
"1447",2022-12-11,0.3486
"1448",2022-12-12,0.2804
"1449",2022-12-13,0.2883
"1450",2022-12-14,0.3184
"1451",2022-12-15,0.3265
"1452",2022-12-16,0.3434
"1453",2022-12-17,0.3358
"1454",2022-12-18,0.3316
"1455",2022-12-19,0.3091
"1456",2022-12-20,0.3132
"1457",2022-12-21,0.2849
"1458",2022-12-22,0.3113
"1459",2022-12-23,0.3302
"1460",2022-12-24,0.3164
"1461",2022-12-25,0.3001
"1462",2022-12-26,0.2856
"1463",2022-12-27,0.2363
"1464",2022-12-28,0.2534
"1465",2022-12-29,0.2867
"1466",2022-12-30,0.2936
"1467",2022-12-31,0.3116
"1468",2023-01-01,0.3328
"1469",2023-01-02,0.3524
"1470",2023-01-03,0.3665
"1471",2023-01-04,0.3971
"1472",2023-01-05,0.3539
"1473",2023-01-06,0.3268
"1474",2023-01-07,0.3322
"1475",2023-01-08,0.3153
"1476",2023-01-09,0.2993
"1477",2023-01-10,0.2854
"1478",2023-01-11,0.3129
"1479",2023-01-12,0.3214
"1480",2023-01-13,0.2975
"1481",2023-01-14,0.2852
"1482",2023-01-15,0.2882
"1483",2023-01-16,0.2824
"1484",2023-01-17,0.3157
"1485",2023-01-18,0.3231
"1486",2023-01-19,0.3538
"1487",2023-01-20,0.3575
"1488",2023-01-21,0.3462
"1489",2023-01-22,0.3729
"1490",2023-01-23,0.3229
"1491",2023-01-24,0.3126
"1492",2023-01-25,0.3208
"1493",2023-01-26,0.306
"1494",2023-01-27,0.3461
"1495",2023-01-28,0.3678
"1496",2023-01-29,0.3278
"1497",2023-01-30,0.3165
"1498",2023-01-31,0.3316
"1499",2023-02-01,0.3465
"1500",2023-02-02,0.3539
"1501",2023-02-03,0.3579
"1502",2023-02-04,0.3675
"1503",2023-02-05,0.3629
"1504",2023-02-06,0.4232
"1505",2023-02-07,0.4329
"1506",2023-02-08,0.4254
"1507",2023-02-09,0.4102
"1508",2023-02-10,0.3508
"1509",2023-02-11,0.3535
"1510",2023-02-12,0.3502
"1511",2023-02-13,0.3446
"1512",2023-02-14,0.3436
"1513",2023-02-15,0.3288
"1514",2023-02-16,0.3506
"1515",2023-02-17,0.3661
"1516",2023-02-18,0.3737
"1517",2023-02-19,0.4187
"1518",2023-02-20,0.4187
"1519",2023-02-21,0.452
"1520",2023-02-22,0.4203
"1521",2023-02-23,0.3901
"1522",2023-02-24,0.3867
"1523",2023-02-25,0.3608
"1524",2023-02-26,0.3939
"1525",2023-02-27,0.399
"1526",2023-02-28,0.3951
"1527",2023-03-01,0.4038
"1528",2023-03-02,0.4036
"1529",2023-03-03,0.3866
"1530",2023-03-04,0.4029
"1531",2023-03-05,0.4068
"1532",2023-03-06,0.3769
"1533",2023-03-07,0.3892
"1534",2023-03-08,0.447
"1535",2023-03-09,0.4519
"1536",2023-03-10,0.4489
"1537",2023-03-11,0.4423
"1538",2023-03-12,0.4361
"1539",2023-03-13,0.4138
"1540",2023-03-14,0.4039
"1541",2023-03-15,0.3993
"1542",2023-03-16,0.3799
"1543",2023-03-17,0.3809
"1544",2023-03-18,0.3759
"1545",2023-03-19,0.3563
"1546",2023-03-20,0.3589
"1547",2023-03-21,0.3605
"1548",2023-03-22,0.3893
"1549",2023-03-23,0.4475
"1550",2023-03-24,0.4401
"1551",2023-03-25,0.423
"1552",2023-03-26,0.3806
"1553",2023-03-27,0.3196
"1554",2023-03-28,0.3372
"1555",2023-03-29,0.3498
"1556",2023-03-30,0.3346
"1557",2023-03-31,0.3502
"1558",2023-04-01,0.3389
"1559",2023-04-02,0.3464
"1560",2023-04-03,0.3332
"1561",2023-04-04,0.3428
"1562",2023-04-05,0.3345
"1563",2023-04-06,0.309
"1564",2023-04-07,0.3475
"1565",2023-04-08,0.3389
"1566",2023-04-09,0.3632
"1567",2023-04-10,0.3606
"1568",2023-04-11,0.3245
"1569",2023-04-12,0.3297
"1570",2023-04-13,0.3261
"1571",2023-04-14,0.3086
"1572",2023-04-15,0.2977
"1573",2023-04-16,0.2733
"1574",2023-04-17,0.2904
"1575",2023-04-18,0.3098
"1576",2023-04-19,0.3067
"1577",2023-04-20,0.3523
"1578",2023-04-21,0.3379
"1579",2023-04-22,0.3546
"1580",2023-04-23,0.3067
"1581",2023-04-24,0.266
"1582",2023-04-25,0.2872
"1583",2023-04-26,0.2843
"1584",2023-04-27,0.3081
"1585",2023-04-28,0.3274
"1586",2023-04-29,0.334
"1587",2023-04-30,0.3382
"1588",2023-05-01,0.3682
"1589",2023-05-02,0.3757
"1590",2023-05-03,0.3821
"1591",2023-05-04,0.3673
"1592",2023-05-05,0.3382
"1593",2023-05-06,0.3252
"1594",2023-05-07,0.3782
"1595",2023-05-08,0.362
"1596",2023-05-09,0.3706
"1597",2023-05-10,0.3776
"1598",2023-05-11,0.3532
"1599",2023-05-12,0.3935
"1600",2023-05-13,0.383
"1601",2023-05-14,0.3831
"1602",2023-05-15,0.383
"1603",2023-05-16,0.3793
"1604",2023-05-17,0.4222
"1605",2023-05-18,0.4437
"1606",2023-05-19,0.4384
"1607",2023-05-20,0.4263
"1608",2023-05-21,0.4184
"1609",2023-05-22,0.4043
"1610",2023-05-23,0.3983
"1611",2023-05-24,0.3878
"1612",2023-05-25,0.4134
"1613",2023-05-26,0.4328
"1614",2023-05-27,0.4923
"1615",2023-05-28,0.519
"1616",2023-05-29,0.507
"1617",2023-05-30,0.4864
"1618",2023-05-31,0.5118
"1619",2023-06-01,0.4876
"1620",2023-06-02,0.4719
"1621",2023-06-03,0.4973
"1622",2023-06-04,0.4786
"1623",2023-06-05,0.4011
"1624",2023-06-06,0.4273
"1625",2023-06-07,0.4261
"1626",2023-06-08,0.4055
"1627",2023-06-09,0.4169
"1628",2023-06-10,0.3936
"1629",2023-06-11,0.4207
"1630",2023-06-12,0.4352
"1631",2023-06-13,0.4208
"1632",2023-06-14,0.4405
"1633",2023-06-15,0.39
"1634",2023-06-16,0.4109
"1635",2023-06-17,0.3723
"1636",2023-06-18,0.3555
"1637",2023-06-19,0.3675
"1638",2023-06-20,0.3994
"1639",2023-06-21,0.436
"1640",2023-06-22,0.4322
"1641",2023-06-23,0.3984
"1642",2023-06-24,0.3904
"1643",2023-06-25,0.3367
"1644",2023-06-26,0.3539
"1645",2023-06-27,0.3538
"1646",2023-06-28,0.3512
"1647",2023-06-29,0.3349
"1648",2023-06-30,0.3487
