"","date","LTC"
"935",2021-07-17,0.3081
"936",2021-07-18,0.2821
"937",2021-07-19,0.2461
"938",2021-07-20,0.259
"939",2021-07-21,0.267
"940",2021-07-22,0.2689
"941",2021-07-23,0.2622
"942",2021-07-24,0.2853
"943",2021-07-25,0.3
"944",2021-07-26,0.31
"945",2021-07-27,0.3043
"946",2021-07-28,0.3062
"947",2021-07-29,0.3015
"948",2021-07-30,0.3211
"949",2021-07-31,0.2927
"950",2021-08-01,0.321
"951",2021-08-02,0.3376
"952",2021-08-03,0.3522
"953",2021-08-04,0.3686
"954",2021-08-05,0.3774
"955",2021-08-06,0.3618
"956",2021-08-07,0.3813
"957",2021-08-08,0.4016
"958",2021-08-09,0.4247
"959",2021-08-10,0.4214
"960",2021-08-11,0.4009
"961",2021-08-12,0.3872
"962",2021-08-13,0.4045
"963",2021-08-14,0.4052
"964",2021-08-15,0.4044
"965",2021-08-16,0.3927
"966",2021-08-17,0.4205
"967",2021-08-18,0.4074
"968",2021-08-19,0.4525
"969",2021-08-20,0.4195
"970",2021-08-21,0.4192
"971",2021-08-22,0.3931
"972",2021-08-23,0.4287
"973",2021-08-24,0.4231
"974",2021-08-25,0.4068
"975",2021-08-26,0.3704
"976",2021-08-27,0.3593
"977",2021-08-28,0.3793
"978",2021-08-29,0.4135
"979",2021-08-30,0.413
"980",2021-08-31,0.3829
"981",2021-09-01,0.3717
"982",2021-09-02,0.3489
"983",2021-09-03,0.3401
"984",2021-09-04,0.357
"985",2021-09-05,0.3287
"986",2021-09-06,0.3141
"987",2021-09-07,0.3114
"988",2021-09-08,0.3218
"989",2021-09-09,0.3063
"990",2021-09-10,0.297
"991",2021-09-11,0.279
"992",2021-09-12,0.2911
"993",2021-09-13,0.2517
"994",2021-09-14,0.2724
"995",2021-09-15,0.2956
"996",2021-09-16,0.3138
"997",2021-09-17,0.2815
"998",2021-09-18,0.3876
"999",2021-09-19,0.3534
"1000",2021-09-20,0.306
"1001",2021-09-21,0.2941
"1002",2021-09-22,0.2955
"1003",2021-09-23,0.2582
"1004",2021-09-24,0.2358
"1005",2021-09-25,0.2362
"1006",2021-09-26,0.2459
"1007",2021-09-27,0.2206
"1008",2021-09-28,0.2438
"1009",2021-09-29,0.2275
"1010",2021-09-30,0.2176
"1011",2021-10-01,0.2027
"1012",2021-10-02,0.2433
"1013",2021-10-03,0.2101
"1014",2021-10-04,0.1933
"1015",2021-10-05,0.1852
"1016",2021-10-06,0.214
"1017",2021-10-07,0.2089
"1018",2021-10-08,0.2332
"1019",2021-10-09,0.217
"1020",2021-10-10,0.2301
"1021",2021-10-11,0.2256
"1022",2021-10-12,0.2565
"1023",2021-10-13,0.2946
"1024",2021-10-14,0.2783
"1025",2021-10-15,0.2479
"1026",2021-10-16,0.2497
"1027",2021-10-17,0.2492
"1028",2021-10-18,0.2971
"1029",2021-10-19,0.2938
"1030",2021-10-20,0.2506
"1031",2021-10-21,0.2322
"1032",2021-10-22,0.2755
"1033",2021-10-23,0.2775
"1034",2021-10-24,0.3269
"1035",2021-10-25,0.2888
"1036",2021-10-26,0.3155
"1037",2021-10-27,0.2885
"1038",2021-10-28,0.33
"1039",2021-10-29,0.3109
"1040",2021-10-30,0.3076
"1041",2021-10-31,0.308
"1042",2021-11-01,0.3047
"1043",2021-11-02,0.2763
"1044",2021-11-03,0.2994
"1045",2021-11-04,0.2945
"1046",2021-11-05,0.3073
"1047",2021-11-06,0.3178
"1048",2021-11-07,0.3395
"1049",2021-11-08,0.343
"1050",2021-11-09,0.3263
"1051",2021-11-10,0.3446
"1052",2021-11-11,0.3489
"1053",2021-11-12,0.3223
"1054",2021-11-13,0.3239
"1055",2021-11-14,0.2999
"1056",2021-11-15,0.3552
"1057",2021-11-16,0.3285
"1058",2021-11-17,0.3589
"1059",2021-11-18,0.3236
"1060",2021-11-19,0.3069
"1061",2021-11-20,0.3057
"1062",2021-11-21,0.3488
"1063",2021-11-22,0.331
"1064",2021-11-23,0.3455
"1065",2021-11-24,0.3357
"1066",2021-11-25,0.3437
"1067",2021-11-26,0.3461
"1068",2021-11-27,0.3671
"1069",2021-11-28,0.3418
"1070",2021-11-29,0.3123
"1071",2021-11-30,0.3228
"1072",2021-12-01,0.3288
"1073",2021-12-02,0.2896
"1074",2021-12-03,0.2789
"1075",2021-12-04,0.2678
"1076",2021-12-05,0.3144
"1077",2021-12-06,0.31
"1078",2021-12-07,0.348
"1079",2021-12-08,0.2985
"1080",2021-12-09,0.2893
"1081",2021-12-10,0.2783
"1082",2021-12-11,0.3174
"1083",2021-12-12,0.3198
"1084",2021-12-13,0.3203
"1085",2021-12-14,0.2755
"1086",2021-12-15,0.2769
"1087",2021-12-16,0.2715
"1088",2021-12-17,0.3123
"1089",2021-12-18,0.3195
"1090",2021-12-19,0.2624
"1091",2021-12-20,0.2209
"1092",2021-12-21,0.2304
"1093",2021-12-22,0.2349
"1094",2021-12-23,0.2502
"1095",2021-12-24,0.2397
"1096",2021-12-25,0.2596
"1097",2021-12-26,0.2536
"1098",2021-12-27,0.2914
"1099",2021-12-28,0.2864
"1100",2021-12-29,0.3074
"1101",2021-12-30,0.2796
"1102",2021-12-31,0.2612
"1103",2022-01-01,0.2345
"1104",2022-01-02,0.2679
"1105",2022-01-03,0.2382
"1106",2022-01-04,0.2762
"1107",2022-01-05,0.2703
"1108",2022-01-06,0.2962
"1109",2022-01-07,0.2744
"1110",2022-01-08,0.2797
"1111",2022-01-09,0.3179
"1112",2022-01-10,0.3236
"1113",2022-01-11,0.3186
"1114",2022-01-12,0.303
"1115",2022-01-13,0.2781
"1116",2022-01-14,0.3107
"1117",2022-01-15,0.3078
"1118",2022-01-16,0.3291
"1119",2022-01-17,0.327
"1120",2022-01-18,0.3066
"1121",2022-01-19,0.3045
"1122",2022-01-20,0.3522
"1123",2022-01-21,0.3252
"1124",2022-01-22,0.3306
"1125",2022-01-23,0.2976
"1126",2022-01-24,0.3231
"1127",2022-01-25,0.3137
"1128",2022-01-26,0.3591
"1129",2022-01-27,0.3318
"1130",2022-01-28,0.315
"1131",2022-01-29,0.3277
"1132",2022-01-30,0.3593
"1133",2022-01-31,0.3675
"1134",2022-02-01,0.3431
"1135",2022-02-02,0.3195
"1136",2022-02-03,0.3353
"1137",2022-02-04,0.3262
"1138",2022-02-05,0.3356
"1139",2022-02-06,0.3196
"1140",2022-02-07,0.3099
"1141",2022-02-08,0.3198
"1142",2022-02-09,0.3549
"1143",2022-02-10,0.3468
"1144",2022-02-11,0.3553
"1145",2022-02-12,0.3178
"1146",2022-02-13,0.3598
"1147",2022-02-14,0.3369
"1148",2022-02-15,0.3871
"1149",2022-02-16,0.3863
"1150",2022-02-17,0.3519
"1151",2022-02-18,0.3188
"1152",2022-02-19,0.3524
"1153",2022-02-20,0.3631
"1154",2022-02-21,0.3602
"1155",2022-02-22,0.3523
"1156",2022-02-23,0.3396
"1157",2022-02-24,0.2975
"1158",2022-02-25,0.3102
"1159",2022-02-26,0.3016
"1160",2022-02-27,0.2957
"1161",2022-02-28,0.2974
"1162",2022-03-01,0.2926
"1163",2022-03-02,0.2807
"1164",2022-03-03,0.2914
"1165",2022-03-04,0.2552
"1166",2022-03-05,0.2978
"1167",2022-03-06,0.2672
"1168",2022-03-07,0.2841
"1169",2022-03-08,0.2276
"1170",2022-03-09,0.2093
"1171",2022-03-10,0.2078
"1172",2022-03-11,0.2346
"1173",2022-03-12,0.2159
"1174",2022-03-13,0.2014
"1175",2022-03-14,0.1463
"1176",2022-03-15,0.1745
"1177",2022-03-16,0.1803
"1178",2022-03-17,0.1966
"1179",2022-03-18,0.1951
"1180",2022-03-19,0.16
"1181",2022-03-20,0.1507
"1182",2022-03-21,0.1695
"1183",2022-03-22,0.17
"1184",2022-03-23,0.1874
"1185",2022-03-24,0.1741
"1186",2022-03-25,0.1795
"1187",2022-03-26,0.1628
"1188",2022-03-27,0.2424
"1189",2022-03-28,0.2061
"1190",2022-03-29,0.2225
"1191",2022-03-30,0.2276
"1192",2022-03-31,0.2449
"1193",2022-04-01,0.2301
"1194",2022-04-02,0.2792
"1195",2022-04-03,0.2515
"1196",2022-04-04,0.2868
"1197",2022-04-05,0.2861
"1198",2022-04-06,0.3092
"1199",2022-04-07,0.3039
"1200",2022-04-08,0.293
"1201",2022-04-09,0.2888
"1202",2022-04-10,0.3045
"1203",2022-04-11,0.305
"1204",2022-04-12,0.3136
"1205",2022-04-13,0.2974
"1206",2022-04-14,0.3251
"1207",2022-04-15,0.3222
"1208",2022-04-16,0.3603
"1209",2022-04-17,0.3668
"1210",2022-04-18,0.38
"1211",2022-04-19,0.3775
"1212",2022-04-20,0.4066
"1213",2022-04-21,0.39
"1214",2022-04-22,0.4164
"1215",2022-04-23,0.414
"1216",2022-04-24,0.4165
"1217",2022-04-25,0.3947
"1218",2022-04-26,0.4262
"1219",2022-04-27,0.3928
"1220",2022-04-28,0.3611
"1221",2022-04-29,0.3547
"1222",2022-04-30,0.332
"1223",2022-05-01,0.3282
"1224",2022-05-02,0.3382
"1225",2022-05-03,0.3294
"1226",2022-05-04,0.3817
"1227",2022-05-05,0.4074
"1228",2022-05-06,0.4339
"1229",2022-05-07,0.415
"1230",2022-05-08,0.4363
"1231",2022-05-09,0.4571
"1232",2022-05-10,0.4911
"1233",2022-05-11,0.4679
"1234",2022-05-12,0.4287
"1235",2022-05-13,0.3074
"1236",2022-05-14,0.3378
"1237",2022-05-15,0.3228
"1238",2022-05-16,0.3525
"1239",2022-05-17,0.3424
"1240",2022-05-18,0.2934
"1241",2022-05-19,0.2925
"1242",2022-05-20,0.3167
"1243",2022-05-21,0.3222
"1244",2022-05-22,0.3187
"1245",2022-05-23,0.3186
"1246",2022-05-24,0.2911
"1247",2022-05-25,0.2945
"1248",2022-05-26,0.3056
"1249",2022-05-27,0.3077
"1250",2022-05-28,0.2919
"1251",2022-05-29,0.3122
"1252",2022-05-30,0.3032
"1253",2022-05-31,0.2874
"1254",2022-06-01,0.3096
"1255",2022-06-02,0.2664
"1256",2022-06-03,0.2783
"1257",2022-06-04,0.2945
"1258",2022-06-05,0.3248
"1259",2022-06-06,0.3161
"1260",2022-06-07,0.3203
"1261",2022-06-08,0.3224
"1262",2022-06-09,0.3473
"1263",2022-06-10,0.3524
"1264",2022-06-11,0.3335
"1265",2022-06-12,0.3252
"1266",2022-06-13,0.3104
"1267",2022-06-14,0.2971
"1268",2022-06-15,0.3089
"1269",2022-06-16,0.3126
"1270",2022-06-17,0.3013
"1271",2022-06-18,0.2892
"1272",2022-06-19,0.29
"1273",2022-06-20,0.287
"1274",2022-06-21,0.3101
"1275",2022-06-22,0.3378
"1276",2022-06-23,0.3528
"1277",2022-06-24,0.3255
"1278",2022-06-25,0.3481
"1279",2022-06-26,0.3315
"1280",2022-06-27,0.3179
"1281",2022-06-28,0.3215
"1282",2022-06-29,0.304
"1283",2022-06-30,0.2884
"1284",2022-07-01,0.3037
"1285",2022-07-02,0.2929
"1286",2022-07-03,0.3009
"1287",2022-07-04,0.3099
"1288",2022-07-05,0.2911
"1289",2022-07-06,0.2829
"1290",2022-07-07,0.2799
"1291",2022-07-08,0.289
"1292",2022-07-09,0.289
"1293",2022-07-10,0.3083
"1294",2022-07-11,0.3146
"1295",2022-07-12,0.3109
"1296",2022-07-13,0.3298
"1297",2022-07-14,0.3149
"1298",2022-07-15,0.3551
"1299",2022-07-16,0.3402
"1300",2022-07-17,0.3102
"1301",2022-07-18,0.2962
"1302",2022-07-19,0.314
"1303",2022-07-20,0.3027
"1304",2022-07-21,0.2991
"1305",2022-07-22,0.2785
"1306",2022-07-23,0.2845
"1307",2022-07-24,0.2939
"1308",2022-07-25,0.3126
"1309",2022-07-26,0.3189
"1310",2022-07-27,0.3193
"1311",2022-07-28,0.3226
"1312",2022-07-29,0.299
"1313",2022-07-30,0.31
"1314",2022-07-31,0.3146
"1315",2022-08-01,0.306
"1316",2022-08-02,0.3083
"1317",2022-08-03,0.3183
"1318",2022-08-04,0.3028
"1319",2022-08-05,0.3012
"1320",2022-08-06,0.3049
"1321",2022-08-07,0.3062
"1322",2022-08-08,0.3157
"1323",2022-08-09,0.3258
"1324",2022-08-10,0.3303
"1325",2022-08-11,0.3175
"1326",2022-08-12,0.3429
"1327",2022-08-13,0.338
"1328",2022-08-14,0.3443
"1329",2022-08-15,0.349
"1330",2022-08-16,0.3374
"1331",2022-08-17,0.3279
"1332",2022-08-18,0.3338
"1333",2022-08-19,0.3353
"1334",2022-08-20,0.3392
"1335",2022-08-21,0.3521
"1336",2022-08-22,0.3398
"1337",2022-08-23,0.3354
"1338",2022-08-24,0.3421
"1339",2022-08-25,0.3359
"1340",2022-08-26,0.3354
"1341",2022-08-27,0.3348
"1342",2022-08-28,0.3096
"1343",2022-08-29,0.2903
"1344",2022-08-30,0.2989
"1345",2022-08-31,0.2947
"1346",2022-09-01,0.3222
"1347",2022-09-02,0.336
"1348",2022-09-03,0.3081
"1349",2022-09-04,0.2975
"1350",2022-09-05,0.3062
"1351",2022-09-06,0.3121
"1352",2022-09-07,0.3076
"1353",2022-09-08,0.3099
"1354",2022-09-09,0.2976
"1355",2022-09-10,0.2766
"1356",2022-09-11,0.2764
"1357",2022-09-12,0.2639
"1358",2022-09-13,0.2572
"1359",2022-09-14,0.2656
"1360",2022-09-15,0.2383
"1361",2022-09-16,0.238
"1362",2022-09-17,0.2429
"1363",2022-09-18,0.2332
"1364",2022-09-19,0.2299
"1365",2022-09-20,0.2227
"1366",2022-09-21,0.2267
"1367",2022-09-22,0.2152
"1368",2022-09-23,0.225
"1369",2022-09-24,0.2305
"1370",2022-09-25,0.2401
"1371",2022-09-26,0.2283
"1372",2022-09-27,0.2146
"1373",2022-09-28,0.2151
"1374",2022-09-29,0.2234
"1375",2022-09-30,0.203
"1376",2022-10-01,0.1916
"1377",2022-10-02,0.2049
"1378",2022-10-03,0.199
"1379",2022-10-04,0.2001
"1380",2022-10-05,0.2105
"1381",2022-10-06,0.1975
"1382",2022-10-07,0.1894
"1383",2022-10-08,0.1936
"1384",2022-10-09,0.192
"1385",2022-10-10,0.1883
"1386",2022-10-11,0.226
"1387",2022-10-12,0.2258
"1388",2022-10-13,0.2283
"1389",2022-10-14,0.2347
"1390",2022-10-15,0.2387
"1391",2022-10-16,0.2298
"1392",2022-10-17,0.2416
"1393",2022-10-18,0.2341
"1394",2022-10-19,0.2494
"1395",2022-10-20,0.2692
"1396",2022-10-21,0.29
"1397",2022-10-22,0.3168
"1398",2022-10-23,0.2982
"1399",2022-10-24,0.32
"1400",2022-10-25,0.3048
"1401",2022-10-26,0.3266
"1402",2022-10-27,0.3334
"1403",2022-10-28,0.3367
"1404",2022-10-29,0.3646
"1405",2022-10-30,0.3685
"1406",2022-10-31,0.3723
"1407",2022-11-01,0.3765
"1408",2022-11-02,0.3124
"1409",2022-11-03,0.2955
"1410",2022-11-04,0.2832
"1411",2022-11-05,0.2907
"1412",2022-11-06,0.2944
"1413",2022-11-07,0.2988
"1414",2022-11-08,0.3243
"1415",2022-11-09,0.3386
"1416",2022-11-10,0.3382
"1417",2022-11-11,0.3456
"1418",2022-11-12,0.341
"1419",2022-11-13,0.3308
"1420",2022-11-14,0.3073
"1421",2022-11-15,0.2943
"1422",2022-11-16,0.3003
"1423",2022-11-17,0.317
"1424",2022-11-18,0.3208
"1425",2022-11-19,0.3554
"1426",2022-11-20,0.3493
"1427",2022-11-21,0.3299
"1428",2022-11-22,0.3214
"1429",2022-11-23,0.3444
"1430",2022-11-24,0.3241
"1431",2022-11-25,0.329
"1432",2022-11-26,0.3265
"1433",2022-11-27,0.3234
"1434",2022-11-28,0.3334
"1435",2022-11-29,0.3195
"1436",2022-11-30,0.317
"1437",2022-12-01,0.3401
"1438",2022-12-02,0.3316
"1439",2022-12-03,0.3448
"1440",2022-12-04,0.3425
"1441",2022-12-05,0.3241
"1442",2022-12-06,0.3179
"1443",2022-12-07,0.3206
"1444",2022-12-08,0.3258
"1445",2022-12-09,0.3468
"1446",2022-12-10,0.3381
"1447",2022-12-11,0.3421
"1448",2022-12-12,0.3206
"1449",2022-12-13,0.3466
"1450",2022-12-14,0.3571
"1451",2022-12-15,0.3702
"1452",2022-12-16,0.3637
"1453",2022-12-17,0.3506
"1454",2022-12-18,0.348
"1455",2022-12-19,0.3556
"1456",2022-12-20,0.3777
"1457",2022-12-21,0.3807
"1458",2022-12-22,0.3725
"1459",2022-12-23,0.375
"1460",2022-12-24,0.3511
"1461",2022-12-25,0.3369
"1462",2022-12-26,0.3478
"1463",2022-12-27,0.3443
"1464",2022-12-28,0.3602
"1465",2022-12-29,0.3841
"1466",2022-12-30,0.3907
"1467",2022-12-31,0.4196
"1468",2023-01-01,0.4095
"1469",2023-01-02,0.4099
"1470",2023-01-03,0.4017
"1471",2023-01-04,0.4104
"1472",2023-01-05,0.3604
"1473",2023-01-06,0.3604
"1474",2023-01-07,0.3673
"1475",2023-01-08,0.3852
"1476",2023-01-09,0.399
"1477",2023-01-10,0.4048
"1478",2023-01-11,0.3947
"1479",2023-01-12,0.3895
"1480",2023-01-13,0.3705
"1481",2023-01-14,0.371
"1482",2023-01-15,0.3727
"1483",2023-01-16,0.3512
"1484",2023-01-17,0.352
"1485",2023-01-18,0.3614
"1486",2023-01-19,0.3484
"1487",2023-01-20,0.336
"1488",2023-01-21,0.3242
"1489",2023-01-22,0.3493
"1490",2023-01-23,0.3543
"1491",2023-01-24,0.345
"1492",2023-01-25,0.3372
"1493",2023-01-26,0.3175
"1494",2023-01-27,0.3057
"1495",2023-01-28,0.3157
"1496",2023-01-29,0.2856
"1497",2023-01-30,0.3049
"1498",2023-01-31,0.2929
"1499",2023-02-01,0.3082
"1500",2023-02-02,0.3145
"1501",2023-02-03,0.3174
"1502",2023-02-04,0.3252
"1503",2023-02-05,0.3317
"1504",2023-02-06,0.3307
"1505",2023-02-07,0.3349
"1506",2023-02-08,0.3329
"1507",2023-02-09,0.3242
"1508",2023-02-10,0.2952
"1509",2023-02-11,0.3142
"1510",2023-02-12,0.3058
"1511",2023-02-13,0.3038
"1512",2023-02-14,0.3026
"1513",2023-02-15,0.2968
"1514",2023-02-16,0.3025
"1515",2023-02-17,0.3177
"1516",2023-02-18,0.3253
"1517",2023-02-19,0.3248
"1518",2023-02-20,0.2893
"1519",2023-02-21,0.2936
"1520",2023-02-22,0.2644
"1521",2023-02-23,0.27
"1522",2023-02-24,0.2853
"1523",2023-02-25,0.2908
"1524",2023-02-26,0.2962
"1525",2023-02-27,0.2945
"1526",2023-02-28,0.2809
"1527",2023-03-01,0.2893
"1528",2023-03-02,0.3102
"1529",2023-03-03,0.322
"1530",2023-03-04,0.3246
"1531",2023-03-05,0.3273
"1532",2023-03-06,0.3093
"1533",2023-03-07,0.3248
"1534",2023-03-08,0.3401
"1535",2023-03-09,0.364
"1536",2023-03-10,0.3747
"1537",2023-03-11,0.3743
"1538",2023-03-12,0.3577
"1539",2023-03-13,0.3527
"1540",2023-03-14,0.3497
"1541",2023-03-15,0.3689
"1542",2023-03-16,0.377
"1543",2023-03-17,0.3687
"1544",2023-03-18,0.3595
"1545",2023-03-19,0.3784
"1546",2023-03-20,0.3894
"1547",2023-03-21,0.3979
"1548",2023-03-22,0.3845
"1549",2023-03-23,0.3958
"1550",2023-03-24,0.3914
"1551",2023-03-25,0.3828
"1552",2023-03-26,0.3757
"1553",2023-03-27,0.3669
"1554",2023-03-28,0.3778
"1555",2023-03-29,0.4166
"1556",2023-03-30,0.4006
"1557",2023-03-31,0.4132
"1558",2023-04-01,0.4028
"1559",2023-04-02,0.4037
"1560",2023-04-03,0.3938
"1561",2023-04-04,0.4018
"1562",2023-04-05,0.3911
"1563",2023-04-06,0.371
"1564",2023-04-07,0.3826
"1565",2023-04-08,0.3853
"1566",2023-04-09,0.3972
"1567",2023-04-10,0.408
"1568",2023-04-11,0.3933
"1569",2023-04-12,0.4041
"1570",2023-04-13,0.3909
"1571",2023-04-14,0.3768
"1572",2023-04-15,0.3819
"1573",2023-04-16,0.3535
"1574",2023-04-17,0.3398
"1575",2023-04-18,0.3451
"1576",2023-04-19,0.3305
"1577",2023-04-20,0.3376
"1578",2023-04-21,0.3016
"1579",2023-04-22,0.3
"1580",2023-04-23,0.2951
"1581",2023-04-24,0.2983
"1582",2023-04-25,0.3065
"1583",2023-04-26,0.3078
"1584",2023-04-27,0.3086
"1585",2023-04-28,0.3216
"1586",2023-04-29,0.3295
"1587",2023-04-30,0.3348
"1588",2023-05-01,0.3346
"1589",2023-05-02,0.323
"1590",2023-05-03,0.3066
"1591",2023-05-04,0.291
"1592",2023-05-05,0.2834
"1593",2023-05-06,0.2687
"1594",2023-05-07,0.2948
"1595",2023-05-08,0.3074
"1596",2023-05-09,0.2994
"1597",2023-05-10,0.2972
"1598",2023-05-11,0.2695
"1599",2023-05-12,0.2864
"1600",2023-05-13,0.2977
"1601",2023-05-14,0.3018
"1602",2023-05-15,0.3121
"1603",2023-05-16,0.2925
"1604",2023-05-17,0.2915
"1605",2023-05-18,0.3035
"1606",2023-05-19,0.3138
"1607",2023-05-20,0.3313
"1608",2023-05-21,0.3214
"1609",2023-05-22,0.3211
"1610",2023-05-23,0.3412
"1611",2023-05-24,0.3388
"1612",2023-05-25,0.3584
"1613",2023-05-26,0.3537
"1614",2023-05-27,0.3644
"1615",2023-05-28,0.3858
"1616",2023-05-29,0.3865
"1617",2023-05-30,0.388
"1618",2023-05-31,0.4018
"1619",2023-06-01,0.4167
"1620",2023-06-02,0.4168
"1621",2023-06-03,0.4046
"1622",2023-06-04,0.3798
"1623",2023-06-05,0.3322
"1624",2023-06-06,0.3303
"1625",2023-06-07,0.3458
"1626",2023-06-08,0.3383
"1627",2023-06-09,0.3457
"1628",2023-06-10,0.3224
"1629",2023-06-11,0.3181
"1630",2023-06-12,0.3162
"1631",2023-06-13,0.3191
"1632",2023-06-14,0.3289
"1633",2023-06-15,0.3155
"1634",2023-06-16,0.3249
"1635",2023-06-17,0.3455
"1636",2023-06-18,0.3453
"1637",2023-06-19,0.3323
"1638",2023-06-20,0.3151
"1639",2023-06-21,0.3225
"1640",2023-06-22,0.3247
"1641",2023-06-23,0.3191
"1642",2023-06-24,0.3298
"1643",2023-06-25,0.3319
"1644",2023-06-26,0.3422
"1645",2023-06-27,0.3512
"1646",2023-06-28,0.3529
"1647",2023-06-29,0.3389
"1648",2023-06-30,0.3319
