date,TFX,UHS,BXP,FOX,CZR,BIO,MKTX,CPB,CTLT,ETSY,IVZ,Ticker,deltaH,NWSA,SEE,HAS,EMN,QRVO,JNPR,PNW,FFIV,NWS,FRT,AIZ,WRK,SEDG,AOS,ZION,MHK,BBWI,ALK,XRAY,NCLH,WHR,DVA,AAL,ALLE,PARA,CMA,GNRC,RL,HII,BEN,FOXA,FMC,WYNN,RHI,TPR,VFC
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,ZION,0.2401,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,MHK,0.2915,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,BBWI,0.2287,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,ALK,0.1293,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,XRAY,0.2436,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,NCLH,0.2735,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,WHR,0.1136,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,DVA,0.3448,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,AAL,0.1483,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,ALLE,0.2453,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,PARA,0.3337,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,CMA,0.1989,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,GNRC,0.0447,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,RL,0.1201,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,HII,0.1911,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,BEN,0.2345,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,FOXA,0.2236,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,FMC,0.3075,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,WYNN,0.2958,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,RHI,0.1725,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,TPR,0.1848,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,VFC,0.1396,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
